# [0]nim, [1]snr, [2]snr_obs, [3]source_id, [4]ein, [5]fs, [6]frac_sh_trunc [7]snr_max [8]flag_out [9]zs [10]xs [11]ys
# [12+8*i]m_type_i, [13+8*i]zl_i, [14+8*i]mass_i, [15+8*i]xl_i, [16+8*i]yl_i
# [17+8*i]e_i, [18+8*i]p_i, [19+8*i]param1(con, tb, ...)_i, i=0,1,2,3,4
# i=0,1 correspond subhalos and satellite gals if not exist, stored -1, please extract using e.g. np.extract(arr > 0, arr)
# i=2,3 correspond host halos and central gals
# i=4 corresponds perturbation
# m_type: 1 = anfw, 2 = ahern, 3 = pert
# observable multi events: 57 (subhalo 12), high-mag events: 35
3  4.865700e+00  2.367499e+00  2.295000e+04  7.331629e-01 6 -1.000000e+00  7.325071e+00 1   2.8023  3.233386e-01  5.134655e-01 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00  0  1.3310  1.082958e+13  0.000000e+00  0.000000e+00  2.401848e-01  8.175703e+01  5.891912e+00  1  1.3310  9.006553e+10  0.000000e+00  0.000000e+00  3.383389e-01  4.859987e+01  5.248207e-02  2  1.3310  2.802287e+00  0.000000e+00  0.000000e+00  1.540756e-02 -1.069380e+02  0.000000e+00 
1  1.117870e+00  2.059924e+00  3.666100e+04  2.194931e-01 0  2.767637e-01  2.059924e+00 2   5.5868  5.242760e-01 -5.961654e-01  0  1.8880  3.257115e+11  0.000000e+00  0.000000e+00  3.191435e-01  1.035061e+02  1.312525e+01  1  1.8880  6.504708e+09  0.000000e+00  0.000000e+00  4.335778e-01  5.766208e+01  7.888411e-02  2  1.8880  2.556104e+12  8.482755e-01 -1.332509e+00  3.017334e-01 -7.835131e+01  4.843338e+00  3  1.8880  5.640975e+10  8.482755e-01 -1.332509e+00  3.808347e-01 -3.916871e+01  3.638450e-02  4  1.8880  5.586782e+00  0.000000e+00  0.000000e+00  7.429860e-02 -1.028572e+02  0.000000e+00 
3  2.459363e+00  1.495571e+00  3.090600e+04  4.593639e-01 6 -1.000000e+00  3.189943e+00 1   4.1728 -1.450241e-01 -2.520927e-01 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00  0  1.2520  2.116580e+12  0.000000e+00  0.000000e+00  1.139183e-01  3.184729e+01  2.956094e+00  1  1.2520  4.855695e+10  0.000000e+00  0.000000e+00  2.592942e-01  6.894644e+01  4.829765e-02  2  1.2520  4.172817e+00  0.000000e+00  0.000000e+00  1.718481e-01  1.066021e+01  0.000000e+00 
3  1.352085e+00  5.717380e-01  4.424000e+04  9.629377e-01 6 -1.000000e+00  1.766054e+00 1   8.1680  9.254058e-01 -4.040845e-01 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00  0  0.5270  5.498822e+12  0.000000e+00  0.000000e+00  1.780330e-01  1.649366e+02  5.982095e+00  1  0.5270  9.644535e+10  0.000000e+00  0.000000e+00  5.112201e-02  2.059150e+02  1.372148e-01  2  0.5270  8.167960e+00  0.000000e+00  0.000000e+00  9.493421e-02  1.322018e+02  0.000000e+00 
3  1.775252e+00  1.981676e+00  4.343000e+04  1.470084e+00 6 -1.000000e+00  2.361470e+00 1   8.3628 -2.684033e-01 -1.031763e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00  0  0.4070  1.159708e+13  0.000000e+00  0.000000e+00  4.054320e-01  8.935784e+01  8.570909e+00  1  0.4070  1.476268e+11  0.000000e+00  0.000000e+00  4.696200e-01  1.607242e+01  2.355104e-01  2  0.4070  8.362845e+00  0.000000e+00  0.000000e+00  1.555664e-01 -1.126478e+02  0.000000e+00 
3  1.161429e+00  1.405273e+00  2.796900e+04  7.456385e-01 6  2.882689e-01  1.701683e+00 1   3.4596  1.428944e-01 -4.873956e-01  0  0.7140  3.778969e+11  0.000000e+00  0.000000e+00  2.971474e-01 -2.371141e+01  2.180324e+01  1  0.7140  1.109425e+10  0.000000e+00  0.000000e+00  1.521912e-01  9.610734e+00  3.981828e-01  2  0.7140  1.565727e+12  2.800955e-01 -4.981022e-01  2.540969e-01 -1.082306e+02  6.251130e+00  3  0.7140  6.990600e+10  2.800955e-01 -4.981022e-01  1.747342e-01 -9.548359e+01  2.205366e-01  4  0.7140  3.459561e+00  0.000000e+00  0.000000e+00  2.728159e-02 -1.401460e+02  0.000000e+00 
3  3.237322e+00  1.412356e+00  3.318100e+04  1.026068e+00 6 -1.000000e+00  6.906823e+00 2   4.7621 -4.941960e-01 -1.828141e-01 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00  0  1.3130  1.581640e+13  0.000000e+00  0.000000e+00  5.807186e-01 -7.104547e+01  2.852709e+00  1  1.3130  1.265106e+11  0.000000e+00  0.000000e+00  4.953055e-01 -6.849560e+01  8.609785e-02  2  1.3130  4.762070e+00  0.000000e+00  0.000000e+00  5.261594e-02 -3.094584e+01  0.000000e+00 
3  1.564268e+00  9.751105e-01  4.606700e+04  5.801929e-01 6 -1.000000e+00  2.628903e+00 1   9.9466 -3.383479e-01 -3.060577e-02 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00  0  1.6310  2.587662e+12  0.000000e+00  0.000000e+00  1.749411e-01  7.167294e+01  3.617761e+00  1  1.6310  5.766128e+10  0.000000e+00  0.000000e+00  4.422203e-01  5.622931e+01  3.468993e-02  2  1.6310  9.946638e+00  0.000000e+00  0.000000e+00  4.657679e-02  8.015070e+01  0.000000e+00 
2  1.771238e+00  8.067734e-01  4.742700e+04  8.947328e-01 6 -1.000000e+00  2.490488e+00 1   9.8564 -5.045369e-01  8.266745e-02 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00  0  1.6880  3.989423e+12  0.000000e+00  0.000000e+00  9.476847e-02  9.817177e+01  2.796592e+00  1  1.6880  7.256152e+10  0.000000e+00  0.000000e+00  6.288710e-01  7.967524e+01  2.943127e-02  2  1.6880  9.856447e+00  0.000000e+00  0.000000e+00  9.226846e-02  1.603357e+02  0.000000e+00 
3  1.339272e+00  7.917702e-01  2.163200e+04  3.919478e-01 6 -1.000000e+00  1.546941e+00 1   2.6721 -5.233973e-01 -1.959884e-01 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00  0  0.3360  1.460111e+12  0.000000e+00  0.000000e+00  2.310460e-01 -1.515903e+02  5.249700e+00  1  0.3360  3.926744e+10  0.000000e+00  0.000000e+00  4.238165e-01 -1.818619e+02  2.015160e-01  2  0.3360  2.672105e+00  0.000000e+00  0.000000e+00  1.075922e-01 -1.071992e-01  0.000000e+00 
