# num_image x_src y_src, sep, ein, fr, zs, fs, flag_out, frac_sh_trunc
# x_img, y_img, mag, delay, n_i, kappa, gamma1, gamma2, kappa*
# zmin, zmax, log10Mhmin, log10Mhmax, log10mshmin, log10mshmax, n_bins: 0.10, 3.00, 10.00, 16.00, 9.00, 16.00, 100
3  4.280552e-01  4.166784e-01  2.833738e+00  1.220724e+00  7.149505e-01  9.311530e+00 6 1 -1.000000e+00
1  1.423705e+01 -3.152301e+00  0.000000e+00  4.114421e+00  0.000000e+00  7.096180e+00 0 2  2.749373e-01
 7.502129e+00 -2.460371e+00  3.562225e+00  0.000000e+00  0.000000e+00  3.828414e-01 -2.312747e-01  2.160403e-01  1.385358e-04
3  2.494804e-01 -1.173922e-01  1.159588e+00  4.544545e-01  7.552530e-01  3.648120e+00 6 1 -1.000000e+00
 6.973309e-01 -3.517887e-01  1.697029e+00  0.000000e+00  0.000000e+00  1.708333e-01 -1.955546e-01  2.449707e-01  1.591395e-02
-3.441300e-01  1.581174e-01 -1.281686e+00  8.572857e+01  5.000000e-01  3.205643e-01 -7.568478e-01  8.179466e-01  1.140855e-01
-1.208524e-03  6.612559e-04  4.858588e-05  1.348246e+02  1.000000e+00  1.447181e+02  7.261973e+00  4.477710e+00  1.441059e+02
3  1.067795e-01  7.859989e-02  4.599908e-01  2.522345e-01  1.204948e-01  9.692610e+00 6 3 -1.000000e+00
 3.034240e-01  1.350801e-01  4.069408e+00  0.000000e+00  0.000000e+00  3.328599e-01 -1.896713e-01 -4.041840e-01  1.999245e-02
-1.063013e-01 -7.400530e-02 -4.903424e-01  2.321029e+01  5.000000e-01  6.573481e-01 -3.859772e-01 -1.416977e+00  2.156343e-01
-1.219678e-03 -7.187084e-04  2.096127e-04  2.998594e+01  1.000000e+00  7.085302e+01 -9.388521e+00 -4.538316e+00  6.971709e+01
5 -1.819445e-02  4.628119e-02  9.957853e-01  5.249519e-01  1.000000e+00  5.735700e+00 6 3 -1.000000e+00
-3.096408e-01 -3.731261e-01  5.665477e+00  6.725781e+00  0.000000e+00  3.122910e-01  5.522164e-02 -5.416517e-01  4.737799e-02
 3.540995e-01 -2.210753e-01 -1.868868e+00  1.201423e+01  5.000000e-01  4.456223e-01 -4.254454e-01  8.132737e-01  1.097821e-01
-4.602900e-01 -4.117695e-02 -4.555881e+00  7.369167e+00  5.000000e-01  3.887942e-01 -7.648401e-01 -8.993683e-02  8.242478e-02
 7.294485e-02  5.462305e-01  2.844757e+00  0.000000e+00  0.000000e+00  2.776651e-01  4.036175e-01 -8.565504e-02  3.072208e-02
 1.034137e-04 -1.989519e-04  2.610815e-05  4.144778e+01  1.000000e+00  1.984226e+02 -4.972747e+00  2.547006e+01  1.969775e+02
3 -1.434804e+00 -4.894072e-02  2.641310e+00  1.193436e+00  9.942105e-01  5.432360e+00 6 1  2.738165e-01
-5.055994e-01 -5.421546e-01 -2.726759e+00  2.858459e+02  5.000000e-01  9.217021e-01  1.220240e-01 -5.983113e-01  5.110153e-02
 1.770592e+00  7.977971e-01  2.742638e+00  0.000000e+00  0.000000e+00  3.660752e-01 -1.666267e-01 -9.738419e-02  2.134610e-03
-2.003874e-03 -1.448338e-03  2.535754e-05  3.491512e+02  1.000000e+00  2.284587e+02 -2.078941e+01 -1.089461e+02  2.240772e+02
1 -1.141930e-01 -1.579411e-01  0.000000e+00  3.234267e-02  0.000000e+00  9.692170e+00 0 2  2.929887e-01
 5.799406e-02  3.686540e-02  5.022757e+00  0.000000e+00  0.000000e+00  4.592019e-01 -6.205596e-02 -2.991953e-01  2.553093e-03
3  3.932322e-01 -4.191148e-01  1.433235e+00  7.821527e-01  1.306409e-01  9.385040e+00 6 1  2.786919e-01
-7.170698e-01  9.262137e-01  2.633581e+00  0.000000e+00  0.000000e+00  2.745844e-01  1.049003e-01  3.681204e-01  6.466286e-04
 1.785663e-01 -1.927137e-01 -3.440534e-01  1.634573e+02  5.000000e-01  1.066980e+00  2.833092e-01  1.682483e+00  5.042404e-02
 2.059925e-03 -1.173219e-03  6.406619e-05  1.814645e+02  1.000000e+00  1.348006e+02 -4.349394e+01 -2.005041e+01  1.301907e+02
3 -1.305613e+00 -4.319259e-01  2.509320e+00  1.252069e+00  1.109818e-02  8.404470e+00 6 2 -1.000000e+00
-1.911436e+00 -1.212081e+00  3.095391e+00  0.000000e+00  0.000000e+00  3.415270e-01 -2.301255e-01 -2.399332e-01  1.777167e-03
 3.233410e-03  7.733379e-04  7.768522e-06  6.643187e+02  1.000000e+00  3.821706e+02 -1.225174e+02 -3.944471e+01  3.804087e+02
 2.476651e-01  6.657827e-02 -3.435319e-02  6.164083e+02  5.000000e-01  1.806376e+00 -4.640528e+00 -2.867947e+00  9.845890e-01
3  4.876554e-01 -1.107502e-01  1.124595e+00  2.813468e-01  1.062997e-01  8.404400e+00 6 1 -1.000000e+00
 9.139879e-01 -2.753147e-01  1.484503e+00  0.000000e+00  0.000000e+00  1.729654e-01 -1.012633e-01  1.028955e-02  1.444721e-03
-1.399433e-03  9.785917e-04  2.502102e-05  1.362654e+02  1.000000e+00  2.158458e+02  4.845108e+01  6.200646e+01  2.148988e+02
-1.609179e-01  5.527683e-02 -1.578022e-01  1.208009e+02  5.000000e-01  5.746182e-01 -2.269625e+00  1.169102e+00  1.998859e-01
3  2.731874e-01  3.433879e-01  1.497950e+00  6.907086e-01  2.999021e-01  6.166610e+00 6 1 -1.000000e+00
-1.907507e-01 -2.985019e-01 -6.829888e-01  3.284628e+01  5.000000e-01  9.745248e-01  5.345681e-01 -1.085836e+00  5.788242e-01
 8.378526e-01  7.904563e-01  2.277373e+00  0.000000e+00  0.000000e+00  2.771973e-01  1.311205e-02 -2.883910e-01  3.926153e-02
-1.775539e-02 -2.461183e-02  1.040122e-02  3.506599e+01  1.000000e+00  1.134681e+01  1.372232e+00 -3.005145e+00  1.063362e+01
3  2.971074e-01 -1.145066e+00  1.782231e+00  8.686172e-01  2.735001e-01  1.367020e+01 6 1  2.891958e-01
-1.251228e+00  7.200571e-01  2.187623e+00  0.000000e+00  0.000000e+00  2.982267e-01 -1.879615e-01 -6.249651e-03  4.585439e-03
 4.375935e-01  1.506464e-01 -5.983153e-01  1.023907e+02  5.000000e-01  8.362748e-01 -8.703678e-01 -9.698585e-01  6.875805e-02
 1.954540e-03  9.052134e-05  4.027785e-05  1.312764e+02  1.000000e+00  1.621992e+02 -3.242419e+01  1.031040e+01  1.571168e+02
3  4.901199e-01  4.431994e-01  2.077019e+00  7.278217e-01  1.631009e-01  8.255380e+00 6 1 -1.000000e+00
-2.710502e-01 -2.785195e-01 -4.392758e-01  2.394159e+02  5.000000e-01  8.304073e-01 -1.787918e-01 -1.507736e+00  1.034940e-01
 1.126781e+00  1.257734e+00  2.693276e+00  0.000000e+00  0.000000e+00  3.454295e-01 -3.524274e-02 -2.364854e-01  1.732981e-03
-1.995946e-03 -3.495251e-03  9.120309e-05  2.724409e+02  1.000000e+00  1.106249e+02  3.200449e+01  5.365075e+00  1.086026e+02
3 -1.837742e-01  4.020518e-03  9.848880e-01  4.138507e-01  4.204252e-01  1.339800e+01 6 1 -1.000000e+00
 2.755179e-01  1.167181e-01 -9.504014e-01  6.643881e+01  5.000000e-01  7.231291e-01 -6.743015e-01 -8.210737e-01  6.099674e-02
-6.952514e-01  2.828844e-01  2.260572e+00  0.000000e+00  0.000000e+00  3.094002e-01 -1.618197e-01  9.152359e-02  3.338109e-03
 5.838978e-04  4.387457e-05  1.902625e-05  9.623214e+01  1.000000e+00  2.312976e+02  1.639571e+00 -2.180283e+01  2.287172e+02
3  3.119896e+00 -5.298737e+00  4.037152e+00  1.530154e+00  7.923341e-01  9.384890e+00 6 1  3.045959e-01
-1.980108e+00 -2.441672e+00  1.839325e+00  0.000000e+00  0.000000e+00  2.610455e-01 -2.884985e-02 -3.929097e-02  5.802446e-03
 5.856978e-01  6.752545e-01 -2.321401e+00  1.389717e+02  5.000000e-01  7.186435e-01  5.695110e-02 -7.118233e-01  1.543116e-01
 1.894266e-02  2.332709e-02  2.780765e-03  1.523748e+02  1.000000e+00  2.016579e+01  1.275850e+00 -2.467044e+00  1.855774e+01
1  2.413563e-01 -1.598383e-01  0.000000e+00  3.221121e-01  0.000000e+00  1.207530e+01 0 2 -1.000000e+00
 3.850116e-01 -2.315274e-01  4.164745e+00  0.000000e+00  0.000000e+00  3.149899e-01 -1.526774e-01  4.536714e-01  3.410182e-02
3  2.141751e-02 -2.530811e-01  8.140523e-01  4.321358e-01  1.694743e-01  4.613280e+00 6 1 -1.000000e+00
-2.201723e-02 -5.974920e-01  2.845587e+00  0.000000e+00  0.000000e+00  2.651443e-01  4.340839e-01  1.275453e-02  3.476305e-02
-2.960543e-02  2.165250e-01 -4.822540e-01  2.872236e+01  5.000000e-01  7.826643e-01  1.403265e+00  3.894593e-01  4.179260e-01
-7.706047e-04  6.698322e-03  1.263729e-03  3.345710e+01  1.000000e+00  2.994059e+01  6.446833e+00  2.164956e+00  2.909441e+01
2  1.249348e+00 -7.074019e-01  5.135362e+00  4.511976e+00  1.097491e-02  1.713010e+01 6 2 -1.000000e+00
 3.013219e+00 -3.852204e+00  7.796686e+00  0.000000e+00  0.000000e+00  4.817070e-01  8.388809e-02  3.651449e-01  1.283681e-04
-2.508824e-01  1.123366e-01 -8.556791e-02  1.931618e+03  5.000000e-01  3.541307e+00 -2.750003e+00  3.253052e+00  9.049869e-01
3 -2.567580e-01  6.511731e-02  1.804046e+00  8.152326e-01  7.969003e-01  9.692350e+00 6 1 -1.000000e+00
 6.229054e-01 -1.803451e-02 -2.211120e+00  4.087653e+01  5.000000e-01  6.144575e-01 -7.684576e-01 -1.018594e-01  6.202614e-02
-1.069945e+00  6.055376e-01  2.774651e+00  0.000000e+00  0.000000e+00  3.455867e-01 -1.906756e-01  1.774652e-01  1.328326e-02
 2.409212e-03 -9.102997e-04  1.319220e-04  6.268182e+01  1.000000e+00  8.993787e+01 -7.015443e+00  1.674785e+01  8.702507e+01
3  5.625542e-01 -4.133236e-01  1.880471e+00  8.581419e-01  1.564440e-01  1.515560e+01 6 1 -1.000000e+00
 1.220738e+00 -8.861903e-01  1.737884e+00  0.000000e+00  0.000000e+00  2.010594e-01 -4.593661e-02  2.465432e-01  7.057438e-03
-3.064718e-01  2.109881e-01 -2.718816e-01  2.122659e+02  5.000000e-01  9.237112e-01 -6.914023e-01  1.790490e+00  3.341153e-01
-2.897159e-03  2.081375e-03  3.130572e-05  2.456790e+02  1.000000e+00  1.912951e+02 -2.209554e+01  6.148961e+01  1.889638e+02
3  1.026864e+00 -1.656204e-01  1.225764e+00  6.765280e-01  4.669208e-01  7.737420e+00 6 3  2.772424e-01
-7.113695e-02 -3.858045e-01 -1.603321e+00  8.254589e+01  5.000000e-01  7.104519e-01  7.570277e-01 -3.666776e-01  4.767561e-02
-2.879509e-01  8.206319e-01  3.433819e+00  0.000000e+00  0.000000e+00  3.319969e-01  3.840206e-01  8.680688e-02  5.187753e-03
-4.893425e-04 -4.728037e-03  9.121508e-04  1.040740e+02  1.000000e+00  3.428160e+01  2.534798e+00 -2.220317e+00  2.966775e+01
3 -3.361385e-02  1.090742e-01  4.009084e-01  1.983563e-01  3.907119e-01  1.154030e+01 6 1 -1.000000e+00
 1.814501e-02 -8.169429e-02 -7.589467e-01  1.851424e+01  5.000000e-01  6.547975e-01  1.122987e+00  4.191437e-01  1.752034e-01
-1.250067e-01  2.927855e-01  1.942472e+00  0.000000e+00  0.000000e+00  2.758220e-01  8.487094e-02  4.922089e-02  4.917701e-03
 4.788760e-04 -1.320933e-03  3.879787e-04  2.112558e+01  1.000000e+00  5.184782e+01 -4.699028e-02  2.834916e+00  5.073024e+01
3 -2.410172e-01 -6.207286e-01  1.828307e+00  5.944755e-01  1.854407e-01  1.017620e+01 6 1 -1.000000e+00
-2.904469e-01 -1.566643e+00  1.629407e+00  0.000000e+00  0.000000e+00  2.079523e-01  1.887642e-02 -1.151652e-01  1.292411e-02
 5.128664e-02  2.294433e-01 -3.021584e-01  7.565751e+01  5.000000e-01  1.707646e+00  1.548054e+00 -1.189040e+00  1.124738e+00
 6.758598e-03  4.659085e-02  1.364958e-02  7.652165e+01  1.000000e+00  1.143411e+01  5.871237e+00 -1.066229e+00  1.048622e+01
3  2.040531e-02 -2.156619e+00  1.144653e+00  5.431327e-01  2.472458e-01  1.134250e+01 6 1  3.049968e-01
 5.633225e-01 -6.956116e-01  2.283448e+00  0.000000e+00  0.000000e+00  2.817471e-01  8.503077e-02  2.659375e-01  2.613939e-03
-1.343312e-01  2.118622e-01 -5.645729e-01  4.356646e+01  5.000000e-01  9.114407e-01  6.001886e-01  1.191162e+00  8.846549e-02
-1.770670e-03  2.539878e-03  2.347176e-04  4.967978e+01  1.000000e+00  6.632790e+01 -1.696208e+00 -2.102086e+00  6.281303e+01
3  1.691018e-01  1.768009e-01  1.256943e+00  6.504059e-01  7.084071e-01  4.806700e+00 6 1 -1.000000e+00
-3.017560e-01 -2.193101e-01 -1.682938e+00  4.680619e+01  5.000000e-01  7.629552e-01 -2.015870e-01 -7.808662e-01  3.301386e-01
 6.040505e-01  6.521368e-01  2.375664e+00  0.000000e+00  0.000000e+00  3.208209e-01  5.247249e-02 -1.938971e-01  3.601547e-02
-1.081017e-02 -8.257993e-03  4.667792e-03  5.501524e+01  1.000000e+00  1.659948e+01 -2.842044e+00 -4.586110e+00  1.557353e+01
3  5.608763e-01 -5.185923e-01  1.524572e+00  6.272307e-01  1.622446e-02  8.255370e+00 6 2 -1.000000e+00
 7.240917e-01 -1.189877e+00  3.300966e+00  0.000000e+00  0.000000e+00  3.612424e-01  2.039513e-02  3.235023e-01  9.154147e-03
-1.466777e-02  1.599264e-02  1.691574e-03  2.080574e+02  1.000000e+00  3.138699e+01  2.196005e+00  1.809368e+01  2.996689e+01
-9.412795e-02  9.652697e-02 -5.355640e-02  2.058862e+02  5.000000e-01  3.545377e+00 -2.397133e-01  5.009330e+00  2.601517e+00
3 -1.440437e-01  2.535463e-01  8.985295e-01  4.270246e-01  2.115172e-01  8.847590e+00 6 1 -1.000000e+00
-3.655078e-01  6.857950e-01  1.734087e+00  0.000000e+00  0.000000e+00  2.390054e-01  3.726801e-02  3.242692e-02  4.573639e-03
 8.606187e-02 -9.101907e-02 -3.667893e-01  5.440263e+01  5.000000e-01  1.464302e+00  3.626175e-01  1.676438e+00  7.707894e-01
 1.046083e-02 -9.861607e-03  4.972684e-03  5.560806e+01  1.000000e+00  1.809935e+01 -2.417328e+00  9.243681e+00  1.679354e+01
1  3.505798e-01 -1.776768e-02  0.000000e+00  2.009382e-01  0.000000e+00  5.142880e+00 0 2  2.835874e-01
-3.594252e-01 -2.410423e-01  3.631940e+00  0.000000e+00  0.000000e+00  3.886853e-01 -2.121111e-01 -2.310401e-01  1.143792e-02
1  3.055468e-02 -6.854206e-03  0.000000e+00  1.172782e-01  0.000000e+00  1.139810e+01 0 2  2.698167e-01
-1.120142e-01  2.923016e-01  3.785881e+00  0.000000e+00  0.000000e+00  3.620469e-01  3.745684e-01  5.043089e-02  1.251443e-03
3  3.053337e+00 -1.959665e-01  1.438768e+00  6.838665e-01  4.205196e-01  1.198240e+01 6 3  3.226414e-01
 8.591353e-01 -4.462747e-01  3.757026e+00  0.000000e+00  0.000000e+00  3.498201e-01 -2.887132e-01  2.705747e-01  2.131286e-02
-3.697633e-01  3.019649e-01 -1.579903e+00  1.727021e+01  5.000000e-01  7.068734e-01 -2.778153e-01  8.010568e-01  1.605108e-01
-5.887412e-03  4.765962e-03  1.193042e-03  2.245223e+01  1.000000e+00  3.136155e+01  2.262872e+00  8.860549e+00  2.910227e+01
3  2.389234e-01  3.196539e-01  1.475888e+00  6.426019e-01  2.626537e-01  1.643460e+01 6 1 -1.000000e+00
 8.722679e-01  7.803435e-01  2.604446e+00  0.000000e+00  0.000000e+00  3.361133e-01  3.866009e-02 -2.351427e-01  2.183330e-03
-1.585962e-01 -2.758596e-01 -6.840673e-01  2.154680e+02  5.000000e-01  8.960796e-01  6.101055e-01 -1.049007e+00  9.703260e-02
-1.393375e-03 -2.653297e-03  1.251330e-04  2.486354e+02  1.000000e+00  9.160727e+01  1.476018e+01  5.658231e-01  8.882949e+01
3  3.377790e-01  1.122731e-01  1.456714e+00  7.783263e-01  3.475886e-01  2.527100e+00 6 1 -1.000000e+00
-4.046252e-01 -4.618402e-02 -9.541381e-01  4.707303e+01  5.000000e-01  8.386233e-01 -9.443557e-01 -4.269672e-01  4.192858e-01
 1.010700e+00  2.985903e-01  2.745021e+00  0.000000e+00  0.000000e+00  3.155915e-01 -2.181653e-01 -2.377456e-01  3.565818e-02
-2.017443e-02 -1.294141e-03  5.177393e-03  5.324744e+01  1.000000e+00  1.619732e+01 -5.951245e+00  1.547239e+00  1.532637e+01
3 -3.490991e+00  1.474773e+00  3.033364e+00  1.346829e+00  1.867727e-01  1.000070e+01 6 1  3.036976e-01
-2.377298e+00 -9.949609e-01  1.850359e+00  0.000000e+00  0.000000e+00  2.131491e-01 -2.805262e-01  1.947592e-03  6.454660e-04
 4.676018e-01  5.757951e-02 -3.455966e-01  2.831970e+02  5.000000e-01  1.476046e+00 -1.750371e+00 -2.374174e-01  7.324407e-02
 1.161710e-02  1.220983e-03  3.011966e-04  2.951136e+02  1.000000e+00  6.063545e+01 -1.449777e+01 -5.109863e+00  5.030440e+01
3  4.902956e-01 -3.268935e-02  1.791105e+00  6.002507e-01  7.929229e-01  3.905450e+00 6 1 -1.000000e+00
 1.429545e+00 -3.170657e-01  1.699696e+00  0.000000e+00  0.000000e+00  2.217696e-01 -1.303188e-01  1.785764e-02  7.487724e-03
-3.453912e-01 -7.694384e-02 -1.347728e+00  6.423296e+01  5.000000e-01  8.958767e-01 -7.587696e-01 -4.208325e-01  2.773306e-01
-3.635300e-02 -1.598391e-03  2.320005e-02  6.657243e+01  1.000000e+00  7.674633e+00 -9.460463e-01 -7.432093e-01  6.331223e+00
1 -2.208169e+00  2.344275e-01  0.000000e+00  2.142233e+00  0.000000e+00  1.030620e+01 0 2 -1.000000e+00
-4.248626e+00 -5.723345e-01  5.837600e+00  0.000000e+00  0.000000e+00  4.541758e-01 -3.510990e-01  5.788179e-02  8.629845e-03
3  3.198088e-01  3.535875e-02  9.941959e-01  5.874056e-01  8.873070e-02  4.460720e+00 6 2 -1.000000e+00
