mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[2.75397, -0.519305, 0.000286347]","[0.0, 6258735.0, 8113142.0]","[0.0,0.5,1.0]",25042,6.358267449835081,1.7394740570499665,0.0099249737383048,0.0259002975765191,34643.68811226184,3.809341384206936,46.05379274496399,1.0368527258655822,-1.0,0.552,1.7206663924230716,0.7473912838098743,0.0,0.0,0.0
[3.11444],[0.0],[0.0],6028,8.561448203181344,1.0165493150236238,0.141379364080469,0.0482729062379014,12296.59498594457,1.6191489743543623,170.42203322568054,2.5694807457709223,-1.0,0.833,4.534562080175431,0.0,0.0,0.0,0.0
"[2.06136, -0.690139, 1.23278e-05]","[0.0, 4425499.0, 7978687.0]","[0.0,0.5,1.0]",15368,4.749420161587873,1.2588839895891366,0.0289374248740311,0.0287296598438685,19830.14155259561,2.3938234150687734,137.8856662704552,0.7087569550857232,-1.0,1.201,1.175663367550486,0.0,0.0,0.0,0.0
"[2.16697, -0.409522, 0.0755441]","[0.0, 3439553.0, 3444822.0]","[0.0,0.5,1.0]",30189,6.429797744907231,1.8623211947895453,9.80283250447641e-14,0.0480434933776689,167440.39181069398,14.982453826055831,5.793500326338788,0.1495404545364866,0.988,0.988,0.22013299674335338,0.10414997220123208,0.0,0.0,0.0
"[1.83675, -1.43264, 0.000101302]","[0.0, 9200494.0, 12505150.0]","[0.0,0.5,1.0]",21752,10.064244004384827,1.2818848042571505,0.3468649529468631,0.0188437878708458,28835.892897234444,3.265975847744353,53.95089030886135,1.227971835521216,-1.0,1.195,1.6642303211573948,1.469847561881093,0.0,0.0,0.0
"[4.13719, 0.00497338, -0.0885486]","[0.0, 18167140.0, 18092450.0]","[0.0,1.0,0.5]",30097,11.970775432639334,1.4664360714907272,0.2480882868579461,0.0003781964598864,127174.27261235876,11.723896407569711,6.78777776529603,0.0659895999287581,1.258,1.258,0.1342233977894568,0.020180519496332535,0.0,0.0,0.0
"[3.22215, -0.431816, 6.62577e-06]","[0.0, 5075156.0, 7255736.0]","[0.0,0.5,1.0]",30237,9.457718027927797,1.6490223077824366,0.027846607784258,0.011163218430021,237681.51078664573,20.54843037766416,2.979889103746348,0.1724802809188671,-1.0,0.859,0.30960810977193215,0.11334146345368709,0.0004439740932483453,0.0,0.0
"[2.85506, -1.49353, 0.0173472]","[0.0, 4055226.0, 4567460.0]","[0.0,0.5,1.0]",11764,5.849212531896611,1.1592147117880636,0.0016139155409307,0.0050483029638056,16660.21662453059,2.0745837611422937,150.89628417847746,0.932571467499447,0.411,0.411,1.9485917796816454,0.0,0.0,0.0,0.0
[3.05272],[0.0],[0.0],29477,4.016380409987333,1.6696196233489882,0.0567397159692979,0.0127319726147896,88988.38294456337,8.560018779116405,21.483029256828008,0.224440635100746,-1.0,0.657,0.3921434586677707,0.0,0.0,0.0,0.0
[3.89037],[0.0],[0.0],11852,6.781851318542168,1.4812108744244032,0.1912141471172898,0.0325181827772035,16949.102850058556,2.104025823375544,105.90500826613165,1.6352370940371843,-1.0,0.91,3.225345060002558,0.0,0.0,0.0,0.0
