mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
[4.01999],[0.0],[0.0],43617,1.4472035898512814,1.4391233375236845,0.0395366247332289,0.0388770569475594,95385.98176928837,9.096738220942388,50.376642891331336,0.1651050189448452,0.711,0.711,0.33103412191502785,0.0,0.0,0.0,0.0
"[1.86559, -0.3843, 0.000206775]","[0.0, 5471469.0, 6532828.0]","[0.0,0.5,1.0]",45785,1.773148566821995,1.6869260493121898,0.0063044597029002,0.0194170709066529,97308.44992253586,9.257422646229104,36.29390995432993,0.0674701613967452,-1.0,0.957,0.09215520119632079,0.041837309442013526,0.0,0.0,0.0
[3.53749],[0.0],[0.0],42526,1.5931074911940657,1.299499286089446,0.0300980068873098,0.0135535636883693,82188.12049529042,7.985874619966248,61.59114444154881,0.1253652459124649,1.405,1.405,0.2357896660332614,0.0,0.0,0.0,0.0
"[-0.382571, 6.8618, 0.00184854]","[7568885.0, 0.0, 8121700.0]","[0.5,0.0,1.0]",29978,1.3532055585541944,1.2389368457247782,0.0412610703183105,0.0261140112703181,34973.83559111428,3.839883916285685,205.6483794203297,0.3753937499731467,0.906,0.906,1.0105150396314733,0.0,0.0,0.0,0.0
"[2.84839, -0.988146, 4.18734e-05]","[0.0, 5033694.0, 8036953.0]","[0.0,0.5,1.0]",18898,1.4062275868523912,1.306527319359855,0.0008209894536684,0.0088678682160842,19927.85824524984,2.40354156930713,342.6003759335454,0.7929546179240345,-1.0,1.075,1.5531748213217458,0.0,0.0,0.0,0.0
"[2.25585, -0.482693, 1.38791e-05]","[0.0, 19715160.0, 24382850.0]","[0.0,0.5,1.0]",44405,1.6534843507479702,1.597851230550567,0.0038108162245156,0.0005878433555734,87990.70620492178,8.476029774951975,45.92864830933791,0.0962561973335111,-1.0,1.495,0.14457187373868574,0.06687506250599601,0.0003585992302815555,0.0,0.0
"[2.00312, -0.386278, 6.83188e-05]","[0.0, 1359181.0, 1608903.0]","[0.0,0.5,1.0]",37414,1.2454509774913791,1.1975202119236246,0.0434250913531945,0.0334171156329306,55790.38014746203,5.7115558803124,131.43210523969643,0.1927024019099714,-1.0,2.719,0.2978774205855113,0.0,0.0,0.0,0.0
"[2.98762, -0.402816, 0.00787381]","[0.0, 5669183.0, 5839467.0]","[0.0,0.5,1.0]",5593,1.5653576615111096,1.3578606573815313,0.0056820696561787,0.0056660977989263,7786.107261170745,1.117816875213788,669.4443460194932,1.2444208163303043,0.266,0.266,2.294028197692892,0.0,0.0,0.0,0.0
[4.47408],[0.0],[0.0],48585,1.3518510682659497,1.316649238184613,0.0210104046482026,0.0330015046075363,130379.29746262764,11.985726322806542,37.75344543021833,0.0815128084882162,0.959,0.959,0.17241606515856345,0.0,0.0,0.0,0.0
"[1.72478, -0.417805, 0.0137124]","[0.0, 4708809.0, 4813697.0]","[0.0,0.5,1.0]",36683,1.2539915663681047,1.19139032278315,0.0197511105299469,0.030411367796203,57715.52391141775,5.880443160664773,125.92628296654674,0.2895386449433983,-1.0,0.366,0.42516829074309637,0.0,0.0,0.0,0.0
"[3.27178, -1.14759, 0.000129667]","[0.0, 4915699.0, 8107432.0]","[0.0,0.5,1.0]",11105,1.6522852333803817,1.625662416316049,0.0220984851121628,0.0053347759443506,12546.57398077913,1.6458713561260914,379.7644139353135,1.0421853201383091,-1.0,0.634,2.190945145519012,0.0,0.0,0.0,0.0
"[6.29587, -0.270693, 0.00122312]","[0.0, 91684050.0, 95723600.0]","[0.0,0.5,1.0]",43121,1.850651997374268,1.202502962067057,0.0406732682983862,0.0260116267210602,76934.4827147544,7.539460139742026,63.50845260406808,0.2002816922823293,-1.0,1.066,0.5025382560328276,0.10443804405325414,0.0,0.0,0.0
[3.3003],[0.0],[0.0],41685,1.4968097760162258,1.30495200548955,0.0074984461090188,0.0065748182907741,76012.36441740615,7.460828488911876,71.40653450811118,0.1814336193438529,1.288,1.288,0.3296055181585434,0.0,0.0,0.0,0.0
"[-0.461472, 2.17949, 0.000343757]","[8682820.0, 0.0, 9725270.0]","[0.5,0.0,1.0]",34935,1.6369383860239977,1.1950468083780283,0.0074098232366506,0.017877028428122,46556.125025191206,4.892720989685454,130.75655489786365,0.3177988033675434,1.468,1.468,0.5164896184932877,0.0,0.0,0.0,0.0
"[2.89945, -0.294927, 0.00110283]","[0.0, 4032679.0, 4358254.0]","[0.0,0.5,1.0]",29297,1.861668595359372,1.8181479282542188,0.046418155003288,0.0099026899224916,32501.675268792125,3.610328310702395,124.13690157949128,0.608895249977895,0.798,0.798,1.088455370198963,0.0,0.0,0.0,0.0
