mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[8.75463, -0.430129, 0.000851379]","[0.0, 16279460.0, 17710130.0]","[0.0,0.5,1.0]",29428,8.021486730043842,1.7524829757812654,0.0164174490005341,0.0409140302557319,92490.41311813737,8.854206883073484,11.671384667734072,0.2581050658001487,0.733,0.733,0.7636870504722982,0.16927619589728066,0.007531092734471391,0.0,0.0
"[2.02297, -0.524018, 0.000258437]","[0.0, 6233327.0, 7631602.0]","[0.0,0.5,1.0]",13385,7.472214920586606,1.6105931352130032,0.0943362214904979,0.0033185031290247,18476.86188903626,2.25852086500407,84.13580610072253,1.334045784266206,-1.0,1.382,2.1291497923123734,0.0,0.0,0.0,0.0
"[3.6917, -2.02197, 0.0183582]","[0.0, 5324213.0, 5657806.0]","[0.0,0.5,1.0]",10332,7.34806790431098,1.4656720303110782,0.0356503534965238,0.0474984796615763,15418.284509873582,1.9471125320381832,110.0421602475846,2.576427740431924,0.499,0.499,6.168394279501704,0.0,0.0,0.0,0.0
"[1.76315, -0.307248, 0.0349166]","[0.0, 6994946.0, 7045523.0]","[0.0,0.5,1.0]",28377,6.730259877953731,1.984909516837501,0.2110619175931742,0.0308151081850009,61381.6111327237,6.20053191365734,19.941383560793344,0.4044629751895495,-1.0,0.561,0.5370607362730988,0.2365899595955423,0.0,0.0,0.0
"[-1.55324, 1.95627, 0.0105833]","[1408174.0, 0.0, 1602315.0]","[0.5,0.0,1.0]",10214,7.26479632022501,1.761418008414939,0.2074226524404543,0.0093756654753056,15631.020631336898,1.969055686649665,92.20665993173452,1.9259373222871057,-1.0,0.897,3.6134265947708673,0.0,0.0,0.0,0.0
"[-0.287768, 1.91808, 0.00240742]","[19656560.0, 0.0, 20657430.0]","[0.5,0.0,1.0]",11481,11.90050344520504,1.828636281635794,0.1384931329665764,0.0375658835862352,16287.463029361284,2.0364813256137726,60.06400321573186,1.8189934618051,-1.0,0.394,2.5192107247312947,0.979854178318442,0.0,0.0,0.0
"[2.17714, -0.243954, 3.57012e-05]","[0.0, 31756510.0, 37888970.0]","[0.0,0.5,1.0]",27737,7.075600358436868,1.760079501403103,0.0049074264568124,0.045628588447483,51999.62660019864,5.377257831788574,26.309018162960257,0.2993318907252225,-1.0,2.824,0.4416682367502727,0.14784510859590952,0.0017885224500241367,0.0,0.0
"[-1.56866, 3.09104, 0.00090118]","[9323389.0, 0.0, 11557680.0]","[0.5,0.0,1.0]",16320,6.947105895396371,1.194742406913018,0.0859445486839296,0.0282242872218936,21000.38619766878,2.509770354372818,103.93021491515351,0.9672974402828408,-1.0,0.835,1.7006398487812464,1.2118508251431999,0.0,0.0,0.0
"[1.72394, -0.455464, 1.90155e-05]","[0.0, 6179749.0, 8597947.0]","[0.0,0.5,1.0]",19842,6.486464457708745,1.4093042686848862,0.0321027402645344,0.0433854477777551,25647.73357426008,2.9620236378379707,76.31918944313446,0.4688454388079563,-1.0,1.48,0.6921503801337792,0.0,0.0,0.0,0.0
"[1.5467, 1.40975e-05, -0.170278]","[0.0, 27765260.0, 25764260.0]","[0.0,1.0,0.5]",29851,6.834192532961034,1.9074532582541155,9.838835545601063e-05,0.041172344916873,100641.5212633904,9.535390312219931,10.847985465481708,0.2673394396076752,1.223,1.223,0.33248042124673427,0.11031696460371078,0.001003769707270294,0.0,0.0
"[3.73448, -0.947174, 0.0316589]","[0.0, 110954700.0, 111908300.0]","[0.0,0.5,1.0]",20925,9.621620366063608,1.878836907999758,0.293784453798768,0.0174867543116426,27195.40636432592,3.110142393372697,41.151260847815934,0.5760848881781498,-1.0,1.237,1.1132726811528018,0.5699552548309289,0.0,0.0,0.0
"[3.18248, -2.06506, 0.0374144]","[0.0, 698820.8, 737402.3]","[0.0,0.5,1.0]",21502,5.081587870025146,2.1457794988490666,5.206524748813528e-11,0.011460968085087,28705.5695021856,3.253637868368449,55.18887138507488,0.441657777750128,1.804,1.804,1.0153283322806121,0.0,0.0,0.0,0.0
"[1.50598, 0.0285778, -0.193523]","[0.0, 4282921.0, 4262005.0]","[0.0,1.0,0.5]",14581,4.299862613264668,1.4447131657074792,0.1345062358353353,0.0367652816497976,18962.767188409387,2.307261138766384,136.4936627348559,1.44760189526926,-1.0,0.541,1.9029665986769642,0.0,0.0,0.0,0.0
"[1.92148, -0.753886, 0.00014431]","[0.0, 13042550.0, 16317120.0]","[0.0,0.5,1.0]",25405,6.478930403612523,1.5658630894183456,0.0011775157819025,0.0477303951262763,39218.32605220352,4.229681468470612,43.5678363406739,0.999173550661036,-1.0,1.557,1.385028989102662,0.8676315400641808,0.0,0.0,0.0
"[-1.12735, 4.15622, 0.000999987]","[5880884.0, 0.0, 7457091.0]","[0.5,0.0,1.0]",24481,8.503346855846406,1.7087103764494849,0.1694511157714784,0.0046880540863826,33646.85392513108,3.7169141575122855,39.11947019796833,1.0120626577770624,1.611,1.611,2.0632728566716088,1.0750516127691454,0.0,0.0,0.0
"[2.08756, -6.13793, 6.36112e-06]","[0.0, 2509968.0, 5273348.0]","[0.0,0.5,1.0]",6914,8.870637882404298,1.131757906787595,0.0004501889513221,0.0143854833524003,12796.629889414557,1.6725138269518005,144.93386675219537,2.7939869894337064,-1.0,0.623,8.013189932485126,0.0,0.0,0.0,0.0
[4.13309],[0.0],[0.0],22276,9.878323511909898,1.1425878544427637,0.1541843937699855,0.0020459949648462,29641.108207055648,3.342055108998724,59.29949019751294,0.6706786627221545,-1.0,0.898,1.3634898862621534,0.0,0.0,0.0,0.0
"[-1.63227, 3.81407, 13.6414, -13.3095, 0.0569426]","[4490239.0, 0.0, 1487780.0, 1506962.0, 4926677.0]","[0.5,0.0,0.0,0.5,1.0]",12399,4.9124938971510685,1.3346855344384014,0.227657707591445,0.0329048269231204,17733.463354369258,2.183589093572877,141.7083775343174,0.9379252336618152,0.288,0.288,5.343226173363662,0.0,0.0,0.0,0.0
"[1.70738, -0.380103, 0.00333283]","[0.0, 3821394.0, 4061986.0]","[0.0,0.5,1.0]",23987,4.512849785183543,1.6462120175885178,0.1950367624413647,0.0126578252503728,32985.96845916937,3.6554572469594793,66.07053559077315,0.4069074439622028,-1.0,0.379,0.5883740697761063,0.0,0.0,0.0,0.0
"[2.09345, -0.229246, 3.32519e-05]","[0.0, 21184520.0, 25649680.0]","[0.0,0.5,1.0]",16564,5.3206308693326125,1.4732950880303008,0.2398176885480453,0.0310597499279404,21946.83191494592,2.6028859564370865,99.17755483110962,0.3538349012725736,-1.0,0.805,0.5119552071258796,0.1694271659212262,0.0,0.0,0.0
