mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[2.26638, -0.23675, 4.21804e-05]","[0.0, 28121180.0, 30951400.0]","[0.0,0.5,1.0]",22943,1.2908758910436413,1.257863418805894,0.0098601084808554,0.0197028119104499,23992.199358984555,2.802287073592858,315.66457536488446,0.5861603782993121,-1.0,1.331,0.8824351994278361,0.2852332412722535,0.0,0.0,0.0
[3.39562],[0.0],[0.0],36647,1.501897676333753,1.241378116799634,0.048982593727689,0.0120343549166208,54372.34534305917,5.586781957491728,112.75438430261865,0.2049559737282866,1.888,1.888,0.3776766388345767,0.0,0.0,0.0,0.0
"[1.68237, -0.369802, 2.97772e-05]","[0.0, 5364279.0, 7334863.0]","[0.0,0.5,1.0]",30894,1.708418677639181,1.6408882213898257,0.0374867054509841,0.0460279737259352,38595.691078592536,4.172816685600103,119.89747842739708,0.1633356032389109,-1.0,1.252,0.23398654809753738,0.0,0.0,0.0,0.0
"[1.70608, 0.000356406, -0.178808]","[0.0, 15461520.0, 14561690.0]","[0.0,1.0,0.5]",44223,1.2539161220766777,1.1252412125801894,0.0174338309807149,0.0013075893926813,84339.66860453786,8.167960389249782,81.88717982757504,0.0954296760168835,-1.0,0.527,0.12464737740603206,0.04039329826755682,0.0,0.0,0.0
"[1.76948, -1.24608, 0.00100987]","[0.0, 22005630.0, 23699040.0]","[0.0,0.5,1.0]",43413,1.9099228506086647,1.3901901119776054,0.0124324386181311,0.0228145938519382,86647.76266571716,8.362845054518072,46.85796011424453,0.1541145647763033,-1.0,0.407,0.20500597232601686,0.17210463235269452,0.0,0.0,0.0
"[-2.1467, -1.46398, 0.74201]","[2916537.0, 3011348.0, 3019552.0]","[0.5,0.5,1.0]",27960,1.21637340615433,1.2120417962345271,0.0101016572804231,0.010452939835961,30890.090805885106,3.4595606640181784,262.2687410039743,0.4700612826326376,0.714,0.714,0.9806936203478195,0.0,0.0,0.0,0.0
"[4.55182, 7.77785e-05, -0.190334]","[0.0, 20667540.0, 16937580.0]","[0.0,1.0,0.5]",33168,1.794630891983546,1.1111075608289294,0.0416992769247632,0.0168486790599059,45099.49528049045,4.762069734240153,134.30750199055947,0.4229356596443148,-1.0,1.313,0.9023330068360643,0.18455304229623193,0.0,0.0,0.0
"[2.8244, -0.388584, 3.8585e-06]","[0.0, 8380948.0, 12683000.0]","[0.0,0.5,1.0]",46049,1.4519245320029293,1.2646904750570938,0.0082082905151853,0.0379643452872083,105589.2345810228,9.946637587860083,48.93918104852745,0.0626357474807038,-1.0,1.631,0.10526533234807345,0.03904493658548672,0.00012303580549509547,0.0,0.0
"[1.97704, -0.207467]","[0.0, 16637000.0]","[0.0,0.5]",47408,1.8745313930724208,1.3198223435288214,0.0212001905597559,0.046852391522212,104502.51017254486,9.856446756515544,38.87020402929862,0.1728644358128733,-1.0,1.688,0.243059937092578,0.0787372362533306,0.0,0.0,0.0
"[1.33417, -0.349511, 0.103719]","[0.0, 2714780.0, 2717566.0]","[0.0,0.5,1.0]",21626,1.7143745727087183,1.1487667026002335,0.0288995139448322,0.0230644236590864,22654.058692202227,2.6721051777282616,286.7224554593387,0.4332361939382738,-1.0,0.336,0.5792094096023634,0.0,0.0,0.0,0.0
"[3.01043, -0.507848, 5.49798e-05]","[0.0, 15279650.0, 18820230.0]","[0.0,0.5,1.0]",22324,1.1855240159949052,1.1792155110166094,0.0311523368499222,0.0288106345645486,23561.47217828567,2.760492678008883,364.2446447549544,0.2638874393970973,-1.0,1.02,0.4949794726826974,0.0,0.0,0.0,0.0
[17.0695],[0.0],[0.0],45638,1.4812260280088851,1.4532686275936713,0.0244002494415155,0.0314300872034215,84773.38948726343,8.2046167338353,57.18005228636349,0.1284062794932907,2.857,2.857,0.5305137721330895,0.0,0.0,0.0,0.0
[3.2114],[0.0],[0.0],20821,1.0613847927636584,1.041224916982214,0.0053070171330614,0.0325557698156223,21892.069974140843,2.597513097454881,477.0256065673571,0.3162291751333158,-1.0,0.577,0.5666946814796606,0.0,0.0,0.0,0.0
"[1.90282, -0.284696, 0.00109681]","[0.0, 4595740.0, 4996088.0]","[0.0,0.5,1.0]",44350,1.971354298246883,1.4346816033285337,0.0305578466051387,0.0252225169702964,89909.06972961036,8.637454981512246,42.36453524019144,0.2462442410946552,-1.0,0.971,0.339676057553995,0.13164116944995397,0.0,0.0,0.0
"[2.37287, -0.612208, 0.000390903]","[0.0, 4479592.0, 5956895.0]","[0.0,0.5,1.0]",39545,1.728203997264453,1.7267924936389192,0.0164549602660992,0.0105797441311598,60417.98854068449,6.1165841165420325,66.87106777362871,0.0629297933410458,-1.0,0.886,0.10873330316363505,0.0,0.0,0.0,0.0
"[2.8886, -1.08724, 9.22978e-07]","[0.0, 15757250.0, 29568290.0]","[0.0,0.5,1.0]",45835,1.143458329634101,1.102846711034405,0.0381794812989996,0.0449015759016203,88235.41684350156,8.49663813074707,84.75808254839359,0.0818248959384881,-1.0,2.325,0.13906862640981196,0.08531947464326214,7.86106045747251e-05,0.0,0.0
[4.37318],[0.0],[0.0],11715,1.1208418557866655,1.1194294645456395,0.0170141879813142,0.0200050601877683,13001.81058577857,1.694312054618344,694.7941692926174,0.0844310464612222,-1.0,0.104,0.17656346726793665,0.0,0.0,0.0,0.0
[4.54453],[0.0],[0.0],36201,1.1648280027737965,1.1500094763873332,0.0037139863250503,0.0100821033783719,51157.78428719049,5.302684412937234,159.60428021517308,0.1605600710126283,-1.0,1.481,0.3422804063515213,0.0,0.0,0.0,0.0
"[1.40622, -0.202366, 0.00206355]","[0.0, 4156995.0, 4336074.0]","[0.0,0.5,1.0]",10381,1.8970375964835,1.7009274102761371,0.0312127222855855,0.0479907856023608,12325.45864888001,1.6222390098199009,331.0144815516273,0.9994381596641442,-1.0,0.239,1.2684006475308778,0.0,0.0,0.0,0.0
"[1.7208, -0.192706, 0.00443142]","[0.0, 880863.6, 910394.2]","[0.0,0.5,1.0]",24968,1.2146685267544506,1.1210909631678498,0.044441184641082,0.0193445825928394,26083.10050998313,3.003803355552252,335.454046433615,0.1840903817627144,-1.0,1.218,0.2549460658545898,0.0,0.0,0.0,0.0
"[1.88289, -0.515781, 0.000184958]","[0.0, 20964100.0, 23206690.0]","[0.0,0.5,1.0]",48323,1.6869005360362783,1.1023503832988502,0.0095859706621115,0.0449138181653656,122524.32528045573,11.343140869977416,39.910525133238814,0.0949004788387878,-1.0,0.887,0.13022095566058847,0.0681677450879125,0.0,0.0,0.0
[3.4764],[0.0],[0.0],27168,1.3160746953823743,1.2440667448263507,0.0063504264317008,0.0364175216374296,32285.971657806207,3.590202286363063,229.0626329371475,0.5803948756655307,1.316,1.316,1.0821524324926373,0.0,0.0,0.0,0.0
"[2.78427, -1.54103, 0.00495388]","[0.0, 39683110.0, 42978950.0]","[0.0,0.5,1.0]",22106,1.2750076360184832,1.1739778326000003,0.000871382344824,0.0395711277355801,23901.882313038423,2.793532183508596,339.20321178586846,0.7334781976651847,-1.0,0.39,1.2238914000715948,0.9119891882741067,0.0,0.0,0.0
"[-0.741193, 3.07752, 0.0143354]","[1096305.0, 0.0, 1163495.0]","[0.5,0.0,1.0]",43001,1.3283943825527635,1.2598833004049257,0.0255858157999519,0.0093901116296722,80644.00557227542,7.8549380309314385,75.23395952165959,0.1231226849593084,0.936,0.936,0.24105171697025052,0.0,0.0,0.0,0.0
"[-1.3566, 2.23737, 0.00117453]","[1844426.0, 0.0, 2547723.0]","[0.5,0.0,1.0]",31624,1.6276109955461744,1.4621680341884644,0.0045610982441726,9.299702990595016e-05,38525.585907089095,4.16640734407602,137.77074976289842,0.2591598135746256,-1.0,1.28,0.4913894590238739,0.0,0.0,0.0,0.0
[5.0033],[0.0],[0.0],28618,1.4169538434013853,1.3266907876426732,0.0118330454839945,0.0336650311954193,33301.669212889465,3.684832651286756,197.33491044299063,0.4508265983711301,-1.0,0.815,1.0084115311946595,0.0,0.0,0.0,0.0
"[-1.35809, 2.14574, 0.00228142]","[5002469.0, 0.0, 5786465.0]","[0.5,0.0,1.0]",42175,1.6292464993246607,1.5071913849303349,0.0290176257087804,0.0373441660781526,80016.30068350716,7.801647172984121,55.21968973660197,0.20370153842555,-1.0,1.072,0.29838903337426376,0.2375872105323908,0.0,0.0,0.0
[3.27241],[0.0],[0.0],27755,1.8845357071944648,1.4863676810076747,0.0464793754937085,0.0338883809371125,32329.03559091031,3.5942215018726844,146.535140229248,0.3554788429352446,-1.0,0.245,0.6430542508790486,0.0,0.0,0.0,0.0
"[2.06313, -0.319261, 2.06124e-05]","[0.0, 3055910.0, 4233784.0]","[0.0,0.5,1.0]",43172,1.6457670340240804,1.3376546424124904,0.0318507986955567,0.0496622054034102,74887.26955300293,7.364771539938583,65.93953859287275,0.2865947721994492,-1.0,1.327,0.44236082847693836,0.0,0.0,0.0,0.0
"[4.38116, -3.65026, 7.18559e-05]","[0.0, 15306660.0, 24928220.0]","[0.0,0.5,1.0]",16715,1.1667808738967658,1.072959103625523,0.0169772297522177,0.0269563432878252,17987.885481623878,2.2092851281097188,520.2232377285067,0.3968853404865542,-1.0,0.795,1.124768563424463,0.0,0.0,0.0,0.0
"[2.49125, -0.278268, 1.22415e-05]","[0.0, 11179370.0, 14370190.0]","[0.0,0.5,1.0]",39461,1.4656117122256835,1.3419575786343927,0.0049610720030007,0.0244051832867697,64302.962721803655,6.454258814623286,87.64393291478066,0.1816632176192567,-1.0,0.997,0.28673166593330857,0.09583147836443646,0.0,0.0,0.0
"[-3.433, 2.62014, 0.0892867]","[141860.2, 0.0, 147304.9]","[0.5,0.0,1.0]",30653,1.210815802807394,1.0735386485305063,0.0278755484458031,0.0194532170278475,38876.91860987273,4.198513616034119,225.73744914818823,0.1843133176676426,-1.0,1.2,0.45680064435352297,0.0,0.0,0.0,0.0
"[3.25915, -0.695165, 0.000220147]","[0.0, 8994024.0, 11212210.0]","[0.0,0.5,1.0]",31499,1.4383370860748887,1.3593929454118348,0.0242378529662254,0.0221658181638975,38471.125524787545,4.161427671769455,162.488772671791,0.1769086945618596,-1.0,2.097,0.3518008607271003,0.0,0.0,0.0,0.0
"[-0.616785, 3.7969, 0.00740734]","[13955980.0, 0.0, 14758630.0]","[0.5,0.0,1.0]",24978,1.46436395060882,1.2736151449408923,0.0346693476540926,0.0057971170772738,27851.15640572091,3.172572349967005,241.07926718773203,0.3212628060274194,-1.0,0.314,0.6754998255768959,0.0,0.0,0.0,0.0
"[-0.852782, 3.98931, 0.000722584]","[15367990.0, 0.0, 17638190.0]","[0.5,0.0,1.0]",43670,1.2895292981475326,1.245598494246996,0.0431370800072656,0.0391224396437665,88320.59702480613,8.503810414042821,69.19444764618532,0.1432447091968103,1.191,1.191,0.28610634079333913,0.1323370712565158,0.0,0.0,0.0
"[1.43908, -0.286177, 2.35519e-05]","[0.0, 10976240.0, 12274170.0]","[0.0,0.5,1.0]",48601,1.1837002409134794,1.1576555543239326,0.0495428278340659,0.0344166042946177,116723.77963419932,10.86662071591337,54.55482034324256,0.146305467792681,1.249,1.249,0.17551046862787748,0.07827008230918617,0.0,0.0,0.0
[3.10061],[0.0],[0.0],33349,1.1990196967524565,1.108993831040334,0.0130020994706391,0.0448443024710459,45037.12489994863,4.756465810166856,186.8275748371856,0.3173347258674754,-1.0,0.983,0.5587804088893267,0.0,0.0,0.0,0.0
"[-0.358976, 1.46545, 1.84507e-06]","[14722910.0, 0.0, 20645510.0]","[0.5,0.0,1.0]",46661,1.653974353907214,1.2640145855981677,0.0230114697580017,0.0086341879098281,98609.76794247114,9.366040305751422,48.20614381776795,0.1156634181993203,-1.0,1.679,0.14001724413561104,0.06929928118312144,0.00015710950004045905,0.0,0.0
"[-0.56537, 1.88487, 0.000290563]","[12300220.0, 0.0, 14488240.0]","[0.5,0.0,1.0]",50508,1.940145966126146,1.8615088450398136,0.0082896992587733,0.0122387364163123,155151.23693500584,13.994497136560788,16.47334263930963,0.1626021027641543,-1.0,1.411,0.22323735009910375,0.12226229326490251,0.002771700581887709,0.0,0.0
"[1.91704, -0.764536, 0.000297105]","[0.0, 11404570.0, 14727070.0]","[0.0,0.5,1.0]",26584,1.2953489770343602,1.2929436372219845,0.0180480046950611,0.0140099074038567,30488.342118954883,3.421828643410195,239.19113909986004,0.3220305618780857,-1.0,0.373,0.5273709489027263,0.0,0.0,0.0,0.0
"[4.49153, -0.652156, 0.0349534]","[0.0, 1123320.0, 1202301.0]","[0.0,0.5,1.0]",11864,1.4476715596154217,1.428680130369841,0.0050297568108505,0.0070428560704531,13194.45067039572,1.7147261040509152,452.3859480743505,0.8440902217090825,-1.0,0.998,1.9208643873968552,0.0,0.0,0.0,0.0
"[1.66942, 0.014417, -0.177468]","[0.0, 15363330.0, 15236480.0]","[0.0,1.0,0.5]",24530,1.030292058762858,1.0108286944794855,0.0181071361010159,0.0159123111322782,26462.490501578293,3.040138490021899,413.08055784785233,0.2815065248024445,-1.0,1.603,0.3840583727143381,0.0,0.0,0.0,0.0
"[4.08607, -0.994577, 0.161464]","[0.0, 16196970.0, 16315970.0]","[0.0,0.5,1.0]",21471,2.4185894889226764,1.332360595923643,0.0125957129770647,0.0175479939417369,23116.71827041013,2.7172295324767504,187.8773297711888,0.7472840157736241,1.218,1.218,1.7109558352327623,0.0,0.0,0.0,0.0
"[5.80057, 0.0011214, -0.133843]","[0.0, 8300222.0, 7989387.0]","[0.0,1.0,0.5]",43684,1.377593542358891,1.3731818636559563,0.0205384429808343,0.0050027026593903,92058.90062858244,8.818009399925488,57.18827601847831,0.142799821960528,-1.0,0.74,0.3439244108829379,0.05246108641479499,0.0,0.0,0.0
