m1_source,m2_source,luminosity_distance,phase,a1,a2,tilt1,tilt2,phi12,phijl,z_merger,theta_s,phi_s,theta_l,phi_l,start_time,snr,duration_time
11.73086641100111,1.710508294255595,548.6088697137209,3.855604117991617,0.0348526014042505,0.0046391784712902,2.4352116270162973,1.1717020688783442,5.1389329396622445,6.188085065937656,0.114549962448668,2.442293119911982,3.353979627507247,2.490335076050384,5.270713940129043,813039.0290480296,362.5741030813175,343.74541171681415
8.64412743019306,1.9673736024153363,617.8035698814474,5.66623626655965,0.0102699884393367,0.0388194911092147,0.5631349133891015,2.1562906551720187,5.869619597698577,3.639246756657036,0.1279007181601896,2.2173886377512018,2.1372431694271867,0.4671614689936648,5.1825986665153305,3394206.5754499245,264.96271236043043,367.4878695229758
6.4020105506288,1.31698223252191,636.7909080931803,2.559743767434256,0.0165779678278665,0.0416394213163027,1.1127668312780448,2.3110749487788245,4.666870562909146,0.1613920655180228,0.1315144139082882,1.4612062827954055,2.810308907239504,0.8970361430981697,5.612300636694843,25767356.7174289,356.5581437473519,663.0820669571062
6.2642201565044,1.867098092678076,695.582529315492,5.095531162519936,0.138310069543363,0.0206091363925574,2.646086067696716,2.1989304634639844,2.7201784604907875,0.1641739564811698,0.1426502652107076,2.849633178238026,3.3442821897888875,2.056230639410752,5.2250332743050825,27491073.58351904,221.76449239633533,478.49141917365
6.329407839646176,1.3644961397116688,715.2556075990974,4.572218130761152,0.0389071416876048,0.0282820619828131,2.167619734721734,1.3860917372245445,0.9741459806909584,1.2878026462110297,0.1463510011615706,1.0460477397144037,4.261358789030217,2.457978992496776,0.066107380900197,18982893.66872128,190.49146250278295,632.743502898974
4.7197875218114005,1.0198733309586148,1010.9068268544684,0.4073664644766321,0.6897205211310873,0.0327133241878331,1.680269229058499,0.2977574237272262,3.4492099195240407,4.5491119560726165,0.2002586759352096,0.9489671855433882,3.9063107716272087,2.5885747838460027,5.732539909757493,20873382.423958845,145.03207593140502,953.7008307158409
7.569916794978425,1.2211446757757618,1089.2663669374476,0.9208991371577208,1.5761885428772933e-11,0.0229596202940974,2.060291177872254,0.8379543333581521,3.321346161662322,2.3734952616534755,0.2140780848610604,2.526810114545603,2.3669588670721904,0.985222830047878,3.13821968743528,16678414.428957283,213.35642194018735,561.6356968020865
8.011278451774848,1.0435911670533753,1074.1021900412677,3.791405665232901,0.2006532567894574,0.0091652228139584,1.8267046336291564,1.3887949385722973,0.9763554227362108,4.804483535452264,0.2114197956617392,1.2781816212591055,2.145032758321664,0.9801537156602252,1.2186063110971517,17982879.852999,58.2779167911247,629.4302226192079
5.537287743734507,1.6797062940535277,1185.0177127182212,1.3293220451944294,3.060436942307451e-06,0.0440388294155971,0.7818504848639224,1.1969122530812246,2.918335170891862,4.281304473014378,0.2307242849939683,1.894676166338388,0.5648195933101827,1.935555416605479,2.750825138536692,19350003.36110637,205.61471184794289,510.93295266761055
5.369090598806253,1.5466759914870412,1160.573487242524,3.041314222885083,0.2290120079883736,0.009922611934372,1.2790967975741865,1.1816145424320674,3.728812134065071,1.286552838026595,0.2264968383605698,2.397179913498076,5.2745283012211726,1.0543438748032985,4.195043367855389,4154767.4893204737,81.06051669079163,567.4307069360888
7.349128022384617,1.688334010580674,1139.6140488062686,3.762185112791134,0.2008731324570952,0.0409435045261314,0.7165426233159083,1.65808366895209,0.9276017420665,3.976688628897224,0.222869992355338,2.424563862322196,5.036913478197075,1.5828094728345423,4.4852946794578665,30245307.205445178,237.23130129401844,417.2512916858949
9.380915684638149,1.3328314745726928,1180.3530642233245,0.4689317028622554,0.0185758709349386,0.0127678587157093,2.768410324581885,1.9020611103730944,4.818744361302421,3.470905664128165,0.2299175687985485,1.0466984617097044,5.348972012190719,2.6776227559355146,5.8774172412590815,8400592.056129375,282.6154613834863,434.05374384636724
10.009165898378264,1.6901235030016155,1147.658741552456,3.1683060045281515,0.1799899628850099,0.037351207189911,0.5095076227740323,2.256309276998293,1.3022134785623551,0.3067691086737552,0.2242633293364056,1.5769358040967278,5.444142095953834,0.6366650887128087,5.682634544087303,10060162.911439303,305.8163502875797,332.9065097075209
7.05944392618003,1.4625778960014435,1225.743215158438,5.314733216870551,0.0012022262326924,0.0001779924721018,1.260792116665095,2.6958295073399263,5.565066793258478,0.7924025498290191,0.2377292418143264,2.4322840167530986,2.823831790936486,1.6677071637655094,5.583678005136551,25447480.21414807,8.662410718677648,481.9021010804649
4.749358853254294,1.253276623190498,1187.900019882804,3.970021347772957,0.2387101462287478,0.0406110314867313,0.6172093304873598,0.4782072183104793,1.3364148619385687,4.170621005090143,0.2312227585386282,2.092699124423964,2.9019248317775155,2.7275870127063127,0.9711495000281696,19851425.35603835,164.83353922563333,750.322318643695
5.012138714713063,1.959327550199938,1200.8407905621095,1.369766638312368,0.0586424665885883,0.0238704420736604,0.4672623536383888,2.1144839852243065,3.181626050184953,0.0574219396441545,0.2334607683907383,1.199287794496231,1.9926678710254335,1.3342233905533751,2.61697257952663,6130864.367163674,132.47442919980458,476.591038302166
5.708283061693966,1.8490592678474105,1223.9069881814296,3.363746530745876,0.1001139220303641,0.0480912116083541,0.7064861333526636,1.8510733914016089,1.5453552074715988,3.844326728226018,0.2374146693808769,2.113185134421211,5.2088839390565935,2.6037199766225565,0.1656683524716929,21619599.115467843,214.86624160438828,453.0903253240333
6.734808488318892,1.2960059113893176,1210.0623054214882,2.1021782008427907,0.1495575889380493,0.0278178775216612,1.1964184212139963,0.7699420587776301,0.9481713645433252,5.238825047083337,0.2350428735186757,1.471962797896165,1.270731696179224,2.966353291595835,5.212848723570872,30906379.080595665,133.69053880922522,560.9116108812295
5.361535245505595,1.9994066103541936,1319.2641200565029,6.135520191099711,0.0066618713067702,0.018086882363581,2.2508915426887817,1.5452122815703155,0.1694413135075282,4.376618323621551,0.2536640265868158,0.8272733305140166,4.178172478042232,1.2550414748169327,0.8697931562320849,27069664.44795073,79.51618672569272,432.70882910308256
4.405906394277881,1.436213541076703,1403.4039607974817,4.690393375134512,0.0730416736820034,0.0049844464542425,1.153253454448213,0.7522834615705278,0.9432182097062816,4.582253283523156,0.2678089375871431,1.752128012882611,1.1757724989965728,2.361889790836681,1.180727841846782,9797674.972859137,147.75126121299613,666.1259940525526
7.059666108424338,1.3027960181452964,1401.6600626935913,4.454338539600029,0.0811645057516512,0.0243534180188686,2.0455070108618023,0.8954651472395688,4.477565917725416,2.8190624770924253,0.2675181803678203,0.5382501462851481,4.771006161269581,2.584167173744456,1.6006853538611157,30188912.898295056,115.33809508350218,516.6986563226427
5.774820332790965,1.215896196112208,1453.904217941626,2.221499386734793,0.1948644451018588,0.0072636836474544,0.6467585218700115,1.8309095143644176,5.265643173553631,5.741118123469135,0.276228514325927,2.0739274034032,1.6776141112989158,1.0338533412540734,6.217169757610769,30618899.205203258,11.569013838545391,630.330571522531
12.429221142276274,1.2426541769181316,1437.272446334099,2.0496694842765133,0.0217586437097906,0.0338451911617926,0.9033780973200832,2.5487784344333484,4.813468185604796,2.4730242917641845,0.2734557736352653,2.7646482735073543,4.842400599497684,0.6767424167687193,5.591914121923746,8929884.983135773,127.12561842556715,359.65456426064554
6.895400592656586,1.0971677971089764,1481.0001103017073,5.39800034733802,0.0494908352480196,0.005229823963174,0.6394997737062307,0.7809304788654247,0.87232225837935,2.890560092155839,0.2807072469775351,0.656669778562039,1.422126445317549,1.6410399570015335,1.6477958304744167,3481208.625946315,21.35458950404054,608.1676447178795
6.83871107275806,1.5631824297639605,1498.958827577505,3.8532065713773744,0.1559397941264585,0.0086994049596391,2.1509716357973767,0.4028586028100976,2.5375441927759645,1.612142450747778,0.2836756782207374,0.6761179609915436,4.664333974330052,1.1359394083462255,3.4503981798392656,19491426.31906637,15.83844353318786,435.9397516357346
8.940611606955082,1.349488435224331,1566.6632950320654,4.449414158923856,0.0190964982956437,0.0095953757217592,0.484767658116929,1.8866134146237856,2.499719703752699,2.100530641875733,0.2947988761398377,2.566632151669551,0.6529169507490965,1.6390460630932893,3.5446015213729973,763504.662410302,197.88896393416533,407.35820675873225
7.137450103233772,1.2609866114006685,1582.922575211952,1.1326261277683594,0.8129517247591151,0.0143267407441282,1.3438337853146605,0.3292791622212528,3.2243668760990727,5.278673308340417,0.2974636046565673,0.4015260967512374,0.3941627912927188,2.7379298231990017,6.005506557172359,8375541.640976313,113.10885867808068,508.5856947938845
7.932907944579807,1.109713623000989,1610.796993784687,3.39688148979903,0.0235441033725225,0.0150353270406595,1.3344664489910487,2.4978971278826805,3.479508598023305,1.469140704401883,0.3019944923809204,0.5604150080594239,1.9432942222362453,2.5983631726283853,5.3626605530356,7056039.811290081,47.59086196095735,529.846087107697
7.17052565470427,2.0142681814128744,1562.6434628542586,4.845916689809344,0.0823440766260324,0.0137696533280991,0.4734512980377822,2.8986964529839625,4.607821132853889,5.688412736311656,0.2941400314165519,0.8861947457939213,0.6563936697096583,1.949585140857708,4.835612804910913,28814129.724314768,73.41775930380562,327.9162375195101
7.77898172688279,1.6632408466666604,1620.1894760674395,5.636044149871149,0.060250424985477,0.0010303019194961,1.4025503350250588,1.923349060796208,0.1874088664231094,2.0609363372187004,0.3035212070122978,1.5948532955193335,6.1676418156543065,0.880412578219305,4.841565615015619,24677354.066395614,125.85149288851684,365.0285831376889
7.51202002481126,1.348414944169682,1670.8197496945145,2.426263842013788,0.2204837264811037,0.0385898237485508,1.861530976642083,0.8767959196137554,0.9936468822398408,1.8338927432039165,0.3117212500404963,1.926360000519736,1.828989762869464,2.530288580091805,1.5706457206350724,10159123.746794742,200.37633369069272,451.73005505477147
5.559041081975477,1.7063269151717086,1619.0473600132466,5.072467728269181,0.0107063270421357,0.0097130484320357,2.7487672726913885,0.3680548475901513,5.657463879116787,0.1538363705230556,0.3033355601046779,1.9131414679016527,3.3157713735883743,0.850793758679744,5.482124712063166,569100.3022226422,146.13665202956065,456.35925557460627
10.117362313172196,1.3318387606091668,1620.465320310463,3.838254732179542,0.5027852921452549,0.0235148208918051,0.8588050242502501,1.87782690440882,5.1347155344534645,1.5031339731108686,0.3035660445141558,1.7501881298416715,3.5101725458891475,1.770644895220344,4.26908479157875,1819599.739030531,183.6411382903696,373.7328154097759
6.202150575063901,2.5402281886369944,1743.303971721529,4.552930782867136,0.2393900432055686,0.0052204083947295,1.802409788178696,0.6205355386523059,4.863578282824847,5.292457890631343,0.3233708898068366,0.3073510686728889,4.000078538606388,0.8537407218673125,5.281503392588338,18487237.782129195,104.74660031812908,284.90652611144367
7.587974830101412,1.351788160797024,1753.285426620571,0.6401932954312485,0.0002937066199667,0.0008352454536432,0.7034492983066107,1.5784306043248524,4.054023276260879,4.957027748018472,0.324967517664061,1.313719614134103,2.294352224602498,2.0507918912166025,4.933082280880591,14352127.353529584,122.73978856568289,439.9894730892725
6.599288657408713,2.0068896697473098,1721.1913735677997,1.7127343055872746,0.0527940482483806,0.0073943618213739,2.115897835192942,0.2800551622908914,3.433873607449609,0.2233720482798535,0.3198337711638176,0.30239532649699,1.171377754693098,1.4709475144079052,0.5493729886113535,12688878.422417965,135.18779033677473,338.6576990866674
6.7086906726235,2.027988227157926,1698.598513530453,6.027249284153839,0.3160256988407002,0.0326952442703209,1.1628630493341687,2.3462896971756977,0.4259518596848008,5.348669070388033,0.3162001292930597,1.727878394643484,5.400390445343796,0.3178963637084501,2.8100298708830005,26136735.268240336,216.38483662219184,332.8530717013194
9.0205389179021,1.940391245232939,1756.8192171862052,0.7055809174901466,0.0008285140603177,0.0244178138023182,2.0433411856181385,1.487986003530654,2.3715719426279778,4.102081157813476,0.3255327807961151,1.4167873007728535,5.215253237070735,1.3089510461026048,1.536375792415037,2654043.058651817,92.3211054400605,275.77406147614136
8.87242938085433,1.8056627635269773,1697.5523757239998,5.709805826155902,0.0724292426588482,0.0464334026785446,1.3662043610569756,0.6061196488887988,1.2730330046796636,3.7435707474614177,0.3160314563836272,0.7722352050981999,1.2370028172714898,2.515623635615456,3.132848703989444,13735318.958952274,91.72648443127132,302.2862789450043
5.400410700640419,1.5696393887367643,1774.0901328412397,2.109037118801103,0.0224318146258659,0.0039689270316132,1.110118016392022,2.266306275216184,0.9902163033131008,5.77200965008576,0.328295426656214,2.523729820488869,4.767548714328259,1.7653160706678852,4.275106166286339,17823225.084182408,113.51757853525866,487.98261501855234
9.53558446516064,1.5156248615374857,1817.7916220390628,2.821035469062222,0.0264429482259875,0.0390662473410554,1.0491760146005202,1.9450129784037204,3.2865404656989927,1.1459950562966297,0.3352396854818414,2.2012765094588085,4.095229851373353,2.5086046738718157,2.787627002805088,19814789.849967603,215.59348806108497,330.8585540921154
5.733862894011992,1.1485863075402456,1810.5413404548008,4.866205276605194,0.1844990313169588,0.0315977594397365,0.3471466412888525,1.746604699695673,1.095442662134718,0.1848960587185255,0.3340889102267542,2.2797857069980765,5.84411153308352,1.5609553296538037,0.7063951753213314,1558130.0251202628,131.6782980895364,620.924742882848
8.228904044664892,1.0713662796904229,1786.2231243502597,5.148644964181806,0.1917717973733967,0.0398628071762814,0.3295810487660999,1.7992574720342411,0.3895287541920255,3.7146137688793774,0.3302290875404579,1.2026517868124886,5.778874066457817,2.055470968367571,3.3365041051437614,29379110.23881193,122.98676154082746,515.2895588257303
8.981047205405073,2.077292607801407,1777.843164406886,5.469558360700481,0.0819388089963119,0.0205239046078667,1.8729820197516545,1.787233318612574,3.987747207996167,1.7606600043680078,0.3288957594541239,2.185204541402914,0.4712914922314586,2.126634357440477,0.9786718760758736,22690891.17255271,86.6293941248354,258.402862220262
6.931483644052976,1.2022515390308135,1846.2687454145084,0.8747376353783859,0.004421607778001,0.0487489288580685,2.8413512899395164,1.26852696154034,2.2665410654692826,3.539578951193856,0.3397596159887702,1.668147756284439,2.667385542692956,2.174333816312343,5.835679865926891,5069834.18284735,61.31903254247034,515.1580814270773
5.4191177416522,1.7479838027494932,1966.453504613327,5.074627527108942,0.6073103200947397,0.0047928748023901,1.3863406184005749,2.3356718653548403,1.7378754006394743,2.587300661932843,0.3586319578112336,1.5389489699710326,5.719736560230237,2.215238440636237,5.130324270422282,12559713.396429798,154.91407418337982,424.4784776684868
6.766814805584301,2.1832772642785647,1904.9341608993057,5.583375220614115,0.016911822153698,0.0268848897679596,2.651407741065134,2.2482214892313865,5.616645270371696,0.963325443157404,0.3490018653150787,1.635632979669371,4.778130498478463,2.4934489277532568,4.99432424213009,11053600.38888952,154.0580399025948,296.57776704229235
9.530954911897638,1.878016873159441,1960.596910029397,0.3135616131580669,1.5647024894922017e-15,0.0294898798018869,1.5009979445900226,1.7215323211019564,0.2633546064541779,1.0550251136392004,0.3577162824989383,0.5450326698591335,5.1014151677002655,1.887905476528724,2.103547069486829,29633754.851870835,110.45686335562546,262.587920144727
5.4964813536103785,1.556886658337141,1902.8424612667743,1.3010459903033595,0.0083154223360081,0.040953559760139,1.250373687657144,0.5487463481016519,5.345849907834282,2.391815387618756,0.3486723837607418,1.3831497640740196,3.558457047352844,1.9298714546490428,6.145073879668202,17626505.454209406,134.211271857739,473.1401910436959
7.48021930827928,1.094563115925152,1899.6040179986528,4.9593112469915885,0.0514731681994808,0.035775904564782,1.158728351231345,2.014845213139535,1.4177384077764872,5.7439916054331865,0.3481622687781613,1.8690930918694573,3.9165450984505954,2.388326592721545,0.90703633503258,24459716.13300992,110.94364627227964,528.1117201324995
7.687918435619827,1.2843289582207371,2031.200957749429,5.657488684510827,0.0084561609224058,0.0117691181111436,0.9971076011086224,0.150059028597267,2.9288882912930343,3.4262896896150776,0.3687001482236889,1.2614566430400678,3.361109902385361,2.7851094176589246,0.0873804398270775,8602750.67744992,87.4901747408849,433.5225617941369
7.160091578534324,1.4578125956347063,1980.8669032457788,5.036090350417007,0.3053551687752482,0.0176559978440208,1.4267433802422604,0.0897560090179488,3.725770667032281,4.078189560120973,0.3608854846867699,0.9171294702439916,4.222093359730601,1.9485060590739236,2.708907122468889,419724.7364802701,120.53616241332834,408.4960222526687
5.424701620429496,1.830942290677544,2029.393321226276,4.529957118900856,0.4043064964994534,0.0033635034993883,1.5528174396435934,0.8423511803398641,4.543236956044559,0.6341616809745476,0.3684195799612918,0.910365952443294,5.75414011997492,1.3733560731112016,2.485602771193527,2641303.1499230275,47.8308484748176,401.6547119813307
6.614962056635788,2.008022905792915,2050.599208034017,0.9667793079752832,0.0997830070508055,0.0435629535728091,1.6543657989809617,1.2921829479274458,4.890340096756025,6.183853974013887,0.3717110042814082,1.430313842193487,1.5710167141562736,2.63951954730314,0.7796403340890582,21251026.04267991,162.40246746132982,316.8562966025887
