mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[1.71218, -0.4003, 0.00755408]","[0.0, 8391226.0, 8572682.0]","[0.0,0.5,1.0]",3545,15827.4,5077.83,-0.394094,-0.154655,211735.9754153359,18.5497,839.7325087696418,30.606782812750648,0.759,0.759,44.56450664024743,0.0,0.0,0.0,0.0
[4.59705],[0.0],[0.0],2514,27493.4,19132.8,-0.241614,-0.366382,191591.98113991483,16.949,193.2725839307104,67.79223775498802,-1.0,0.776,145.3515219255997,0.0,0.0,0.0,0.0
"[3.44744, -0.116074, 0.000743306]","[0.0, 24748690.0, 25788920.0]","[0.0,0.5,1.0]",733,52622.8,4540.12,-0.124227,0.780504,178713.04100667694,15.9201,502.52115607771947,34.40200641268423,-1.0,0.85,64.94837607135595,0.0,0.0,0.0,0.0
"[4.1616, -0.988312, 0.0016779]","[0.0, 1424156.0, 1798846.0]","[0.0,0.5,1.0]",6681,155790.0,13611.0,-0.48961,-0.594677,126794.66643359918,11.7168,130.8635163403606,60.49924296397055,-1.0,2.428,137.31582225580797,0.0,0.0,0.0,0.0
[6.38871],[0.0],[0.0],3501,70521.1,45286.0,-0.446416,0.361518,81930.46900150138,7.9782,136.7745923554151,192.98553280220293,2.686,2.686,487.7882567353358,0.0,0.0,0.0,0.0
[4.08504],[0.0],[0.0],4220,69394.9,1954.68,-0.540441,0.807022,164254.36005642565,14.7592,1072.814231902311,15.02662235447294,-1.0,0.717,30.371030551474448,0.0,0.0,0.0,0.0
"[3.41909, 0.00038559, -0.0999441]","[0.0, 13476310.0, 12846630.0]","[0.0,1.0,0.5]",8319,14059.6,4664.67,-0.831844,-0.328996,183804.4030004365,16.3274,1212.9141127885623,28.657336792365605,-1.0,0.964,53.761497520547906,0.0,0.0,0.0,0.0
[4.25142],[0.0],[0.0],896,236476.0,3162.56,0.149198,0.377365,139067.11046515065,12.7198,366.7705496523287,22.97266269432582,-1.0,1.449,47.367268532967934,0.0,0.0,0.0,0.0
"[2.19374, -0.223391, 0.000244059]","[0.0, 4661709.0, 5411856.0]","[0.0,0.5,1.0]",5566,25627.1,6644.84,0.886566,0.561868,145754.2694716569,13.2636,774.6146545894662,57.19247742047248,-1.0,2.004,88.92234925888266,0.0,0.0,0.0,0.0
"[1.80886, -0.190157, 0.000536619]","[0.0, 1555967.0, 1680350.0]","[0.0,0.5,1.0]",4925,42550.3,33636.2,0.731977,-0.418165,103220.1730079913,9.76868,196.0411484768675,143.76926832437627,-1.0,2.052,203.29775825427336,0.0,0.0,0.0,0.0
