mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[1.73114, -0.442155, 1.82e-05]","[0.0, 6000897.0, 7955064.0]","[0.0,0.5,1.0]",6041,350995.0,181582.0,0.993345,0.998,51664.95437853316,5.35542,20.250057125161028,1240.5289894418652,-1.0,0.811,1632.1986460859903,824.8864843954559,5.292277539996454,0.0,0.0
"[1.52578, 0.00108401, -0.163435]","[0.0, 1840957.0, 1740097.0]","[0.0,1.0,0.5]",5566,296095.0,106520.0,0.925138,0.998,41623.56932082715,4.45415,48.13429078484589,927.3364762647526,-1.0,0.638,1205.6440616887967,0.0,0.0,0.0,0.0
"[1.55407, -0.298778, 0.00304731]","[0.0, 4232217.0, 4428315.0]","[0.0,0.5,1.0]",1812,242954.0,227586.0,-0.320669,0.555038,29878.08238771329,3.36778,41.88100242854345,1045.5601622686074,-1.0,0.682,1303.4198057288718,574.4164321851423,0.0,0.0,0.0
"[4.86662, -4.05431, -0.973543, 3.38379]","[4102598.0, 5298808.0, 13658770.0, 0.0]","[0.0,0.5,0.5,0.0]",8435,555676.0,206481.0,0.788623,0.998,49648.22761478024,5.17602,13.275592461979002,1259.2086271600724,-1.0,2.199,2316.3244521492156,2777.866745612433,2535.4565168098766,1242.4395273292753,0.0
[3.31134],[0.0],[0.0],3908,799079.0,400833.0,0.880421,0.998,33781.22773185818,3.73355,8.604153384043789,2334.309710719904,-1.0,2.368,4247.763847608994,0.0,0.0,0.0,0.0
"[-3.29902, 0.00250389]","[44065010.0, 52763890.0]","[0.5,1.0]",8678,1860650.0,234830.0,0.996676,0.998,39849.72321778923,4.29262,6.172081502419406,1567.4274539649768,0.253,0.253,2846.9505484141014,78.43232192617414,0.0,0.0,0.0
[4.67073],[0.0],[0.0],8199,191129.0,60894.6,0.6793,0.993712,44363.190127268266,4.70215,103.6355493549837,517.7212552563462,0.884,0.884,1118.8925364399797,0.0,0.0,0.0,0.0
"[3.12265, -1.52854, 0.0132577]","[0.0, 1788571.0, 2207543.0]","[0.0,0.5,1.0]",5591,687073.0,462248.0,0.882046,0.991099,51369.79863728344,5.32921,5.249710042876139,1566.4927186421517,-1.0,0.977,2768.1526472890246,1945.1006423472215,0.0,0.0,0.0
"[3.17055, -0.511201, 0.00110393]","[0.0, 2180193.0, 2540618.0]","[0.0,0.5,1.0]",4741,301911.0,242155.0,0.519233,0.975625,72724.27920252152,7.19193,11.63256559334906,907.7994174243016,1.249,1.249,1616.4311196877086,649.7617880976619,0.0,0.0,0.0
"[-0.399711, 1.91149, 0.00137652]","[5766053.0, 0.0, 6409650.0]","[0.5,0.0,1.0]",6946,416499.0,245290.0,0.96008,0.989469,51826.28796113309,5.36974,13.519225662738585,1452.0520810573569,-1.0,1.677,2007.5584968746055,919.6059404388611,0.0,0.0,0.0
"[3.64762, -3.12165, 4.41834]","[0.0, 181759600.0, 85982900.0]","[0.0,0.5,0.0]",466,1472540.0,208886.0,0.998,0.766375,53647.29289853533,5.53106,5.742631390090483,1189.5513916691943,-1.0,0.337,2271.8936807449377,2500.418915972577,2101.7222094092626,0.0,0.0
"[3.10627, -0.461777, 5.78309e-05]","[0.0, 29727040.0, 33213360.0]","[0.0,0.5,1.0]",3335,761669.0,657193.0,0.998,0.998,56890.24558080334,5.81699,3.127416511264882,1264.175152915113,-1.0,1.317,2228.059842969391,859.0598050265803,9.61362606545441,0.0,0.0
[3.43443],[0.0],[0.0],614,377802.0,157432.0,-0.648117,0.998,40751.55065043945,4.37484,28.749148744029817,736.2308051564457,0.368,0.368,1364.3987713676202,0.0,0.0,0.0,0.0
"[3.80284, 0.000860557, -0.126645]","[0.0, 10166560.0, 9530577.0]","[0.0,1.0,0.5]",441,493625.0,481753.0,0.958733,-0.169223,66127.18251163838,6.62294,4.866276272979135,648.5770301335598,-1.0,0.544,1264.7817501094441,230.8105138677966,19.02617051090062,0.0,0.0
"[10.6165, -12.4615, -17.3208, 19.1227, 0.0511473]","[0.0, 79805.27, 57221.67, 48291.09, 194745.4]","[0.0,0.5,0.5,0.0,1.0]",670,298689.0,267211.0,-0.0164034,0.275504,66473.186998433,6.65291,12.095061234157182,734.3806909026108,-1.0,0.592,5668.193912454804,0.0,0.0,0.0,0.0
[3.4068],[0.0],[0.0],9267,852336.0,436916.0,0.980954,0.99304,21413.49221441888,2.55223,12.253778841987568,3703.958915898327,-1.0,1.244,6836.58912993005,0.0,0.0,0.0,0.0
"[-0.54877, 3.80454, 0.000314809]","[2478586.0, 0.0, 3514819.0]","[0.5,0.0,1.0]",2595,64920.6,5409.37,0.970862,0.989659,18634.769968589888,2.27561,5654.694283970816,167.69998224086055,-1.0,1.309,349.9117419045912,0.0,0.0,0.0,0.0
[5.44517],[0.0],[0.0],2749,71870.8,70359.6,0.607174,0.645903,53801.44247308456,5.54469,156.6764826416982,343.41079714286724,0.619,0.619,801.3452504238182,0.0,0.0,0.0,0.0
[5.15402],[0.0],[0.0],3466,114600.0,96976.3,0.943647,0.8256,65680.75857512443,6.58425,63.6452910076273,497.0137192984517,-1.0,0.793,1128.3437474597267,0.0,0.0,0.0,0.0
"[-1.70342, 3.31408, 2.30238, -1.74698, 0.0010381]","[97814480.0, 63063040.0, 0.0, 95157240.0, 117909400.0]","[0.5,0.0,0.0,0.5,1.0]",9404,812083.0,270050.0,0.997488,0.998,24719.272891958582,2.87499,16.988366356744027,2837.759269242764,-1.0,0.947,4305.90112406839,5166.031439041741,3750.7620868617114,3703.7052907765856,91.43135298904214
"[1.64313, -0.20501, 4.01215e-05]","[0.0, 3989938.0, 4640922.0]","[0.0,0.5,1.0]",1150,382203.0,111846.0,0.998,0.998,53320.93400068263,5.50219,28.34977464725531,1012.3086917606502,-1.0,0.868,1297.6241759372501,458.39828192707387,0.0,0.0,0.0
"[-0.288116, 1.68655, 2.38683e-05]","[10779810.0, 0.0, 13676960.0]","[0.5,0.0,1.0]",160,763341.0,565047.0,0.998,0.701356,38207.7549327189,4.14238,5.741657383282427,2099.842925060883,-1.0,1.149,2727.0080490731007,1127.120886478148,10.258823388647468,0.0,0.0
"[1.78778, -0.412172, 0.000615031]","[0.0, 6567229.0, 7546634.0]","[0.0,0.5,1.0]",355,128560.0,21290.5,0.996064,0.826385,49550.75172697873,5.16733,325.18458947653306,273.44253219954595,-1.0,0.425,405.63308283037816,0.0,0.0,0.0,0.0
"[2.28533, -0.290008, 5.63489e-06]","[0.0, 17643790.0, 21902280.0]","[0.0,0.5,1.0]",7303,241063.0,142264.0,0.90822,0.920139,84001.26590703364,8.15395,18.35760043050928,752.2771925225234,-1.0,2.324,1137.2405991705166,405.119253974395,1.7857498255293327,0.0,0.0
[3.20179],[0.0],[0.0],2500,1172510.0,510922.0,0.82752,0.929212,61085.04405606,6.18446,2.497611579744372,782.0593666696899,-1.0,0.552,1399.381550454847,0.0,0.0,0.0,0.0
[3.64668],[0.0],[0.0],4934,845535.0,345515.0,0.998,0.998,66153.84545298101,6.62525,4.205432915905864,1264.2562163989971,-1.0,0.861,2414.259368463933,0.0,0.0,0.0,0.0
"[-0.380536, 1.55778, 0.0263405]","[2530372.0, 0.0, 2581250.0]","[0.5,0.0,1.0]",7707,1023950.0,848782.0,0.998,0.998,16561.700247516474,2.06538,7.587161990389619,5557.462141926076,-1.0,0.967,6936.3272529653605,3544.9312456922257,0.0,0.0,0.0
"[2.28901, -0.399605]","[0.0, 119397400.0]","[0.0,0.5]",6337,385155.0,52890.3,0.998,0.979971,39630.03976765993,4.27256,81.09666603304426,742.6904167592756,1.437,1.437,1123.6515754983384,469.486681793684,0.0,0.0,0.0
"[3.66463, -0.00242757]","[0.0, 286430800.0]","[0.0,0.5]",6729,128702.0,90792.6,-0.883646,-0.577949,118014.36433116722,10.9948,28.53148312861517,252.3123350826972,-1.0,1.845,483.00713829456623,12.431523743961943,0.0,0.0,0.0
"[1.52751, -0.156446]","[0.0, 11250250.0]","[0.0,0.5]",5097,514973.0,313888.0,0.805281,0.939388,44246.039587043546,4.69158,11.103553321154626,1631.762490046808,-1.0,2.014,2016.7356557148935,645.4151825821704,0.0,0.0,0.0
"[-0.532923, 2.63788, 0.028121]","[3204206.0, 0.0, 3284950.0]","[0.5,0.0,1.0]",5040,27700.3,13816.1,0.918201,0.752017,16585.55076430833,2.06782,4855.108761643061,203.1889990853857,0.309,0.309,363.414416926471,0.0,0.0,0.0,0.0
[3.5469],[0.0],[0.0],2180,90853.2,57663.0,0.394713,0.612578,57012.53847067534,5.82774,142.97244629271006,323.0949679585248,1.448,1.448,608.4917106466071,0.0,0.0,0.0,0.0
[3.79331],[0.0],[0.0],9925,1366230.0,252378.0,0.998,0.998,57153.520512956326,5.84013,4.680473524551005,1247.3622009883256,0.999,0.999,2429.4152167479383,0.0,0.0,0.0,0.0
"[2.30976, -0.783873, 7.5663e-05]","[0.0, 10313790.0, 13473010.0]","[0.0,0.5,1.0]",7545,232296.0,128723.0,0.953289,0.99514,98215.3615809901,9.3508,16.812323509505454,695.5444652173063,1.161,1.161,1057.0811465745605,615.8114390776929,6.050157457986837,0.0,0.0
"[2.72211, -3.19605, 0.0299376]","[0.0, 943547.6, 1031540.0]","[0.0,0.5,1.0]",2697,435619.0,413565.0,0.581353,0.251033,72967.22529520348,7.21279,5.42455923754038,647.5535551531663,1.039,1.039,1068.3868342053,1163.0731739111989,0.0,0.0,0.0
[3.13585],[0.0],[0.0],7132,542156.0,50093.5,0.998,0.998,46536.13331621428,4.89767,55.76143726228743,772.3402868832864,1.328,1.328,1367.6857732498727,0.0,0.0,0.0,0.0
"[6.40593, -3.63987, 0.000639473]","[0.0, 900809.0, 2140669.0]","[0.0,0.5,1.0]",145,39945.7,3092.7,0.32395,0.945213,46164.93115788246,4.86434,5170.002104327847,65.26246660029712,-1.0,1.359,206.85668948696673,0.0,0.0,0.0,0.0
"[-0.831132, 1.82554, 0.00490833]","[2960178.0, 0.0, 3300391.0]","[0.5,0.0,1.0]",4831,108609.0,85199.4,0.275033,0.721715,49545.14382573972,5.16683,104.8097657718448,437.4137822830036,-1.0,0.345,713.6121767926243,0.0,0.0,0.0,0.0
"[4.33659, -0.215099, 3.51231e-05]","[0.0, 4710638.0, 5796212.0]","[0.0,0.5,1.0]",5273,439000.0,103098.0,0.667512,0.810174,72393.87062898466,7.16355,18.877249286324744,601.2478564126136,1.886,1.886,1252.0674433394568,278.8741061935613,0.0,0.0,0.0
"[7.81999, -1.94957]","[0.0, 2868215.0]","[0.0,0.5]",3499,116254.0,68993.8,0.670571,0.603222,72891.39859842295,7.20628,73.9797639924539,375.629870353396,1.088,1.088,1174.0798176018175,0.0,0.0,0.0,0.0
"[-0.908905, 1.8385, 3.54973e-05]","[1696414.0, 0.0, 2855845.0]","[0.5,0.0,1.0]",3913,284085.0,125550.0,0.959894,0.960182,57414.183592613255,5.86303,29.18115047410311,899.0404647565355,-1.0,0.481,1490.1959782617382,0.0,0.0,0.0,0.0
"[2.19802, -0.348851, 0.038985]","[0.0, 20429580.0, 20458850.0]","[0.0,0.5,1.0]",556,560125.0,66396.7,0.561753,0.944616,39775.89614257348,4.28588,49.8070745049997,571.7585575525541,0.831,0.831,847.6732792513656,356.0711055240539,0.0,0.0,0.0
[3.80297],[0.0],[0.0],4612,308759.0,133056.0,0.888716,0.762519,91563.11453652264,8.79263,14.346377461045586,718.8495944065634,-1.0,1.952,1401.8433370081625,0.0,0.0,0.0,0.0
"[1.53743, -0.157802, 3.04641e-06]","[0.0, 7686753.0, 9121766.0]","[0.0,0.5,1.0]",3447,554391.0,404676.0,0.998,0.998,41202.97250340296,4.41592,9.116391425813484,2148.575298286461,-1.0,2.421,2664.0860844328054,853.5064943803361,3.7501164566815874,0.0,0.0
"[3.31461, -2.48637, 7.60767, -4.48854, 1.08065e-05]","[0.0, 40792610.0, 34289990.0, 35961240.0, 64192090.0]","[0.0,0.5,0.0,0.5,1.0]",4681,598715.0,315279.0,0.919408,0.997801,53452.04105574315,5.51379,7.827397561651688,1562.5280313047565,-1.0,0.765,2844.749536523651,4309.765597718576,3310.3991903173737,2463.829754746906,5.136536116395723
[3.16319],[0.0],[0.0],2041,252121.0,141745.0,0.585211,0.734837,32460.898139263565,3.61042,55.811317868039765,971.3346837896812,1.466,1.466,1727.5536203470947,0.0,0.0,0.0,0.0
"[1.55887, 0.0103836, -0.157086]","[0.0, 6065835.0, 6013214.0]","[0.0,1.0,0.5]",8508,156584.0,99795.2,0.304285,0.146235,22547.8421414612,2.66369,162.28173518013776,718.0766043751156,-1.0,1.908,943.4825966279178,0.0,0.0,0.0,0.0
"[-0.620885, 1.98945]","[3278032.0, 0.0]","[0.5,0.0]",4000,246997.0,236190.0,-0.248677,0.942312,113861.49763979916,10.6519,7.774222280924631,463.7573610539682,-1.0,2.23,365.4234386232892,654.1198529128293,0.0,0.0,0.0
"[1.72945, -0.182485, 0.00331408]","[0.0, 11232680.0, 11484120.0]","[0.0,0.5,1.0]",4216,583316.0,360177.0,0.55814,0.441449,27275.1743840278,3.12062,15.296541774717484,1984.6055748408007,-1.0,1.172,2609.926111041089,855.4526708626877,0.0,0.0,0.0
"[1.51878, -0.462132, 0.00248298]","[0.0, 3439261.0, 3714447.0]","[0.0,0.5,1.0]",2068,126528.0,2361.35,0.153103,0.987531,91378.47277504783,8.77709,1314.3815318351085,35.8276827095053,-1.0,0.617,50.4572206289342,0.0,0.0,0.0,0.0
"[1.89359, -0.706511, 0.0125812]","[0.0, 31848430.0, 32274240.0]","[0.0,0.5,1.0]",8390,475347.0,279064.0,0.465139,0.750697,45501.617455944026,4.80471,12.695200688240204,1250.4534462212637,0.823,0.823,1720.721176548638,1060.3758222711049,0.0,0.0,0.0
[3.20007],[0.0],[0.0],2895,244659.0,213513.0,0.998,0.997968,49154.10049226433,5.13195,24.95294020881211,1165.8187138132112,0.934,0.934,2085.5027246339987,0.0,0.0,0.0,0.0
"[1.8458, -0.332701]","[0.0, 16582370.0]","[0.0,0.5]",4465,409113.0,406105.0,0.837723,-0.0990551,57382.30580647572,5.86023,7.857966984466355,953.6067854930312,-1.0,2.893,1295.5722985192028,550.0426753818026,0.0,0.0,0.0
"[3.20682, -0.282223, 2.4272e-05]","[0.0, 22969800.0, 28802930.0]","[0.0,0.5,1.0]",459,510415.0,312073.0,0.974542,0.987871,49725.75145040057,5.18293,9.784472042356107,1707.7720114697229,-1.0,2.231,3058.2091503800466,907.2481550161231,8.413615740094361,0.0,0.0
[3.31272],[0.0],[0.0],4912,212613.0,62414.8,0.637197,0.717491,129511.1013853584,11.9394,23.854528978910736,331.9016461283708,0.374,0.374,604.09017341566,0.0,0.0,0.0,0.0
"[3.33417, -0.7868, 0.000215424]","[0.0, 1019371.0, 1648372.0]","[0.0,0.5,1.0]",6997,340166.0,291012.0,0.983529,0.917981,45235.381347267954,4.78075,16.15417371285051,1529.4791639340394,-1.0,0.732,3104.9502255698453,0.0,0.0,0.0,0.0
"[1.92997, -0.279756, 2.3061e-05]","[0.0, 2732741.0, 3471009.0]","[0.0,0.5,1.0]",5149,1097260.0,407954.0,0.88594,0.995709,20456.34180983033,2.45755,11.217797763045157,3492.1957365500093,-1.0,0.852,4851.475660812676,1847.1670880357215,0.0,0.0,0.0
[3.00032],[0.0],[0.0],5382,35577.1,8104.05,0.6946,0.920319,84801.55987709577,8.22177,1046.916789064063,82.931194777571,-1.0,1.908,143.64870353848576,0.0,0.0,0.0,0.0
"[1.82556, -0.192125, 0.000133291]","[0.0, 17319030.0, 19201220.0]","[0.0,0.5,1.0]",2511,396400.0,85683.8,0.639354,0.893969,45388.14658497992,4.7945,42.895813416798674,703.7135252780786,-1.0,0.739,950.8104666307547,308.55915529555926,0.0,0.0,0.0
"[3.42285, -0.932986, 0.000112638]","[0.0, 6209310.0, 10049940.0]","[0.0,0.5,1.0]",5681,231813.0,95137.6,0.69183,0.962356,60953.32825407955,6.17296,40.67964642434519,628.5028228680778,-1.0,0.756,1162.7896737557714,607.0784213281714,6.670366518783001,0.0,0.0
"[-0.724128, 3.0447, 0.00565137]","[2373557.0, 0.0, 2719430.0]","[0.5,0.0,1.0]",893,125690.0,37934.7,0.914467,0.979456,84186.4714457194,8.16965,99.23921352664247,303.1611817078728,-1.0,1.577,588.9821313252877,0.0,0.0,0.0,0.0
"[1.79172, -0.389614, 1.34721e-05]","[0.0, 12300580.0, 14603690.0]","[0.0,0.5,1.0]",249,75325.5,36029.5,0.973819,0.998,72767.5987713169,7.19565,184.9390912835205,253.8408663180752,-1.0,0.597,374.90736031076307,0.0,0.0,0.0,0.0
"[3.7394, -2.19164, 5.47374e-05]","[0.0, 4022354.0, 8048479.0]","[0.0,0.5,1.0]",4954,408590.0,191673.0,0.873147,0.591039,65842.3796550863,6.59826,12.718063683159675,1003.0208059136356,-1.0,1.603,1939.5943200307204,1484.8909176933794,7.420822165818208,0.0,0.0
"[2.32765, -0.243519, 6.13315e-05]","[0.0, 1877335.0, 2266852.0]","[0.0,0.5,1.0]",6020,1588350.0,1567890.0,0.998,0.9978,20868.866387204256,2.49843,2.475586827755286,2920.6303615994752,0.879,0.879,4455.89998655478,1441.2622827637983,22.872750301209145,0.0,0.0
"[-0.488834, 2.4259, 1.67894e-05]","[15872730.0, 0.0, 21337140.0]","[0.5,0.0,1.0]",1818,13229.3,6237.17,0.833348,0.940654,43257.76082311862,4.60229,6412.206037443147,67.86919507210601,-1.0,1.375,115.87064187737711,0.0,0.0,0.0,0.0
"[-1.06997, 3.41906, 9.28382, -8.56124, 8.96382e-05]","[10296560.0, 0.0, 3464757.0, 3577078.0, 16873560.0]","[0.5,0.0,0.0,0.5,1.0]",3617,83234.8,40872.5,0.812216,0.998,51783.0202525222,5.3659,233.05899359692228,305.74929371009205,-1.0,1.099,1444.9421666510207,0.0,0.0,0.0,0.0
"[-1.02198, 1.61322, 0.00421848]","[3181941.0, 0.0, 3413652.0]","[0.5,0.0,1.0]",3277,309451.0,116283.0,0.955933,0.988212,75271.03408675607,7.41029,20.865263845978458,811.9974961196925,-1.0,1.184,1031.3391138956265,822.5652787293011,0.0,0.0,0.0
"[-0.637918, 2.01972, 1.96949e-05]","[46948530.0, 0.0, 50943170.0]","[0.5,0.0,1.0]",2562,711518.0,479131.0,0.948315,0.801222,63125.41619774304,6.3623,3.825721441360639,1062.4256284494688,1.209,1.209,1509.885872108136,848.5568952318494,4.714931944262564,0.0,0.0
"[-0.459936, 4.81172, 8.52439e-05]","[29104670.0, 0.0, 33384530.0]","[0.5,0.0,1.0]",4642,21138.3,3077.8,0.998,0.998,61113.22337075505,6.18692,5774.729324271981,50.71638919084984,-1.0,2.703,116.44621283146152,0.0,0.0,0.0,0.0
[3.686],[0.0],[0.0],19,543708.0,396472.0,0.68715,0.998,64834.04958726025,6.5108,5.441749751673106,1070.2744897213588,-1.0,1.565,2054.815530314556,0.0,0.0,0.0,0.0
"[-1.51287, 2.6715, 3.16561e-05]","[3984489.0, 0.0, 8096998.0]","[0.5,0.0,1.0]",2481,212269.0,186363.0,0.2619,0.997989,24813.478728501388,2.8841,67.36714320686661,1153.4106015706925,-1.0,1.614,2359.3948198175044,0.0,0.0,0.0,0.0
[3.40592],[0.0],[0.0],3458,547114.0,278506.0,0.989083,-0.68176,7911.196661059912,1.13183,60.5885889565164,3595.1476011169084,-1.0,0.392,6634.893355715497,0.0,0.0,0.0,0.0
"[2.65303, -1.17905, 0.0329256]","[0.0, 32081.59, 35082.5]","[0.0,0.5,1.0]",4579,572430.0,73946.3,0.998,0.998,55952.59453277038,5.73449,29.499556365310845,903.9831715147934,-1.0,2.166,1777.196337275494,0.0,0.0,0.0,0.0
[3.75262],[0.0],[0.0],9199,552217.0,420133.0,0.70073,0.698204,72737.08850671673,7.19303,4.410557839388988,747.6458308197372,-1.0,0.807,1448.3156057705319,0.0,0.0,0.0,0.0
"[2.35301, -0.34024, 0.0323814]","[0.0, 2980816.0, 3001438.0]","[0.0,0.5,1.0]",974,420574.0,387327.0,0.210131,0.946608,22659.40154010245,2.67461,22.69329701903804,2154.069280079265,0.867,0.867,3304.2397661914006,1314.9025383523117,0.0,0.0,0.0
"[8.31405, -0.339651, 0.000117884]","[0.0, 2239009.0, 2763663.0]","[0.0,0.5,1.0]",1447,68993.2,57394.9,0.228649,0.861297,91656.63555829455,8.8005,98.13464999598216,248.39050886238147,1.354,1.354,730.6996477598657,0.0,0.0,0.0,0.0
[3.27366],[0.0],[0.0],3664,504235.0,492442.0,0.998,0.998,72849.93574222656,7.20272,4.143752570996613,1185.2570393583524,2.984,2.984,2144.5161898951237,0.0,0.0,0.0,0.0
"[1.56008, -0.260404, 0.000210518]","[0.0, 7377571.0, 8318073.0]","[0.0,0.5,1.0]",2738,487842.0,453237.0,-0.32881,0.690777,53724.87100541416,5.53792,6.70325445396206,801.6170418292917,-1.0,1.647,1001.2450363034641,409.06353487878266,11.630852794463845,0.0,0.0
"[3.55356, -0.197264]","[0.0, 30185270.0]","[0.0,0.5]",3291,157136.0,110007.0,0.998,0.926504,63642.03202804151,6.40724,45.996572154047534,634.5284727039457,2.078,2.078,1196.1425535478284,281.8220906022269,0.0,0.0,0.0
"[2.32961, -1.08272]","[0.0, 8563049.0]","[0.0,0.5]",3058,1245400.0,802012.0,0.849603,0.841768,44293.472095737765,4.69586,2.361719408146781,1069.9679693232754,-1.0,2.908,1633.0985294104626,1113.3426756244562,0.0,0.0,0.0
[3.37534],[0.0],[0.0],7595,653885.0,319699.0,0.998,0.998,41246.95732224365,4.41992,9.819322333156627,2109.8252678669464,1.197,1.197,3876.191744991842,0.0,0.0,0.0,0.0
"[-3.22202, 4.81579, 2.98449, -2.8266, 0.020585]","[977034500.0, 707775900.0, 0.0, 1067798000.0, 1364402000.0]","[0.5,0.0,0.0,0.5,1.0]",1069,4508.66,1414.95,0.827053,0.723156,65672.56893042808,6.58354,33676.92821024253,19.632508967247272,-1.0,0.505,73.11491376296595,0.0,0.0,0.0,0.0
"[1.50685, -0.177464, 0.000143515]","[0.0, 1881981.0, 2101704.0]","[0.0,0.5,1.0]",1335,84655.7,46978.6,0.264915,0.127887,35225.185642924065,3.86756,317.9957107981884,329.4518839065032,-1.0,0.797,427.5845715026949,0.0,0.0,0.0,0.0
"[-0.479229, 1.65423, 0.000495161]","[5850162.0, 0.0, 6625384.0]","[0.5,0.0,1.0]",6171,569312.0,408126.0,0.76095,0.812447,33819.17179750057,3.73708,11.083347143299244,2059.904985156932,-1.0,0.823,2649.385377054504,1426.7339137264053,0.0,0.0,0.0
"[1.57905, -0.181021, 2.5015e-05]","[0.0, 14052040.0, 15923280.0]","[0.0,0.5,1.0]",5305,153171.0,32414.7,0.900474,0.993366,27289.100358677963,3.12195,376.8152436029036,450.913275665076,-1.0,1.101,598.2203763312529,0.0,0.0,0.0,0.0
"[2.02136, -0.277555, 0.00175389]","[0.0, 19700340.0, 20506220.0]","[0.0,0.5,1.0]",9091,158958.0,45135.4,0.699719,0.93048,76053.8088960778,7.47727,80.91288486151223,339.4834257148491,-1.0,1.717,482.6590009850603,179.41591133444072,0.0,0.0,0.0
"[7.77122, -0.0429425, 0.000217443]","[0.0, 100804300.0, 101907400.0]","[0.0,0.5,1.0]",8444,82886.0,17960.1,0.975588,0.57171,78530.8569835606,7.68882,295.9338418683363,178.23332158518926,2.525,2.525,496.85939095140964,37.02792129844058,0.0,0.0,0.0
"[-1.16652, 3.43859, 3.56124e-05]","[4993752.0, 0.0, 7906666.0]","[0.5,0.0,1.0]",4791,189914.0,177036.0,0.88925,0.838377,60793.13043609808,6.15897,27.816857074298017,832.4511458439715,-1.0,1.057,1543.650412665663,899.0934836079427,4.967745936801699,0.0,0.0
"[-1.03973, 2.06847, 0.00164769]","[2245943.0, 0.0, 2664683.0]","[0.5,0.0,1.0]",5095,774892.0,668843.0,0.997703,0.684008,41688.521630098905,4.46005,4.431195166686423,1689.0602554232232,-1.0,1.281,2429.2362661124967,1722.2866308140574,68.56190812645751,0.0,0.0
"[3.62399, -0.416759, 7.45686e-05]","[0.0, 13686160.0, 16442340.0]","[0.0,0.5,1.0]",1941,12587.1,3232.28,0.464105,0.982037,98435.1831186726,9.36919,4349.431564872439,35.27344469281732,-1.0,1.233,70.90597249284528,0.0,0.0,0.0,0.0
"[-0.801852, 2.84536, 0.0161701]","[9031798.0, 0.0, 9512960.0]","[0.5,0.0,1.0]",3151,500316.0,150736.0,0.998,0.617983,90460.4853672338,8.69979,9.00302433764727,884.9554671280456,-1.0,0.413,1492.7601318731179,800.3942039950077,0.0,0.0,0.0
