mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[1.58319, -0.311868, 0.000106008]","[0.0, 27791500.0, 29349550.0]","[0.0,0.5,1.0]",1853,18506.1,12395.8,0.242309,-0.290398,26517.012292228315,3.04808,4624.19266115705,125.36215216015958,1.348,1.348,172.57975147314758,0.0,0.0,0.0,0.0
"[2.62725, -0.696843, 0.0037005]","[0.0, 8354306.0, 9309928.0]","[0.0,0.5,1.0]",615,155134.0,25795.3,-0.824553,0.710819,122904.55545932344,11.3974,73.94822674475834,102.27785304817118,-1.0,0.559,165.78006415619004,85.60500499117228,0.0,0.0,0.0
[3.04409],[0.0],[0.0],1902,566849.0,180434.0,0.561766,0.866027,91693.00041278744,8.80356,6.809511699084925,457.4617974965313,-1.0,1.531,798.148269405098,0.0,0.0,0.0,0.0
[4.22113],[0.0],[0.0],1232,11043.0,1100.92,0.271517,-0.300855,145395.86246772957,13.2345,7859.926346386463,17.14810663005632,-1.0,2.846,35.23145175047606,0.0,0.0,0.0,0.0
"[1.68911, -0.587627, 0.000298615]","[0.0, 23486520.0, 25702530.0]","[0.0,0.5,1.0]",7003,275019.0,10152.1,0.912366,0.998,111257.54496706552,10.4364,141.01260024707602,153.36212455261594,0.765,0.765,199.3182579700453,117.5924143921625,0.0,0.0,0.0
"[1.71558, -0.207356, 0.00541504]","[0.0, 4297308.0, 4373859.0]","[0.0,0.5,1.0]",370,17922.2,1581.88,-0.993162,0.707882,51697.84781054765,5.35834,15122.242335757364,32.94926562403975,-1.0,1.553,45.75502401673894,0.0,0.0,0.0,0.0
"[2.58524, -0.418569, 0.0812229]","[0.0, 21692870.0, 21722310.0]","[0.0,0.5,1.0]",5780,121404.0,35734.0,0.836088,-0.633021,56846.90898269226,5.81318,176.55766752058116,285.42347645447325,-1.0,0.491,458.9233181376571,201.78287158317718,0.0,0.0,0.0
"[-0.494534, 2.04735, 0.00176964]","[11423620.0, 0.0, 12147850.0]","[0.5,0.0,1.0]",118,103200.0,19109.2,-0.241006,0.566255,137546.67512804212,12.5959,112.94312115366836,96.4748992488349,-1.0,1.02,138.04172576800426,67.96542921669933,0.0,0.0,0.0
"[-0.488513, 2.79081, 0.00011853]","[2018053.0, 0.0, 2640002.0]","[0.5,0.0,1.0]",42,89854.6,18270.3,-0.420851,0.627206,108119.83348886718,10.1762,180.5294128663969,98.9072186812202,-1.0,1.187,179.11334128423655,0.0,0.0,0.0,0.0
"[1.69195, -0.1841, 0.00256094]","[0.0, 5316274.0, 5466347.0]","[0.0,0.5,1.0]",1290,145892.0,12567.3,0.905756,-0.113212,68621.54669965782,6.83867,331.62088527505944,181.21276152201065,-1.0,1.601,248.37461231327742,0.0,0.0,0.0,0.0
