mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[2.74073, -1.13323, 3.44288e-05]","[0.0, 2772302.0, 4613611.0]","[0.0,0.5,1.0]",9800,22366.8,10199.5,0.121915,0.840169,136766.67946995344,12.5323,633.1367934796614,62.399571560030864,-1.0,1.696,122.81774060775392,0.0,0.0,0.0,0.0
"[2.21937, -0.558962, 0.00381735]","[0.0, 2643036.0, 2942970.0]","[0.0,0.5,1.0]",5904,68275.4,6602.35,0.911262,0.732497,145719.7808662051,13.2608,387.5005976758881,81.56628483660498,-1.0,0.727,136.05073787843833,0.0,0.0,0.0,0.0
"[-4.68934, 2.67462, 0.00015734]","[5841981.0, 0.0, 9816906.0]","[0.5,0.0,1.0]",687,4713.98,1458.57,0.975844,-0.99333,171543.98868096084,15.3453,8808.403471008052,14.432018774149906,-1.0,0.831,39.16403546131646,0.0,0.0,0.0,0.0
"[1.65888, -0.601666, 0.0178564]","[0.0, 446617.2, 454004.4]","[0.0,0.5,1.0]",7216,21925.2,1100.0,-0.905883,-0.0383027,173840.52249696868,15.5296,3822.420681021132,13.808111378741046,-1.0,0.87,20.84248493204436,0.0,0.0,0.0,0.0
"[-4.44416, 4.76852, 0.0124718]","[1226394.0, 0.0, 1573315.0]","[0.5,0.0,1.0]",8035,33001.0,1100.0,-0.77232,-0.593872,139063.42757248986,12.7195,3948.95277728342,15.39353456108305,-1.0,1.215,46.754682451371984,0.0,0.0,0.0,0.0
"[-0.613212, 4.36269, 4.00705e-05]","[29521950.0, 0.0, 35711820.0]","[0.5,0.0,1.0]",5050,255568.0,68390.4,0.854386,0.77975,123936.48257615324,11.4822,20.298912941591432,423.435959805803,-1.0,1.499,884.4329506635746,331.5836132399935,2.6804031398497616,0.0,0.0
"[2.65642, -6.33111, 0.000805123]","[0.0, 328251.1, 584875.6]","[0.0,0.5,1.0]",3379,8740.84,8505.14,0.00656324,0.0351314,171497.90423729224,15.3416,1147.8415792166893,36.83269110602624,-1.0,1.989,110.42644196502792,0.0,0.0,0.0,0.0
"[3.30482, -0.0719193, 0.00705037]","[0.0, 6966547.0, 6986466.0]","[0.0,0.5,1.0]",1572,26883.0,16728.3,-0.911102,-0.806635,103517.10310313648,9.79342,516.0773481796873,72.36996391011992,2.006,2.006,133.1251273350658,0.0,0.0,0.0,0.0
[3.38912],[0.0],[0.0],7008,264972.0,13088.0,0.96231,-0.602078,169182.28817429842,15.1556,63.21519865433803,155.4946192959788,2.672,2.672,286.25879484877015,0.0,0.0,0.0,0.0
"[1.84332, -0.269124, 0.00111089]","[0.0, 1209117.0, 1308163.0]","[0.0,0.5,1.0]",296,14236.4,1240.46,0.984532,0.633892,33671.07878840356,3.7233,36887.64896436747,36.51863301257728,-1.0,0.658,53.091045519275255,0.0,0.0,0.0,0.0
