mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[4.448, -1.94711, -3.82133, 4.26084, 0.000237715]","[198204.4, 4950276.0, 2074395.0, 0.0, 8862800.0]","[0.0,0.5,0.5,0.0,1.0]",1537,38434.4,1100.0,-0.30329,-0.834884,135912.24255691865,12.4626,3675.977750985609,18.143591593041503,0.534,0.534,69.03515654339078,0.0,0.0,0.0,0.0
"[3.0249, -0.255104, 9.42675e-06]","[0.0, 2611049.0, 3133846.0]","[0.0,0.5,1.0]",3878,33278.1,9359.01,-0.69112,0.00762335,199515.3309493374,17.5798,299.1173556550555,43.79216646212864,1.745,1.745,79.31114900004205,0.0,0.0,0.0,0.0
"[2.86742, -1.74579, 6.24194e-05]","[0.0, 15718060.0, 20185040.0]","[0.0,0.5,1.0]",1826,10076.6,1100.0,-0.153385,-0.14714,122795.07311179632,11.3884,10570.201814458102,17.311518713596026,0.601,0.601,37.182597040014805,0.0,0.0,0.0,0.0
"[1.52422, -0.22185, 0.0183063]","[0.0, 6265254.0, 6301893.0]","[0.0,0.5,1.0]",3210,120334.0,7994.93,-0.684604,-0.263623,145530.10383975663,13.2454,217.63873646846488,35.905350647776885,-1.0,0.936,47.69301522912996,0.0,0.0,0.0,0.0
"[2.09493, -0.672522, 0.000972471]","[0.0, 1805143.0, 2161569.0]","[0.0,0.5,1.0]",6322,43908.2,27881.6,-0.629054,0.922669,52860.05998785605,5.46139,526.4100969695836,165.8073375198892,-1.0,0.428,275.8799161544664,0.0,0.0,0.0,0.0
"[2.62993, -0.848219, 4.60981e-05]","[0.0, 16788360.0, 23608710.0]","[0.0,0.5,1.0]",1008,22971.4,1100.0,0.911141,-0.588407,130136.5065620315,11.9906,5532.4352975236825,23.90494574880615,-1.0,1.433,44.58253218483886,0.0,0.0,0.0,0.0
[3.72855],[0.0],[0.0],244,61299.8,11534.3,-0.617777,-0.271318,171506.62285301834,15.3423,195.05458707236707,52.831783882546034,-1.0,2.343,102.01528817691025,0.0,0.0,0.0,0.0
"[1.9135, -0.290311, 0.000170696]","[0.0, 14995130.0, 16085510.0]","[0.0,0.5,1.0]",8385,361686.0,64041.4,-0.865602,-0.307061,213956.994237279,18.7256,7.743921099850793,39.01753993827078,-1.0,2.399,53.97269658905252,21.022851833220024,0.5097668097318294,0.0,0.0
[4.40186],[0.0],[0.0],5216,16948.6,2629.7,0.2795,0.718666,137252.2994851795,12.5719,2721.837654220208,30.28025349752272,2.85,2.85,63.529819223929245,0.0,0.0,0.0,0.0
[3.88429],[0.0],[0.0],5051,69222.4,15434.1,0.859907,-0.180126,191767.61207186323,16.963,115.92695291175988,108.79553390710784,0.746,0.746,214.42078970408787,0.0,0.0,0.0,0.0
[8.13075],[0.0],[0.0],4980,128952.0,74113.7,-0.168364,-0.440338,194614.2408988021,17.1898,16.967962855463526,192.66253987604696,1.72,1.72,549.3670215510869,0.0,0.0,0.0,0.0
"[1.92968, -0.466602]","[0.0, 27550360.0]","[0.0,0.5]",689,71621.0,40670.8,-0.770857,0.905585,131499.23870387024,12.1021,79.04719258476165,154.29492594167755,-1.0,1.823,214.33559068658275,105.39619742760746,0.0,0.0,0.0
"[2.31664, -1.9287, 7.18473e-05]","[0.0, 3758897.0, 4611587.0]","[0.0,0.5,1.0]",6656,74005.3,1830.36,0.658726,-0.504267,60833.89167877784,6.16253,4080.904122248403,54.47932890540687,2.239,2.239,112.2513732954092,0.0,0.0,0.0,0.0
[4.76262],[0.0],[0.0],4663,201830.0,4314.46,0.294234,0.682115,115630.72314331432,10.7981,385.4584219438345,40.86368702451115,2.859,2.859,89.17857225394583,0.0,0.0,0.0,0.0
"[1.73012, -0.261464, 0.00757097]","[0.0, 52696280.0, 53090390.0]","[0.0,0.5,1.0]",9937,249154.0,8631.6,-0.105059,-0.724103,200046.1077397725,17.622,78.40516157916737,23.938918842207045,-1.0,0.388,31.487823737877974,12.416777521839842,0.0,0.0,0.0
"[2.93962, -1.81248, -1.69667, 2.61448, 0.000286246]","[384788.6, 1038858.0, 1131241.0, 0.0, 2428532.0]","[0.0,0.5,0.5,0.0,1.0]",244,61299.8,11534.3,-0.617777,-0.271318,171506.62285301834,15.3423,195.05458707236707,52.831783882546034,0.547,0.547,159.05382327313123,0.0,0.0,0.0,0.0
"[1.46353, -0.608945, 0.000875064]","[0.0, 2644231.0, 2956294.0]","[0.0,0.5,1.0]",5320,46065.7,24948.1,0.966901,-0.157668,169148.68981021718,15.1529,121.32988882342433,122.4632703356427,-1.0,0.673,176.33648119224787,0.0,0.0,0.0,0.0
[4.02686],[0.0],[0.0],437,2687.17,1100.0,-0.333184,0.482905,214145.1948312674,18.7405,12711.56569853321,9.502463049936118,-1.0,0.789,19.068628377978804,0.0,0.0,0.0,0.0
[3.31332],[0.0],[0.0],852,563279.0,26009.3,-0.514732,-0.175528,100548.77251591714,9.54584,39.0068037733196,39.26455580177139,0.863,0.863,71.4714148788448,0.0,0.0,0.0,0.0
[3.10477],[0.0],[0.0],8768,83855.2,40045.9,-0.635883,-0.77791,145509.16653611828,13.2437,61.63997936374541,136.77091765016348,-1.0,1.046,240.99524707007004,0.0,0.0,0.0,0.0
"[3.07051, -0.797009, 0.00312586]","[0.0, 24263670.0, 25286060.0]","[0.0,0.5,1.0]",798,70143.3,10436.9,-0.893354,0.373399,121009.12495520031,11.2415,315.37129080520634,52.86443809900794,-1.0,1.278,104.00525502739008,0.0,0.0,0.0,0.0
"[2.51997, -1.08458, 7.52077e-05]","[0.0, 5318361.0, 6296857.0]","[0.0,0.5,1.0]",2381,46667.1,13104.4,0.358951,-0.643318,156200.37619317323,14.1096,240.62843666607083,77.80296382999522,1.289,1.289,147.71554429329737,0.0,0.0,0.0,0.0
"[2.13215, -1.86946, 0.0233048]","[0.0, 1188519.0, 1275623.0]","[0.0,0.5,1.0]",2949,28420.6,8279.66,-0.902984,-0.894026,115891.08080550116,10.8196,800.3554951189197,49.29883631255925,0.598,0.598,98.904263612152,0.0,0.0,0.0,0.0
"[1.45639, 0.00329223, -0.190595]","[0.0, 10845900.0, 10612970.0]","[0.0,1.0,0.5]",7077,147977.0,14189.2,-0.558214,-0.938973,122459.3732047874,11.3608,136.56959772815833,63.04244209417249,-1.0,0.747,80.98628582969174,0.0,0.0,0.0,0.0
"[2.8081, -2.31701, 2.58575]","[5819.748, 18994.2, 0.0]","[0.0,0.5,0.0]",917,22991.8,21197.0,0.634037,0.95981,173884.15488732688,15.5331,234.98344943965893,89.39190993188667,0.864,0.864,248.2273468880062,0.0,0.0,0.0,0.0
"[1.91264, -0.528528, 6.96568e-05]","[0.0, 13669760.0, 16275400.0]","[0.0,0.5,1.0]",6005,219956.0,26164.6,0.3561,-0.0315782,109017.49327541674,10.2507,66.95859496229976,158.09630353553865,-1.0,1.33,218.64438707797663,114.94347761793959,0.0,0.0,0.0
[3.8237],[0.0],[0.0],9260,13978.6,3132.14,0.338663,-0.636642,210505.48902532685,18.4522,1453.9454861118882,26.16947026497552,1.748,1.748,51.172523846596285,0.0,0.0,0.0,0.0
[3.10144],[0.0],[0.0],5894,27933.2,26684.0,-0.479876,-0.465328,103907.15301832953,9.82591,333.94268308951234,95.28379249671856,0.672,0.672,167.80338855497234,0.0,0.0,0.0,0.0
"[-2.63346, 4.87129, -1.85133, 2.71847, 4.71872e-05]","[33446120.0, 28709490.0, 37085660.0, 0.0, 51897800.0]","[0.5,0.0,0.5,0.0,1.0]",9641,35859.4,26600.9,-0.797985,-0.603175,115790.56528323128,10.8113,235.99892901218013,92.75023050458717,-1.0,0.683,152.92457067944733,283.70243027024435,0.0,0.0,0.0
"[6.50737, -3.49172, -34.0243, 35.0556, 0.00022625]","[0.0, 24240600.0, 11776360.0, 11732030.0, 43206780.0]","[0.0,0.5,0.5,0.0,1.0]",3789,21089.9,17392.2,-0.772038,0.203097,145631.0985268245,13.2536,381.7902550350733,65.9357166543301,-1.0,1.012,586.3432218910187,0.0,0.0,0.0,0.0
"[-1.69682, 6.52874, 0.000780891]","[938375.7, 0.0, 1326210.0]","[0.5,0.0,1.0]",2293,153815.0,36926.6,-0.59163,-0.273061,154114.58287904327,13.941,38.83846804389613,125.28056727740534,1.31,1.31,359.3246923044015,0.0,0.0,0.0,0.0
"[2.90054, -0.294706, 0.04802]","[0.0, 6604302.0, 6620873.0]","[0.0,0.5,1.0]",5740,162834.0,115749.0,-0.913718,-0.786496,115799.04223607964,10.812,19.63948872753457,279.2637723563035,0.426,0.426,475.61334280527694,163.48884527433074,0.0,0.0,0.0
"[-0.733547, 1.60606, 0.00186251]","[4503347.0, 0.0, 4847514.0]","[0.5,0.0,1.0]",651,16154.5,4383.94,-0.24583,-0.880954,145886.07051871117,13.2743,1600.1149551143349,33.80308063817862,-1.0,1.089,51.72500423318014,0.0,0.0,0.0,0.0
"[1.95276, -1.15255, 0.00320715]","[0.0, 40815920.0, 41903840.0]","[0.0,0.5,1.0]",6796,23162.4,1100.0,-0.250058,-0.713235,130065.64871571,11.9848,5505.38395847696,19.317710731573257,1.448,1.448,34.05903135744654,0.0,0.0,0.0,0.0
"[1.40318, -0.503382]","[0.0, 24994090.0]","[0.0,0.5]",459,66095.4,65970.6,0.745669,-0.682927,122538.4267179928,11.3673,61.366214739350745,206.07833137179125,-1.0,1.582,244.11194000195164,146.2113779735433,0.0,0.0,0.0
"[1.6045, -0.192738, 0.0232123]","[0.0, 3274058.0, 3277360.0]","[0.0,0.5,1.0]",5681,49772.0,27117.1,0.420937,-0.605543,98827.47146097224,9.402,220.9195293204112,134.05990387563824,1.635,1.635,180.8790702736061,0.0,0.0,0.0,0.0
"[2.18189, -0.471048, 3.87434e-05]","[0.0, 2727185.0, 3526246.0]","[0.0,0.5,1.0]",3959,48698.6,8539.36,-0.0294201,-0.45349,57411.79269770028,5.86282,1299.648619604833,93.24215645643818,-1.0,1.842,151.8724610215301,0.0,0.0,0.0,0.0
[3.1431],[0.0],[0.0],5284,8782.0,3886.0,0.941807,0.850745,77415.04280004448,7.5936,6585.064826171197,37.48924314328375,-1.0,1.939,66.46389243763964,0.0,0.0,0.0,0.0
"[3.2971, -1.07072, 0.000261397]","[0.0, 55540280.0, 59415920.0]","[0.0,0.5,1.0]",5809,3978.99,3636.39,0.393498,-0.467836,82542.45915688676,8.03018,12069.021753612971,25.49467573271257,-1.0,1.089,53.28375881774304,0.0,0.0,0.0,0.0
"[1.94853, -1.1017, 0.000147554]","[0.0, 5916580.0, 9393227.0]","[0.0,0.5,1.0]",6673,76744.6,21995.5,-0.353846,-0.13498,162608.113918657,14.6266,97.42346631574044,94.86193764141252,-1.0,1.092,165.6795054555974,0.0,0.0,0.0,0.0
