mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[1.57952, 0.000859521, -0.179298]","[0.0, 23877980.0, 23344710.0]","[0.0,1.0,0.5]",2878,8674.56,4743.47,-0.362969,0.791865,150927.81523228585,13.6831,2279.8258867529366,30.394895089673188,-1.0,2.161,40.319690692155135,0.0,0.0,0.0,0.0
"[5.59853, -0.392555, 8.93334e-06]","[0.0, 9704267.0, 13864830.0]","[0.0,0.5,1.0]",6055,38428.6,10559.1,-0.339651,0.542732,181284.4417806927,16.1259,275.43944058824195,55.8324249504194,1.497,1.497,136.65941435772248,0.0,0.0,0.0,0.0
"[3.02696, -0.889793, 0.00115417]","[0.0, 9376137.0, 10201240.0]","[0.0,0.5,1.0]",7548,9715.77,4180.48,0.0458329,-0.286705,201995.13304200617,17.7769,1550.961604678758,26.63857244567744,1.505,1.505,52.727601727273225,0.0,0.0,0.0,0.0
"[-2.36515, 2.4781, 0.00149914]","[2842870.0, 0.0, 4538144.0]","[0.5,0.0,1.0]",6669,142178.0,58480.5,-0.736168,0.856436,98110.4256738254,9.34202,49.837082014336815,238.4386961945428,-1.0,1.098,524.8224273338161,0.0,0.0,0.0,0.0
"[2.5916, -0.43711, 3.55101e-06]","[0.0, 15014500.0, 19694690.0]","[0.0,0.5,1.0]",7023,33213.8,17961.6,0.357392,0.122927,173833.0427309374,15.529,201.6724289600303,83.9295976368301,-1.0,1.355,146.0643537088208,0.0,0.0,0.0,0.0
[3.89427],[0.0],[0.0],1555,420298.0,235644.0,-0.849806,0.390733,172951.82549134654,15.4583,2.795699385163119,96.32043767446962,1.688,1.688,190.07783506436337,0.0,0.0,0.0,0.0
"[1.77652, -0.291277, 8.23306e-06]","[0.0, 24752560.0, 30877390.0]","[0.0,0.5,1.0]",3802,88201.3,10636.9,-0.380041,-0.440699,169167.35551325366,15.1544,165.9012143692786,51.006751779802855,-1.0,1.773,67.98493993168363,27.528775984968792,0.0,0.0,0.0
[3.22702],[0.0],[0.0],9546,60098.5,10974.1,-0.0857575,-0.0912923,216125.0612701538,18.8972,149.3992280208762,55.61048652261519,-1.0,0.739,99.89816782269398,0.0,0.0,0.0,0.0
"[1.56161, -0.873896]","[0.0, 40625370.0]","[0.0,0.5]",2342,75313.6,32868.6,-0.738486,-0.128966,173852.9888207258,15.5306,62.35580157374587,114.9915314860874,-1.0,1.974,143.6984715413127,107.4968489053155,0.0,0.0,0.0
"[-0.983117, 1.8773, 0.0488309]","[283650.8, 0.0, 297258.9]","[0.5,0.0,1.0]",1955,394667.0,31258.1,0.935975,0.535944,221200.33447444788,19.2985,13.850809615644026,165.15726577441183,-1.0,2.02,281.70077976719597,0.0,0.0,0.0,0.0
"[2.41045, -0.486326, 9.46131e-05]","[0.0, 43367890.0, 48597830.0]","[0.0,0.5,1.0]",4695,118159.0,7402.0,-0.191142,0.782319,103352.18679924616,9.77968,378.2663465584868,53.45228482966043,-1.0,1.374,82.98800751916474,37.279687170891954,0.0,0.0,0.0
"[2.06024, -1.31137, 0.397049]","[0.0, 416794.2, 417947.3]","[0.0,0.5,1.0]",2406,72515.0,1100.03,-0.567958,-0.581548,55328.13771897384,5.67947,7708.370862646405,28.52139766161517,-1.0,0.313,55.36868705504349,0.0,0.0,0.0,0.0
"[1.39156, -0.183532, 0.000130805]","[0.0, 13543570.0, 15239490.0]","[0.0,0.5,1.0]",5141,29358.2,2899.08,0.729342,0.113149,198161.11666270773,17.4721,1007.0866626378408,34.74833146851824,-1.0,0.392,43.61189431088477,0.0,0.0,0.0,0.0
"[-0.748659, 1.49521, 9.19068e-05]","[26609920.0, 0.0, 28860910.0]","[0.5,0.0,1.0]",9937,31016.8,1100.01,-0.685957,-0.422261,60847.40301439456,6.16371,12163.699931981067,27.976907737008705,0.752,0.752,41.909005380069544,0.0,0.0,0.0,0.0
"[1.3809, -0.289025, 7.94467e-06]","[0.0, 12067360.0, 14493480.0]","[0.0,0.5,1.0]",9108,4700.97,1540.53,-0.971917,-0.108174,221315.50421196883,19.3076,5845.9238049875175,12.601951569194838,-1.0,0.876,16.284983487747173,0.0,0.0,0.0,0.0
"[1.5085, 4.28384e-06, -0.186491]","[0.0, 21013720.0, 17942870.0]","[0.0,1.0,0.5]",6135,4041.91,1100.0,0.996546,0.672648,155269.8195081055,14.0344,14733.214709129526,12.524941290865812,-1.0,0.914,16.306469629017503,0.0,0.0,0.0,0.0
"[2.12543, -1.8816, 0.000129471]","[0.0, 7513846.0, 9997620.0]","[0.0,0.5,1.0]",6209,508768.0,131606.0,0.522927,0.486202,179005.2957083518,15.9435,3.907140971689032,154.61663711792153,-1.0,0.932,225.41334636050414,212.08984534302746,1.7593104178934968,0.0,0.0
[3.04026],[0.0],[0.0],6787,42484.2,2167.5,0.936047,-0.716472,137132.10920820775,12.5621,1736.1557554344856,40.39259159640292,1.151,1.151,70.4299015463949,0.0,0.0,0.0,0.0
"[2.76411, -0.50208, 0.000209282]","[0.0, 110137700.0, 112093600.0]","[0.0,0.5,1.0]",1378,187132.0,2557.88,0.464544,-0.508729,115429.733761227,10.7815,683.7181222428006,36.757818201116606,-1.0,1.514,61.112125170615705,26.051136895002422,0.0,0.0,0.0
[3.1922],[0.0],[0.0],5093,3236.33,2896.43,-0.792332,0.986942,162295.37948436223,14.6014,6967.479594178425,16.88412870223327,-1.0,1.974,30.16641494860776,0.0,0.0,0.0,0.0
"[5.24093, -0.633468, 0.000116996]","[0.0, 5752912.0, 7126396.0]","[0.0,0.5,1.0]",8126,32436.3,26654.8,0.426435,0.366178,193821.99060311777,17.1267,125.17759152487616,100.16813367842452,0.603,0.603,242.78150009694548,0.0,0.0,0.0,0.0
