mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[-0.431729, 2.06593, 0.004275]","[5246167.0, 0.0, 5906085.0]","[0.5,0.0,1.0]",482,256311.0,13737.0,0.392418,0.419884,114482.0589589026,10.7032,105.67468709706417,92.1642184328911,-1.0,0.494,145.78077981899511,0.0,0.0,0.0,0.0
"[2.0062, -0.299425, 0.00286885]","[0.0, 17945270.0, 18669520.0]","[0.0,0.5,1.0]",4495,240904.0,97588.5,0.433618,0.987358,24870.58343470375,2.88962,107.09513177576468,863.3100311092084,-1.0,0.689,1222.7956925539156,474.6586973877294,0.0,0.0,0.0
"[2.77706, -1.74858, 3.72852e-06]","[0.0, 1983159.0, 4025650.0]","[0.0,0.5,1.0]",347,94193.9,6408.06,0.712272,-0.265754,46242.19702570631,4.87128,1401.5413735133066,124.36169122334472,-1.0,1.861,264.5615951906081,0.0,0.0,0.0,0.0
"[1.37849, -0.218699, 0.00144361]","[0.0, 8085347.0, 8478841.0]","[0.0,0.5,1.0]",1738,45532.3,33418.3,0.162725,-0.799757,55968.60673390103,5.7359,407.8783712624863,170.01167708561752,-1.0,0.772,214.95773899241723,0.0,0.0,0.0,0.0
[3.11401],[0.0],[0.0],3015,211189.0,14268.3,0.878611,0.231424,153668.23258529612,13.9049,77.68752450653326,145.48422673779652,-1.0,0.852,256.72958070944696,0.0,0.0,0.0,0.0
"[4.05526, -0.78886, 2.95807e-05]","[0.0, 2678994.0, 5069730.0]","[0.0,0.5,1.0]",2454,43814.2,25391.3,0.936755,0.444584,131160.59700912176,12.0744,176.77024486751594,136.48598938248176,-1.0,1.175,300.39786716124837,0.0,0.0,0.0,0.0
[5.41099],[0.0],[0.0],2910,13975.7,1114.65,-0.675112,0.137482,26516.8036368276,3.04806,53623.47752269816,36.95388099799687,-1.0,1.125,85.9603987835792,0.0,0.0,0.0,0.0
"[-1.55153, 3.78448, -1.77427, 0.000935494]","[35784740.0, 32774830.0, 34557190.0, 42215030.0]","[0.5,0.0,0.5,1.0]",3130,578340.0,86196.5,0.671673,0.991782,118042.25811978515,10.9971,9.575330628798604,256.62637814662645,0.762,0.762,499.23428376879406,341.8307668988441,319.6549126775554,7.849134984162604,0.0
"[-2.54151, 8.10025, 0.00104107]","[9466969.0, 0.0, 14427180.0]","[0.5,0.0,1.0]",8875,446315.0,208321.0,0.328307,-0.110785,91692.1685234588,8.80349,7.185618236431851,409.20861931959234,0.882,0.882,1164.6461202183489,652.3650474517814,13.203368327937351,0.0,0.0
"[-0.808508, 6.59594, 5.34401e-05]","[17985650.0, 0.0, 20755710.0]","[0.5,0.0,1.0]",2787,42461.3,30566.3,-0.706475,-0.234569,122899.68942093388,11.397,168.56350702934915,106.5515002414467,-1.0,1.019,273.65155300544683,95.81115642137614,0.0,0.0,0.0
[3.19601],[0.0],[0.0],4903,93040.3,16797.1,0.287055,-0.820412,24643.40468658494,2.86765,1117.6601380076704,243.57354869368783,-1.0,1.196,435.44588249356485,0.0,0.0,0.0,0.0
"[-0.472337, 1.81738, 8.0987e-06]","[7825882.0, 0.0, 11665800.0]","[0.5,0.0,1.0]",980,93220.6,16396.8,0.730923,-0.15307,88237.09259049699,8.51229,254.8232687609293,150.81451474437594,-1.0,1.237,228.21007484088923,0.0,0.0,0.0,0.0
"[3.98625, -4.04444, 0.00014236]","[0.0, 197958300.0, 210464200.0]","[0.0,0.5,1.0]",1589,16513.6,1922.79,-0.197355,-0.131938,122903.33894836369,11.3973,4354.634235204811,25.29252222646125,-1.0,1.375,71.67577879200209,0.0,0.0,0.0,0.0
"[1.69744, -0.216017]","[0.0, 14648530.0]","[0.0,0.5]",3091,132749.0,113930.0,0.860045,-0.348521,140647.71516591223,12.8485,18.0276090719086,346.5142490673339,-1.0,2.12,451.45899872732844,161.05160720827516,0.0,0.0,0.0
"[1.88334, -0.212311, 0.0498229]","[0.0, 4992603.0, 5001537.0]","[0.0,0.5,1.0]",2841,20753.0,1240.49,0.238581,0.784289,67687.32845096718,6.75796,12441.995713092168,29.270178821169,-1.0,0.394,42.873307961026136,0.0,0.0,0.0,0.0
"[7.18215, -7.27655]","[0.0, 8801983.0]","[0.0,0.5]",12,93836.7,20428.6,0.684222,0.420187,109693.83490175357,10.3068,154.45564129913072,158.51634336560676,0.701,0.701,602.7520122305974,0.0,0.0,0.0,0.0
[3.3917],[0.0],[0.0],5647,58840.1,41385.0,0.487422,0.998,32548.73822519712,3.61863,517.6033494427561,310.7631607012971,0.686,0.686,572.3191075857922,0.0,0.0,0.0,0.0
"[1.54261, -0.288375, 0.000513625]","[0.0, 5408357.0, 5836611.0]","[0.0,0.5,1.0]",5262,231256.0,67905.8,-0.735953,0.932082,135903.663381908,12.4619,19.398264279283897,172.98608876195934,-1.0,0.795,214.85192566455996,92.97718649902683,0.0,0.0,0.0
"[2.36984, -0.372858]","[0.0, 12115280.0]","[0.0,0.5]",2129,43636.1,35702.0,0.159824,0.203451,35632.234906059806,3.90522,676.9689103594205,230.333071462835,0.867,0.867,381.45674080513703,0.0,0.0,0.0,0.0
"[1.76256, -0.513179, 0.000759523]","[0.0, 3499055.0, 3877508.0]","[0.0,0.5,1.0]",3291,6150.3,1316.08,-0.710605,-0.00697752,116129.68070544966,10.8393,13646.676892606847,16.379815724385224,-1.0,1.541,24.713980405188163,0.0,0.0,0.0,0.0
"[-2.83311, 2.55708]","[12315390.0, 0.0]","[0.5,0.0]",2061,19674.1,12140.3,-0.260549,-0.719684,198129.68861954968,17.4696,357.2966746351404,48.23813533626917,0.75,0.75,111.99343070575668,0.0,0.0,0.0,0.0
"[3.58608, 8.15566e-06, -0.0414146]","[0.0, 92482730.0, 88153140.0]","[0.0,1.0,0.5]",1167,16367.8,6965.52,-0.494303,0.994712,162390.93290987113,14.6091,893.5719765029825,41.721551444093805,-1.0,0.856,79.00788506666635,8.491412585308876,0.0,0.0,0.0
[6.52733],[0.0],[0.0],2494,3047.22,1104.1,0.20911,-0.774027,80745.19064784847,7.87743,43623.11020705571,13.908786519175912,0.857,0.857,35.53505780230051,0.0,0.0,0.0,0.0
"[3.86624, -1.4336, 0.00122877]","[0.0, 4354549.0, 5744419.0]","[0.0,0.5,1.0]",482,256311.0,13737.0,0.392418,0.419884,114482.0589589026,10.7032,105.67468709706417,92.1642184328911,-1.0,0.86,212.19935706027348,0.0,0.0,0.0,0.0
"[3.8283, 7.71362e-05, -0.0911681]","[0.0, 16608910.0, 15807620.0]","[0.0,1.0,0.5]",5609,56991.8,13885.8,0.411377,0.979443,45528.40590406208,4.80712,968.788340120144,154.15268144722148,1.056,1.056,305.18903368098285,0.0,0.0,0.0,0.0
[3.26797],[0.0],[0.0],7177,487877.0,9163.96,0.224729,0.0132132,162418.23458691125,14.6113,62.53285270645187,20.97524252112113,-1.0,0.406,37.91805231969726,0.0,0.0,0.0,0.0
"[2.45214, -1.22674, 0.049074]","[0.0, 4292701.0, 4451064.0]","[0.0,0.5,1.0]",1566,167524.0,17686.8,-0.144059,0.954379,35280.27722145903,3.87266,477.4385110755358,190.0284429618207,0.484,0.484,366.9052130403345,0.0,0.0,0.0,0.0
"[-4.116, 5.37718, 0.000239217]","[326820.7, 0.0, 1008120.0]","[0.5,0.0,1.0]",3784,293904.0,102658.0,-0.0988309,0.536367,102073.6681308064,9.6731,16.326281703586602,329.3132960530887,-1.0,1.659,1014.6601294500756,0.0,0.0,0.0,0.0
"[5.61356, 1.45137e-05, -0.170537]","[0.0, 26008910.0, 22902810.0]","[0.0,1.0,0.5]",2426,51741.6,6970.53,-0.615789,0.528553,98622.5234086032,9.38486,757.7220631155969,53.869165623767145,-1.0,0.735,129.55631222399725,0.0,0.0,0.0,0.0
"[2.00169, -5.63424, 0.00297228]","[0.0, 3588867.0, 4696219.0]","[0.0,0.5,1.0]",5853,82534.0,18614.2,0.374444,0.773983,156155.81956478604,14.106,114.17806389258926,115.8799636619962,-1.0,1.163,320.27558087980543,0.0,0.0,0.0,0.0
[3.15738],[0.0],[0.0],288,72121.5,20815.5,-0.864799,0.40022,116145.42720685346,10.8406,170.48154290843226,93.83857184685787,-1.0,0.398,166.7419270434146,0.0,0.0,0.0,0.0
"[-0.738022, 3.33422, 0.00103926]","[38304390.0, 0.0, 40650980.0]","[0.5,0.0,1.0]",5991,541641.0,7982.68,-0.0892684,0.274512,98641.65360652504,9.38646,132.60102003619156,24.640394039331824,-1.0,0.963,44.9929816768659,21.183019580703633,0.0,0.0,0.0
"[1.7761, -0.452216, 0.000107169]","[0.0, 6739493.0, 7613649.0]","[0.0,0.5,1.0]",7001,9758.38,8040.23,-0.658773,-0.57963,137536.86187290482,12.5951,1493.5632394038223,37.91842857291452,1.034,1.034,56.60426603820921,0.0,0.0,0.0,0.0
"[-0.889996, 3.8504, 0.000332534]","[731321.5, 0.0, 1036573.0]","[0.5,0.0,1.0]",934,506915.0,181573.0,-0.708304,-0.934115,92212.57966918065,8.84727,7.320135654457865,183.93536565957004,-1.0,1.086,360.92599662219834,173.55630127724027,0.0,0.0,0.0
[4.69881],[0.0],[0.0],597,46295.3,11803.0,-0.920775,-0.763008,137522.14208499758,12.5939,318.1663969456213,54.282113069970656,-1.0,1.191,117.66591802651206,0.0,0.0,0.0,0.0
"[2.07478, -0.344642, 1.15914e-06]","[0.0, 8090428.0, 12905100.0]","[0.0,0.5,1.0]",9618,49926.1,34146.9,0.720605,0.2535,73387.13938044466,7.24883,265.21092636345367,187.36071231924328,-1.0,2.521,291.4301270247425,0.0,0.0,0.0,0.0
"[1.63106, -0.164478, 0.0244664]","[0.0, 3638256.0, 3650024.0]","[0.0,0.5,1.0]",1597,55357.1,37958.4,0.00433386,-0.782822,173871.688416597,15.5321,69.92163412647429,122.50509297518484,-1.0,1.249,165.26860572363145,0.0,0.0,0.0,0.0
"[2.42704, -3.50785, 5.82783e-05]","[0.0, 4529476.0, 6868583.0]","[0.0,0.5,1.0]",1646,103697.0,30897.9,-0.286258,0.73876,61827.5186806671,6.24924,204.7334954037812,194.3401144307272,1.728,1.728,473.44651422032865,0.0,0.0,0.0,0.0
"[3.08745, -0.610612, 1.48806e-05]","[0.0, 2071259.0, 3309806.0]","[0.0,0.5,1.0]",5955,551228.0,9220.86,0.218291,0.776337,173044.0465649902,15.4657,52.08097612128572,15.887711735407631,-1.0,2.813,30.552680551446674,0.0,0.0,0.0,0.0
"[-0.68862, 5.19129, 0.00109377]","[25820860.0, 0.0, 28992460.0]","[0.5,0.0,1.0]",9435,93562.0,14992.9,0.982259,0.995327,28597.99131844737,3.24658,1061.3918258610693,254.3033725107538,-1.0,0.733,616.7055383256765,0.0,0.0,0.0,0.0
[3.80962],[0.0],[0.0],1673,10496.9,5583.91,0.505751,-0.429774,122229.53182193096,11.3419,2270.797615011005,38.19764298776842,-1.0,0.812,74.55510639684401,0.0,0.0,0.0,0.0
