mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[1.81624, -0.337705, 0.000505042]","[0.0, 49545600.0, 51010060.0]","[0.0,0.5,1.0]",1649,267590.0,14608.2,0.53498,0.0750652,160165.6556422,14.4297,60.85861166014622,82.56159016739585,-1.0,0.747,111.26656149248434,48.01437700806829,0.0,0.0,0.0
"[3.65309, -1.44893, -1.76539, 1.75757]","[1764394.0, 1883730.0, 1847115.0, 0.0]","[0.0,0.5,0.5,0.0]",2079,112055.0,25661.1,0.778275,-0.204923,64762.39541525539,6.50458,216.9886052493852,228.0341620100362,1.529,1.529,669.6979388199106,0.0,0.0,0.0,0.0
"[-1.23042, -1.04399, 1.97268e-05]","[11460770.0, 13695300.0, 19745100.0]","[0.5,0.5,1.0]",4297,676671.0,35043.6,0.806786,-0.951697,160150.77787336067,14.4285,13.347888500699645,99.55136996376866,1.971,1.971,110.42665878969429,101.71743738624025,0.4421560396418627,0.0,0.0
"[-1.07914, 1.7189, 0.00798614]","[5100053.0, 0.0, 5463183.0]","[0.5,0.0,1.0]",7566,124965.0,81140.1,-0.749686,-0.100372,102304.73303505906,9.69237,39.00433724383468,266.0000928321,-1.0,0.406,348.7442806567216,277.34590469555724,0.0,0.0,0.0
"[2.05415, -0.617355, 0.000443201]","[0.0, 3783924.0, 4943574.0]","[0.0,0.5,1.0]",994,312074.0,1758.34,0.452459,0.731422,60880.9536100986,6.16664,1615.2326127300726,42.84909087411568,-1.0,0.953,70.04153079305793,0.0,0.0,0.0,0.0
"[2.43989, -0.316119, 3.01318e-05]","[0.0, 9672523.0, 12517650.0]","[0.0,0.5,1.0]",3712,280611.0,74830.2,0.62047,-0.859455,67688.36953179419,6.75805,38.54155284181001,450.19521695573167,-1.0,1.04,703.21155784848,253.13189672934612,0.0,0.0,0.0
"[-3.90864, 60.5666, -90.5594, 9.05473e-05, 36.3119]","[879265.2, 4840.398, 5904.181, 4061843.0, 0.0]","[0.5,0.0,0.5,1.0,0.0]",1074,202005.0,21262.6,0.269798,-0.356094,37952.9436711851,4.119,322.8553512157614,233.494026520154,-1.0,1.156,3229.8784885406476,0.0,0.0,0.0,0.0
[3.20374],[0.0],[0.0],6007,64311.2,41106.5,0.922337,0.154218,103564.75753323176,9.79739,117.7414797330613,206.73222959021084,-1.0,1.208,370.02990166668536,0.0,0.0,0.0,0.0
"[2.13934, -0.27086, 3.09448e-05]","[0.0, 22739250.0, 26490940.0]","[0.0,0.5,1.0]",5357,15534.5,9575.64,0.841143,-0.0336227,97754.6922983103,9.31225,1400.470444805857,61.91355674771181,-1.0,1.891,96.12029226497765,0.0,0.0,0.0,0.0
[3.31566],[0.0],[0.0],3947,70457.4,14400.7,-0.660972,0.0296777,147412.86222720085,13.3982,176.63983781928303,66.08819306150578,2.828,2.828,120.3396856921692,0.0,0.0,0.0,0.0
