mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[-0.562262, 4.68742, 0.00240964]","[9248049.0, 0.0, 10046190.0]","[0.5,0.0,1.0]",768,34520.8,5154.07,-0.847104,0.974146,28606.5231356288,3.24739,5981.119633314904,92.54168951894232,1.189,1.189,212.08188347933702,0.0,0.0,0.0,0.0
"[2.80785, -0.346335, 0.023105]","[0.0, 357718.5, 368839.1]","[0.0,0.5,1.0]",8620,142460.0,6822.49,-0.326827,0.301776,191321.02766865748,16.9274,154.39555407263342,29.07004402296893,-1.0,0.823,51.8172209635594,0.0,0.0,0.0,0.0
"[3.85081, -4.24057, 3.41597, -0.765524, 0.0780542]","[103808.9, 235049.8, 0.0, 1469445.0, 1489735.0]","[0.0,0.5,0.0,0.5,1.0]",1697,8638.15,5499.01,0.0646426,-0.150842,160144.578830742,14.428,1850.452686272882,31.523486268408742,1.317,1.317,110.78578511620465,0.0,0.0,0.0,0.0
"[0.000111603, -0.000476062]","[10790.76, 0.0]","[1.0,0.5]",8790,14912.1,5577.54,-0.58582,-0.561028,127641.11005940133,11.7862,1635.5826139131025,38.144319734852914,-1.0,1.502,0.9246870745968638,0.0,0.0,0.0,0.0
"[2.84589, -0.448754, 0.00953146]","[0.0, 17558660.0, 18167820.0]","[0.0,0.5,1.0]",9213,6679.1,4970.31,0.558916,-0.704531,210529.46356901465,18.4541,1686.65597620196,25.1681290539996,-1.0,0.547,45.749092423743996,0.0,0.0,0.0,0.0
"[2.31439, -0.584015, 0.0491186]","[0.0, 2335953.0, 2369955.0]","[0.0,0.5,1.0]",7802,80930.9,10209.6,-0.718284,-0.00214928,71545.08388759171,7.09059,580.5655385045152,73.00694460282342,-1.0,2.933,125.34090288543506,0.0,0.0,0.0,0.0
[3.43591],[0.0],[0.0],3163,37075.7,22810.2,-0.103992,-0.450187,113959.46359559002,10.66,268.18271093013533,99.2749365452749,-1.0,1.449,184.01808541933732,0.0,0.0,0.0,0.0
"[1.92042, -1.33731, -0.677079, 2.15427]","[0.0, 62302980.0, 95361410.0, 23307000.0]","[0.0,0.5,0.5,0.0]",9400,584338.0,56072.0,-0.130355,0.337514,204952.9721814748,18.0118,6.531821205515352,29.040967237885024,-1.0,2.21,40.24474565259019,42.62468118418186,33.58359028523961,23.89630479020208,0.0
"[-0.356934, 3.98125, 0.0009337]","[5585944.0, 0.0, 6533984.0]","[0.5,0.0,1.0]",2597,62306.7,30944.2,0.0322483,-0.977673,164127.68610919817,14.749,82.6058211919636,115.72112253344602,-1.0,0.583,241.05345087086678,0.0,0.0,0.0,0.0
"[1.328, -0.146328, 3.15428e-05]","[0.0, 18005300.0, 19244870.0]","[0.0,0.5,1.0]",1676,107731.0,2536.23,-0.77371,-0.18659,199546.77262934184,17.5823,467.7822927392991,11.59051289200882,-1.0,1.004,14.073572570920701,0.0,0.0,0.0,0.0
"[2.07527, -0.86671, 0.00274959]","[0.0, 45503090.0, 46458740.0]","[0.0,0.5,1.0]",2100,100829.0,16683.5,0.396819,0.960348,139045.0132143788,12.718,128.72172357029794,116.43429683886342,1.043,1.043,167.7328895805109,108.56894702909597,0.0,0.0,0.0
"[-1.90091, 2.03954, 2.53868e-05]","[18413710.0, 0.0, 22736750.0]","[0.5,0.0,1.0]",2675,16556.4,6190.4,0.831563,-0.230709,162048.44734933876,14.5815,988.5176889349174,44.0318331558189,-1.0,1.26,87.40596584570058,0.0,0.0,0.0,0.0
"[-0.521148, 2.3637, 2.13435, -1.11847, 1.23562e-05]","[12802000.0, 3537903.0, 0.0, 7997598.0, 22331570.0]","[0.5,0.0,0.0,0.5,1.0]",697,6357.53,1100.0,0.678725,-0.242016,171541.4976090183,15.3451,9223.945674861372,14.010778289561934,-1.0,1.325,34.71078170151442,0.0,0.0,0.0,0.0
"[-0.345644, 4.83583, 1.35142e-05]","[5291453.0, 0.0, 6956983.0]","[0.5,0.0,1.0]",9911,13104.7,6847.56,0.350736,0.90488,173879.168291981,15.5327,979.1278331286768,41.289900482744144,-1.0,2.537,93.98770911904015,0.0,0.0,0.0,0.0
"[-9.2346, 5.42063]","[13036820.0, 0.0]","[0.5,0.0]",757,91215.9,20347.2,-0.920413,-0.233157,194017.8370582746,17.1423,71.95126160147825,72.91150238464718,0.446,0.446,221.5670071836114,169.75435679372043,0.0,0.0,0.0
"[-0.723422, 2.45995, 0.00691873]","[7290166.0, 0.0, 7780161.0]","[0.5,0.0,1.0]",7868,24343.3,9319.36,-0.160055,0.0561684,82050.29250739509,7.98838,1273.0917130256116,70.4608545348576,-1.0,1.348,125.8528448070461,0.0,0.0,0.0,0.0
[3.58025],[0.0],[0.0],7899,41200.1,27155.6,0.582531,0.106855,181235.69053232195,16.122,111.66777392552942,112.86871303449554,1.67,1.67,213.565083486,0.0,0.0,0.0,0.0
"[7.45895, -7.18502, 2.76602, -0.206516, 0.000421811]","[11874900.0, 12177410.0, 0.0, 38543450.0, 39844300.0]","[0.0,0.5,0.0,0.5,1.0]",2349,247001.0,131992.0,0.222111,0.673425,210419.68675563025,18.4454,5.439891301209928,176.01130465761747,1.864,1.864,292.73066550922624,673.5502122744955,79.9866327520574,3.6149268425364194,0.0
[3.04322],[0.0],[0.0],1090,283244.0,51050.7,-0.509067,0.386921,181191.9401339893,16.1185,14.607978541948654,77.03665766407781,-1.0,2.37,134.38911897638326,0.0,0.0,0.0,0.0
"[2.90773, -2.52806, 4.50403, -2.52912, 1.25633e-05]","[0.0, 3154759.0, 2126737.0, 3355280.0, 6787567.0]","[0.0,0.5,0.0,0.5,1.0]",4262,48905.0,1100.0,0.204647,0.877475,150974.73667146417,13.6869,2702.376910872784,20.774717409566865,2.703,2.703,73.35844405760493,0.0,0.0,0.0,0.0
"[-0.47161, 3.07219, -2.35552, 2.07674, 0.000477477]","[2570886.0, 796747.3, 981368.4, 0.0, 3482206.0]","[0.5,0.0,0.5,0.0,1.0]",764,152022.0,33057.5,-0.581641,-0.946697,178789.2240690044,15.9262,35.292064576224746,101.00253337522064,0.462,0.462,285.25907659822724,0.0,0.0,0.0,0.0
[4.4222],[0.0],[0.0],8546,363845.0,1100.0,0.405495,0.640397,122272.09257884344,11.3454,938.9390711575636,15.02578465009329,0.499,0.499,31.59776394748369,0.0,0.0,0.0,0.0
"[3.42155, -2.3924, 0.00866978]","[0.0, 111963000.0, 114484400.0]","[0.0,0.5,1.0]",6329,16890.3,3383.64,-0.691988,-0.322033,144905.77115404556,13.1947,1992.778656188966,28.800693651279992,-1.0,0.569,69.49637682571785,0.0,0.0,0.0,0.0
[9.46439],[0.0],[0.0],2786,38389.3,4713.77,0.623463,-0.989133,145049.83107999206,13.2064,808.148962146541,49.97721810288623,2.346,2.346,153.75115686145705,0.0,0.0,0.0,0.0
"[1.82477, -0.50144, 0.00031013]","[0.0, 6624162.0, 7297912.0]","[0.0,0.5,1.0]",8525,42043.1,13175.0,-0.500801,-0.127051,181274.44145549645,16.1251,210.0019256726417,59.53681069536879,-1.0,1.264,90.81110780493748,0.0,0.0,0.0,0.0
"[3.05624, -0.0159615]","[0.0, 59798770.0]","[0.0,0.5]",6495,2524.67,1100.0,0.110341,-0.914103,109001.82439047372,10.2494,34039.94030295931,11.61390619918253,1.482,1.482,20.356502482905633,0.0,0.0,0.0,0.0
"[2.22747, -0.870077, 0.000211033]","[0.0, 23710770.0, 27662200.0]","[0.0,0.5,1.0]",3908,11685.3,1100.0,0.598029,0.00962118,31344.606892040727,3.50585,51438.55219469388,32.973351242186055,-1.0,2.12,58.03457853032602,0.0,0.0,0.0,0.0
"[-2.2037, 2.61614]","[15506360.0, 0.0]","[0.5,0.0]",5617,11978.5,2505.68,0.306306,-0.739631,64838.08179861957,6.51115,9798.765390206609,35.4280145766778,2.167,2.167,77.77913796205011,0.0,0.0,0.0,0.0
"[4.85928, -0.570957, 0.00564362]","[0.0, 22550260.0, 23403310.0]","[0.0,0.5,1.0]",6771,84558.0,24542.5,-0.226084,0.0199966,103362.38843056303,9.78053,152.1083199962509,127.53759377004664,0.253,0.253,281.14099740980856,96.8446806722735,0.0,0.0,0.0
[3.26696],[0.0],[0.0],2872,249587.0,55919.6,-0.444391,-0.290978,161928.09267010557,14.5718,17.227114241556333,114.52331700282758,0.556,0.556,206.99784625703734,0.0,0.0,0.0,0.0
"[3.25444, -0.0107571, 5.81452e-05]","[0.0, 42375950.0, 42799860.0]","[0.0,0.5,1.0]",3330,59368.4,1100.0,0.791327,0.169723,107432.22744760606,10.1191,3771.244465487914,33.220978528499366,0.731,0.731,60.0303656087338,0.0,0.0,0.0,0.0
"[3.0861, -9.45979, 11.1967]","[0.0, 30834.98, 30402.6]","[0.0,0.5,0.0]",4324,2159.87,1100.0,0.371225,0.311519,179022.78201634824,15.9449,19404.10624706174,9.394642875635752,1.478,1.478,45.776683191828624,0.0,0.0,0.0,0.0
"[1.97197, -0.469117, 4.30569e-05]","[0.0, 21728120.0, 25836500.0]","[0.0,0.5,1.0]",1505,3928.9,1554.03,0.306147,0.946003,81915.52156691087,7.97693,25888.466699936063,17.840355283865044,2.452,2.452,27.873978323872432,0.0,0.0,0.0,0.0
"[1.84689, -0.389101, 0.000305341]","[0.0, 17650160.0, 18971390.0]","[0.0,0.5,1.0]",8380,77086.0,6445.47,0.000301818,-0.458771,64745.46217185212,6.50311,1063.387217578385,78.50039538794609,-1.0,0.631,117.39146454407042,0.0,0.0,0.0,0.0
"[-0.542493, 2.59208]","[81698200.0, 0.0]","[0.5,0.0]",4889,21085.6,8927.3,0.372128,-0.302488,183668.03024526103,16.3165,495.07624663826994,50.47985863718232,-1.0,0.721,37.18049773662706,81.27225886576409,0.0,0.0,0.0
"[5.56138, -10.1554, 0.00052516]","[0.0, 155746.4, 331082.3]","[0.0,0.5,1.0]",2836,75757.5,33457.2,-0.583466,0.894634,216173.08695144416,18.901,44.835590875758825,119.6637422323914,-1.0,2.44,474.4075838574408,0.0,0.0,0.0,0.0
"[-1.02927, 2.11462, 0.000996953]","[6091819.0, 0.0, 6962090.0]","[0.5,0.0,1.0]",7890,58052.9,34070.3,0.463932,0.487505,136988.62670790553,12.5504,103.04238417452042,158.22660100712497,-1.0,2.73,280.59635046889974,0.0,0.0,0.0,0.0
"[1.77059, -0.328471, 0.00311059]","[0.0, 15678800.0, 16141240.0]","[0.0,0.5,1.0]",3660,37776.0,25483.9,0.512128,-0.946712,172931.88622579456,15.4567,135.108244330218,94.39471158834996,-1.0,0.674,125.60492467487214,54.35542161362112,0.0,0.0,0.0
"[2.68001, -0.513538, 1.87526e-06]","[0.0, 9826367.0, 16772110.0]","[0.0,0.5,1.0]",8711,256437.0,226411.0,0.198758,-0.950626,171517.83254487865,15.3432,4.416403840143446,137.30457046102404,-1.0,0.773,224.77768864296567,98.39460498367716,0.18802506127376986,0.0,0.0
"[2.34227, -0.642553]","[0.0, 56614650.0]","[0.0,0.5]",6807,29527.5,1100.0,-0.0842177,0.636419,122336.5438564047,11.3507,5073.520131789843,21.21149980078558,-1.0,0.833,36.646345224757226,0.0,0.0,0.0,0.0
"[-2.15538, 2.41235, 0.000166778]","[27622430.0, 0.0, 31665390.0]","[0.5,0.0,1.0]",9056,167387.0,44149.2,-0.251888,0.776964,156317.96037431722,14.1191,30.28670985073752,163.10199895525275,1.102,1.102,253.325811729004,239.45351032252262,2.1063409178896584,0.0,0.0
"[2.12551, -0.425391, 0.000289041]","[0.0, 10572310.0, 12115460.0]","[0.0,0.5,1.0]",7446,12474.8,2873.93,0.724026,0.534889,146950.64019104769,13.3607,2839.66368870634,29.30446835592885,-1.0,1.108,46.80640134927261,0.0,0.0,0.0,0.0
"[4.21448, -2.48418, 0.00327752]","[0.0, 11504800.0, 13633020.0]","[0.0,0.5,1.0]",1299,472497.0,24339.2,0.150584,0.713363,87225.27480621483,8.42683,56.75792429123656,96.66383162300828,-1.0,1.458,198.44310082246534,152.4550596965743,0.0,0.0,0.0
"[2.18491, -0.225309, 0.0045563]","[0.0, 1531518.0, 1598334.0]","[0.0,0.5,1.0]",4362,17190.9,2411.8,0.689827,-0.0211347,153098.36984664825,13.8588,2516.9274554613035,29.227981841180604,-1.0,0.666,45.41896060328393,0.0,0.0,0.0,0.0
"[-0.775183, 2.84321]","[9740123.0, 0.0]","[0.5,0.0]",8603,76122.9,5961.91,-0.0439417,0.46734,221719.25925658928,19.3395,219.58088773475225,34.70503632758528,-1.0,2.062,66.01617698697197,0.0,0.0,0.0,0.0
"[3.23, -0.788438]","[0.0, 13820960.0]","[0.0,0.5]",9673,2456.05,1884.03,-0.583285,0.853777,136915.05015334729,12.5444,15920.3815487988,13.453250013324872,-1.0,2.676,26.968441484865497,0.0,0.0,0.0,0.0
"[2.00915, -0.316206, 0.00216488]","[0.0, 1325829.0, 1436651.0]","[0.0,0.5,1.0]",9279,60104.3,59648.3,-0.296515,-0.355916,172939.36343262004,15.4573,44.86722028286331,156.50057676712996,-1.0,0.638,238.76064051033123,0.0,0.0,0.0,0.0
"[2.12369, -1.0027]","[0.0, 19545600.0]","[0.0,0.5]",2791,43559.2,22057.1,-0.522028,0.910182,171506.62285301834,15.3423,138.6364592827725,91.21957310957735,-1.0,1.18,132.93324199610413,91.34263652146745,0.0,0.0,0.0
"[3.00221, -0.284492, 0.000167327]","[0.0, 7326656.0, 8501755.0]","[0.0,0.5,1.0]",1526,177967.0,1100.0,-0.013173,0.276183,171487.94014092773,15.3408,950.3430871759392,9.979798100677309,-1.0,1.455,18.09309962559661,0.0,0.0,0.0,0.0
[3.4564],[0.0],[0.0],4972,124542.0,36356.8,0.0237459,-0.0987846,169137.49045414632,15.152,40.43159607372584,150.70502859888123,1.526,1.526,280.18168446802883,0.0,0.0,0.0,0.0
[3.67295],[0.0],[0.0],9762,53881.8,12052.8,-0.494614,-0.9201,122332.8956023584,11.3504,327.6482250317791,64.76895797534341,-1.0,1.716,124.12933198492242,0.0,0.0,0.0,0.0
"[3.38333, 2.48001e-05, -0.15474]","[0.0, 11483890.0, 9545550.0]","[0.0,1.0,0.5]",3855,9885.9,1100.0,0.170945,0.572059,151108.09788123018,13.6977,8056.864958649432,16.347597698882772,-1.0,2.314,30.749543601637022,0.0,0.0,0.0,0.0
"[-1.09369, 1.84132, 0.00184921]","[24271580.0, 0.0, 25333450.0]","[0.5,0.0,1.0]",3988,227580.0,37111.8,-0.0948139,0.847726,185047.07015230265,16.4267,22.50211131918692,101.545180667659,-1.0,0.668,137.79198350509665,106.28531880136819,0.0,0.0,0.0
[3.22478],[0.0],[0.0],9418,151538.0,2180.44,0.824193,0.646074,183704.3122693468,16.3194,485.75975744514426,42.567728238372496,0.786,0.786,76.44173208568843,0.0,0.0,0.0,0.0
"[-4.01372, 5.35818, 2.3872, -0.74099, 0.000516706]","[50463720.0, 48266440.0, 0.0, 76879860.0, 85367070.0]","[0.5,0.0,0.0,0.5,1.0]",3768,7548.58,5095.33,-0.279542,-0.911769,97989.6054248297,9.33191,4295.37075698543,33.969880337442625,-1.0,0.815,120.1045783341397,0.0,0.0,0.0,0.0
"[3.06282, -0.0145824, 5.61684e-05]","[0.0, 42633000.0, 43382250.0]","[0.0,0.5,1.0]",8749,131414.0,29494.2,0.859091,-0.309946,155309.40986881818,14.0376,53.21558189094685,197.03747129627624,-1.0,1.312,344.83358915243434,23.83955412515541,0.0,0.0,0.0
"[-0.406678, 6.51404, 0.00138052]","[1648837.0, 0.0, 1921565.0]","[0.5,0.0,1.0]",1931,12897.6,10887.7,0.514661,-0.419088,171507.86837194342,15.3424,676.3562737166385,47.22256185630669,-1.0,0.461,124.24199953084474,0.0,0.0,0.0,0.0
"[3.2778, 0.000237691, -0.0582441]","[0.0, 33554190.0, 32971140.0]","[0.0,1.0,0.5]",3387,64341.2,28135.8,-0.707977,0.361538,131314.62823169123,12.087,119.4569789821664,114.29905956655216,-1.0,0.799,206.93496720791066,27.64095152409551,0.0,0.0,0.0
"[1.56109, -0.870571, 3.483e-05]","[0.0, 3479149.0, 5504058.0]","[0.0,0.5,1.0]",6732,10063.8,1100.0,-0.282674,-0.18273,122211.29184042322,11.3404,10648.278127169522,17.185632085932937,-1.0,1.047,26.799095423014222,0.0,0.0,0.0,0.0
"[1.53161, -0.936993, 0.0122614]","[0.0, 5351320.0, 5631631.0]","[0.0,0.5,1.0]",1065,4390.73,2115.46,0.389846,-0.0245705,153455.59856252692,13.8877,7753.542763113978,17.056043960566175,-1.0,0.244,26.864565465959405,0.0,0.0,0.0,0.0
[7.48215],[0.0],[0.0],3468,232921.0,34024.4,0.189132,-0.767353,87005.89963572053,8.40829,67.3171747044447,191.25653777104287,-1.0,0.312,523.1539333909386,0.0,0.0,0.0,0.0
"[-2.2354, -1.44647, 2.07812, 3.45253, 4.61182e-05]","[1648913.0, 1983906.0, 0.0, 1405475.0, 5129669.0]","[0.5,0.5,0.0,0.0,1.0]",706,41755.7,8363.85,0.725727,-0.396919,188845.9439062996,16.73,304.3674480625978,64.36309065293005,-1.0,0.446,195.35620012679962,0.0,0.0,0.0,0.0
[4.07006],[0.0],[0.0],4211,15577.5,8697.87,0.897603,0.768143,169147.44543488504,15.1528,719.6295275523786,51.63340278220069,0.72,0.72,104.16723895627491,0.0,0.0,0.0,0.0
"[3.33665, 9.36068e-05, -0.0827801]","[0.0, 8930079.0, 8022312.0]","[0.0,1.0,0.5]",4021,97721.6,20345.5,0.299375,-0.835048,135101.071983183,12.3964,113.48056369887571,115.79035052713924,-1.0,1.077,214.11898604564277,0.0,0.0,0.0,0.0
"[1.7358, -0.174323, 0.00148547]","[0.0, 4993928.0, 5107577.0]","[0.0,0.5,1.0]",8749,131414.0,29494.2,0.859091,-0.309946,155309.40986881818,14.0376,53.21558189094685,197.03747129627624,1.285,1.285,259.5964010759923,82.61686716985595,0.0,0.0,0.0
"[-0.604837, 1.77147, 0.00077032]","[3591507.0, 0.0, 4514488.0]","[0.5,0.0,1.0]",3641,12952.8,3656.47,-0.0222591,0.492192,145846.65250208636,13.2711,2230.0122208971425,31.1968151650392,-1.0,0.387,48.098542234845596,0.0,0.0,0.0,0.0
"[-5.05016, -4.83883, 0.0731152]","[155125500.0, 154086600.0, 166980600.0]","[0.5,0.5,1.0]",7422,33528.6,10665.6,0.327144,0.26452,60830.45664000926,6.16223,1291.27469976549,99.21304938051466,0.545,0.545,313.1441911853904,0.0,0.0,0.0,0.0
"[1.8491, -0.526497, 0.00941276]","[0.0, 10400690.0, 10675740.0]","[0.0,0.5,1.0]",7476,337323.0,19348.4,0.465778,0.668877,102228.5860661913,9.68602,72.74074264398463,123.02649885792434,-1.0,0.924,167.29342175295707,90.06260367384155,0.0,0.0,0.0
"[-1.72123, 6.77128, -38.9787, 37.39]","[5534513.0, 0.0, 462555.2, 460465.9]","[0.5,0.0,0.5,0.0]",7052,10539.8,1940.26,-0.931363,0.410012,213349.51562907145,18.6775,2748.791727381218,16.861939304458858,-1.0,1.643,155.33242831993618,0.0,0.0,0.0,0.0
"[2.03596, -0.934567]","[0.0, 11342040.0]","[0.0,0.5]",933,36538.5,3672.88,-0.748269,0.146773,155203.01235004474,14.029,969.4294971645792,27.18618420814989,-1.0,2.639,46.8559780256779,0.0,0.0,0.0,0.0
[3.76181],[0.0],[0.0],6585,296903.0,23320.4,-0.0822499,-0.0786944,159842.0853893076,14.4036,35.9089329379424,60.08018918309461,-1.0,0.263,116.5278463118959,0.0,0.0,0.0,0.0
"[3.41962, 0.00302548, -0.0486071]","[0.0, 33630280.0, 33474650.0]","[0.0,1.0,0.5]",543,7256.34,1681.19,-0.842336,-0.454442,46345.87071080374,4.88059,30861.38740480509,28.022663682465627,-1.0,0.626,52.209859243363276,0.0,0.0,0.0,0.0
"[2.08354, -0.747849, -1.7694, 4.43394, 4.28334e-05]","[0.0, 39903050.0, 37089100.0, 35943400.0, 46089460.0]","[0.0,0.5,0.5,0.0,1.0]",2966,27427.1,22376.1,0.642085,0.139512,201966.18480282152,17.7746,157.1088954048307,86.19626272963336,1.081,1.081,124.41975948620352,227.25807454295884,0.0,0.0,0.0
"[2.13908, -1.39866, 0.00186721]","[0.0, 3505891.0, 4321423.0]","[0.0,0.5,1.0]",4741,63971.1,7767.44,0.303967,0.368861,122363.2979705888,11.3529,440.2912461473982,69.9679276230953,-1.0,0.695,131.6365665902051,0.0,0.0,0.0,0.0
"[2.30827, -1.63272, 7.40891e-06]","[0.0, 2086919.0, 4954249.0]","[0.0,0.5,1.0]",322,18521.1,2061.57,-0.48322,0.642693,87057.72185647873,8.41267,5945.106410843394,30.550766616939644,-1.0,1.098,60.64921544444439,0.0,0.0,0.0,0.0
"[2.74735, -0.588375, 0.00115544]","[0.0, 8180097.0, 8997385.0]","[0.0,0.5,1.0]",284,109264.0,17409.8,-0.62607,0.358349,107403.33394610912,10.1167,165.70369563123288,86.36838000487393,1.098,1.098,157.77024385898125,0.0,0.0,0.0,0.0
