mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
[3.21851],[0.0],[0.0],4888,96888.7,68193.8,0.892985,-0.0436267,121075.95585672124,11.247,44.33640500411088,285.43897454295706,-1.0,0.684,512.0834072761917,0.0,0.0,0.0,0.0
"[3.46679, -3.79577, 0.00190222]","[0.0, 17208500.0, 23051020.0]","[0.0,0.5,1.0]",5280,23951.8,1624.78,0.534502,-0.00933807,126878.80414483426,11.7237,3794.6381680779655,27.771920329316803,0.839,0.839,74.85273018267583,0.0,0.0,0.0,0.0
"[3.45057, -0.268001, 9.68334e-05]","[0.0, 6939794.0, 8746574.0]","[0.0,0.5,1.0]",4833,152322.0,32151.7,-0.924252,0.237992,139651.5514376837,12.7674,51.06076867856987,112.70359890729225,-1.0,1.048,209.3549363178483,58.35585500300674,0.0,0.0,0.0
[3.62229],[0.0],[0.0],5730,323328.0,1100.0,0.44724,-0.272395,213696.81390826625,18.705,464.38249529590365,8.960913739045562,-1.0,1.53,17.05469296125341,0.0,0.0,0.0,0.0
"[1.63702, -0.567292, 1.40262e-05]","[0.0, 51797530.0, 55796070.0]","[0.0,0.5,1.0]",3433,67555.9,1824.04,-0.518626,-0.529069,162549.7833782088,14.6219,1187.1723268785515,14.681577748048465,1.796,1.796,21.797698612717184,0.0,0.0,0.0,0.0
"[1.68112, -0.421724, 1.2017e-05]","[0.0, 20360650.0, 24638070.0]","[0.0,0.5,1.0]",8237,13023.0,4313.61,-0.679076,-0.914829,181691.9853470277,16.1585,1402.8635732387572,27.44775826759389,-1.0,1.856,39.80261895522555,0.0,0.0,0.0,0.0
"[1.98515, -0.6643, 0.000157502]","[0.0, 1320240.0, 1587633.0]","[0.0,0.5,1.0]",6030,32061.5,9873.67,0.826727,0.125508,115773.61152120835,10.8099,622.8203029366771,78.37306565271747,-1.0,2.387,127.57265893337446,0.0,0.0,0.0,0.0
"[4.0564, -0.142502, 0.000448886]","[0.0, 1313424.0, 1392353.0]","[0.0,0.5,1.0]",3682,50785.0,9606.41,-0.763568,0.00117233,139550.85788356725,12.7592,353.78632692702337,50.23477043414173,1.387,1.387,102.94268800814844,0.0,0.0,0.0,0.0
"[-1.98837, 3.51797, 2.30889e-06]","[7468336.0, 0.0, 13955790.0]","[0.5,0.0,1.0]",4980,128952.0,74113.7,-0.168364,-0.440338,194614.2408988021,17.1898,16.967962855463526,192.66253987604696,-1.0,1.606,361.3627204921276,271.67262701236825,0.29275134745872505,0.0,0.0
[3.36409],[0.0],[0.0],7615,6202.3,1100.0,-0.831665,0.920221,98741.73340848902,9.39483,19962.930971955582,16.07617943784757,0.502,0.502,29.486053421378784,0.0,0.0,0.0,0.0
[4.41271],[0.0],[0.0],7271,130099.0,53290.6,-0.786177,0.61025,103142.65124811056,9.76222,54.279049269867066,211.01076299983484,0.623,0.623,443.2587335720666,0.0,0.0,0.0,0.0
"[-1.6232, 2.40757, 3.65798e-05]","[8587835.0, 0.0, 14152430.0]","[0.5,0.0,1.0]",6110,32639.9,8177.07,0.754682,-0.152219,154334.69983495658,13.9588,493.7189850827288,64.15667404445874,-1.0,1.114,128.80651229094016,0.0,0.0,0.0,0.0
"[4.68823, -4.71472, 2.92953, -0.255476, 0.00147376]","[647425.1, 775780.4, 0.0, 5498019.0, 6094943.0]","[0.0,0.5,0.0,0.5,1.0]",1159,15475.3,10660.1,-0.21147,0.639221,199546.77262934184,17.5823,479.6080836750699,47.55614086052285,-1.0,1.25,168.73673224949533,0.0,0.0,0.0,0.0
"[2.24824, -0.552047]","[0.0, 15936080.0]","[0.0,0.5]",9243,6882.7,1100.0,-0.15919,-0.245057,94280.8334813516,9.02106,19697.9557687686,17.184149346928667,-1.0,2.161,28.75605533168477,0.0,0.0,0.0,0.0
[3.04226],[0.0],[0.0],2595,58014.3,3092.41,-0.689394,0.619755,148116.8678104364,13.4553,889.5798019098911,21.89544595170792,0.242,0.242,38.190202280954125,0.0,0.0,0.0,0.0
"[1.77885, -0.309324, 0.0189766]","[0.0, 13385380.0, 13455690.0]","[0.0,0.5,1.0]",3441,17386.3,2260.48,-0.262928,-0.652227,145324.43484738574,13.2287,2856.2235016769987,25.18323224983384,-1.0,0.909,36.55604967517671,0.0,0.0,0.0,0.0
"[3.37686, 0.0214512, -0.138621]","[0.0, 26779690.0, 26722460.0]","[0.0,1.0,0.5]",4527,25240.1,3460.35,0.968057,-0.0982665,87319.23959981161,8.43477,2892.308360248214,49.46455286147852,1.405,1.405,93.02666568659863,0.0,0.0,0.0,0.0
[3.15565],[0.0],[0.0],469,40285.5,1365.73,0.636994,0.382575,145674.20752132288,13.2571,2612.2699645078437,28.12310717977507,-1.0,1.446,49.95830744422474,0.0,0.0,0.0,0.0
[3.20877],[0.0],[0.0],4116,19706.8,12240.0,-0.693631,-0.960122,77349.46497059098,7.588,1269.51109476683,69.8327498081729,-1.0,0.696,125.09168366442752,0.0,0.0,0.0,0.0
"[-1.7132, 2.48037, 0.00024102]","[8756649.0, 0.0, 10126380.0]","[0.5,0.0,1.0]",8696,119646.0,62033.6,-0.53224,0.0438416,139225.48148015616,12.7327,33.663248192091864,207.85633825673776,1.056,1.056,327.3569058564356,272.08077254396807,0.0,0.0,0.0
"[-0.496235, 2.26076, 1.63737e-05]","[3611682.0, 0.0, 5896428.0]","[0.5,0.0,1.0]",4035,173789.0,22613.4,-0.797728,0.154554,191496.64289485983,16.9414,41.75998719835505,57.97513788960156,-1.0,1.119,87.17039632080098,40.84065053993515,0.0,0.0,0.0
"[2.56995, -1.36629, 0.0111017]","[0.0, 2698813.0, 3143840.0]","[0.0,0.5,1.0]",281,51285.4,5215.2,0.468867,-0.659798,87175.69234797765,8.42264,1186.2443462440483,67.09220310698302,0.273,0.273,133.29823971056905,0.0,0.0,0.0,0.0
"[2.09396, -0.31386, 0.00102563]","[0.0, 5616244.0, 5931898.0]","[0.0,0.5,1.0]",2920,106633.0,15802.7,0.597052,0.818372,68677.37600727321,6.84349,330.7705794443928,167.0700142187673,0.775,0.775,259.3002850631117,0.0,0.0,0.0,0.0
[4.4386],[0.0],[0.0],6644,455465.0,17136.5,-0.548418,-0.173687,160798.04752225152,14.4807,35.770893018282095,17.631569029335672,-1.0,1.029,37.14616352007089,0.0,0.0,0.0,0.0
"[2.13172, -0.249544, 7.72257e-06]","[0.0, 7155471.0, 9253984.0]","[0.0,0.5,1.0]",2186,63441.1,7097.52,-0.545275,0.743945,145435.27187130466,13.2377,381.32261304353193,41.84687446817628,-1.0,2.084,64.57545926589573,0.0,0.0,0.0,0.0
[3.8128],[0.0],[0.0],7860,129030.0,17514.2,0.320914,0.835146,92889.67332496376,8.9042,177.5032808019032,137.63866098599144,2.446,2.446,268.7586503263439,0.0,0.0,0.0,0.0
"[-1.68558, 2.12828, 0.00154239]","[1682679.0, 0.0, 3074615.0]","[0.5,0.0,1.0]",2172,154420.0,16706.5,-0.73111,0.67504,99063.19279379449,9.42171,150.39946196598837,78.51627688209061,-1.0,0.146,153.3662757480493,0.0,0.0,0.0,0.0
"[-5.4826, 6.13672]","[188439200.0, 176222600.0]","[0.5,0.0]",3488,60300.3,34865.2,-0.412288,0.292683,87309.41667780312,8.43394,179.19465095243007,157.01937787938306,0.618,0.618,367.66012726897804,388.97474648493795,0.0,0.0,0.0
[3.15145],[0.0],[0.0],2290,154348.0,13745.4,0.365711,0.304446,185191.0189485693,16.4382,77.0460738030376,79.0036683243337,-1.0,1.047,140.24987008137228,0.0,0.0,0.0,0.0
"[3.54794, -0.109097, 0.000425907]","[0.0, 18241710.0, 19300320.0]","[0.0,0.5,1.0]",6447,23162.1,12054.1,0.312363,-0.372999,83439.02518534391,8.10627,1027.5711608298443,79.4312589726437,-1.0,1.437,151.9082677052184,0.0,0.0,0.0,0.0
"[2.98674, -0.784403]","[0.0, 15494080.0]","[0.0,0.5]",6438,97238.5,71996.4,0.64365,-0.960115,198060.54801867355,17.4641,21.27174468228094,207.33046921333127,-1.0,1.663,358.3124014704553,183.62539944981643,0.0,0.0,0.0
"[2.1516, -0.344107, 0.000139024]","[0.0, 2652166.0, 3091832.0]","[0.0,0.5,1.0]",1020,104381.0,42010.8,-0.203674,0.895932,188884.7971637465,16.7331,34.62299998150549,161.22405273454527,-1.0,1.034,254.70573774737963,0.0,0.0,0.0,0.0
"[-0.410366, 2.50401]","[37951290.0, 0.0]","[0.5,0.0]",2716,13117.5,6976.24,-0.318211,-0.207506,191696.1039650183,16.9573,838.5398879508583,35.74315864561283,-1.0,1.928,61.019089029204125,0.0,0.0,0.0,0.0
"[2.19135, -0.265972, 9.8274e-06]","[0.0, 13551530.0, 20531130.0]","[0.0,0.5,1.0]",270,21148.9,1100.0,-0.404257,-0.565221,43982.26922379165,4.66777,23322.80687576164,32.104433496838915,-1.0,2.083,50.32652151849717,0.0,0.0,0.0,0.0
"[-1.92166, 2.06787, 0.111445]","[1536078.0, 0.0, 1575388.0]","[0.5,0.0,1.0]",2843,10748.6,2047.31,-0.395201,-0.731258,122456.94085010584,11.3606,5590.719498839448,23.162465521943155,-1.0,0.431,46.90599433377541,0.0,0.0,0.0,0.0
"[1.83061, -2.33237, 3.42033, -0.804451, 0.00327147]","[0.0, 926568.3, 882019.6, 1240267.0, 1546865.0]","[0.0,0.5,0.0,0.5,1.0]",4127,46390.6,5987.1,0.0860138,-0.0405142,202839.77919136023,17.844,350.86652822267115,41.63642168598432,-1.0,0.492,120.60938394690675,0.0,0.0,0.0,0.0
[4.07815],[0.0],[0.0],8296,2965.98,1100.0,0.32412,-0.0114433,181583.2179356112,16.1498,14908.751213160138,10.47786823902729,-1.0,0.632,21.159457591752602,0.0,0.0,0.0,0.0
"[-2.07774, 2.90424, 0.00606066]","[23996130.0, 0.0, 26623250.0]","[0.5,0.0,1.0]",3045,28693.4,9511.7,0.0871668,-0.948025,43167.34492939631,4.59411,2433.103210860975,100.01503657546112,-1.0,0.9,223.37280124882363,0.0,0.0,0.0,0.0
"[1.95795, -0.269734, 5.35542e-05]","[0.0, 14789090.0, 16788150.0]","[0.0,0.5,1.0]",6332,30718.5,16215.0,0.793767,-0.984781,129710.18083614044,11.9557,352.195096699971,84.96486179989293,-1.0,1.247,126.81521676326174,0.0,0.0,0.0,0.0
"[2.47613, -10.1496, 12.0235, -0.543323, 0.000223088]","[0.0, 267732.4, 246187.2, 2801358.0, 4610556.0]","[0.0,0.5,0.0,0.5,1.0]",6381,43056.6,3664.01,0.327069,0.00583276,91657.34858298312,8.80056,1767.929431735586,51.84528618692638,-1.0,0.577,260.22396476604365,0.0,0.0,0.0,0.0
[3.51572],[0.0],[0.0],5959,5154.56,1890.47,0.272467,-0.211648,148012.05347442985,13.4468,7979.1927725689075,17.305553889357995,2.031,2.031,32.44835194694979,0.0,0.0,0.0,0.0
"[-0.814788, 2.13418, 0.00968089]","[2324300.0, 0.0, 2620141.0]","[0.5,0.0,1.0]",634,19015.6,9472.43,-0.611854,-0.801441,87701.1049718384,8.46703,1391.0351502078338,59.69390233823945,0.338,0.338,102.6778308888887,0.0,0.0,0.0,0.0
