mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[2.02713, -0.828212, 5.83264e-05]","[0.0, 3655756.0, 6124867.0]","[0.0,0.5,1.0]",3768,570.488,342.382,0.998,0.599577,60845.81148744744,6.15719,649411.7895678214,5.01396373189834,-1.0,0.806,8.472560732667787,0.0,0.0,0.0,0.0
"[1.57502, -0.290673, 0.000511425]","[0.0, 9119390.0, 9766440.0]","[0.0,0.5,1.0]",9702,908.464,330.222,0.869327,0.927495,131030.46760543168,12.0491,172035.45393195262,4.410400435802939,-1.0,0.86,6.025008026515851,0.0,0.0,0.0,0.0
"[-1.28714, 3.70893, 5.64872, -6.20853, 0.000935544]","[2080094.0, 0.0, 301848.6, 393608.2, 2999680.0]","[0.5,0.0,0.0,0.5,1.0]",9240,412.693,212.129,0.639654,0.998,51883.02067091552,5.36946,1550836.9454462708,3.8505533201973248,1.767,1.767,15.808036456850656,0.0,0.0,0.0,0.0
[3.44779],[0.0],[0.0],2215,421.384,259.724,0.91066,0.689148,67763.58734663513,6.75735,919189.5913035376,3.8115882065080378,-1.0,0.47,7.077442951439436,0.0,0.0,0.0,0.0
"[1.87959, -0.348699, 9.81993e-06]","[0.0, 4948900.0, 6979224.0]","[0.0,0.5,1.0]",1903,1289.63,1038.81,0.919551,0.959945,85302.30827691987,8.2549,84290.71850854393,9.635444569601107,-1.0,1.056,14.383297802444076,0.0,0.0,0.0,0.0
"[-1.00018, 2.22064, 0.000409515]","[2943206.0, 0.0, 3997736.0]","[0.5,0.0,1.0]",1053,351.145,158.624,0.998,0.998,114380.43826647926,10.6821,828793.6746648718,2.373655107005953,-1.0,0.608,4.260184921646177,0.0,0.0,0.0,0.0
"[3.77565, -1.29016]","[0.0, 4389115.0]","[0.0,0.5]",9382,451.138,318.815,0.998,0.745762,56855.74215758834,5.80805,905692.75504173,4.576226754503654,-1.0,1.307,10.29987571661894,0.0,0.0,0.0,0.0
[4.66627],[0.0],[0.0],1148,399.884,264.813,0.633876,0.997999,113762.670242896,10.6311,479746.85202363454,3.0976498511458503,0.46,0.46,6.691404083774953,0.0,0.0,0.0,0.0
[4.32685],[0.0],[0.0],3028,483.727,83.591,0.993777,-0.252062,161691.65075343326,14.5345,735753.6268097473,1.7744236352083145,0.642,0.642,3.6909931011067694,0.0,0.0,0.0,0.0
"[2.7333, -0.536301]","[0.0, 52323500.0]","[0.0,0.5]",1845,380.61,265.962,-0.0242686,-0.198113,155827.32844691977,14.0619,323210.2455410997,2.724540855752675,0.869,0.869,4.9265251419361755,0.0,0.0,0.0,0.0
"[1.70692, -2.17833, 0.000677796]","[0.0, 13226360.0, 14584580.0]","[0.0,0.5,1.0]",502,603.109,484.984,0.791122,0.998,32900.663054650664,3.64845,943982.7343224528,7.751884027516936,0.686,0.686,15.281100436862465,0.0,0.0,0.0,0.0
[4.05058],[0.0],[0.0],4414,352.825,289.815,0.196354,0.0453903,105970.66241795762,9.98592,540290.328980503,3.137834109476393,1.142,1.142,6.31522148629681,0.0,0.0,0.0,0.0
"[2.43224, -1.81978, 0.00298857]","[0.0, 7468995.0, 8935203.0]","[0.0,0.5,1.0]",1165,413.419,310.041,0.802053,0.745576,113772.35871279624,10.6319,407652.133524639,3.3481475365405964,-1.0,1.253,6.906448958582276,0.0,0.0,0.0,0.0
"[1.87459, -0.428477, 0.000202483]","[0.0, 4032948.0, 5131933.0]","[0.0,0.5,1.0]",7575,1673.87,519.58,0.998,0.8308,49321.76977915564,5.1419,252082.520255997,9.729514226639868,-1.0,2.584,14.766022783053728,0.0,0.0,0.0,0.0
[8.16322],[0.0],[0.0],4980,867.002,492.426,0.669129,0.919367,76090.97277250237,7.47226,256136.2672151088,6.258733546526477,-1.0,0.937,17.882046224333678,0.0,0.0,0.0,0.0
