mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[-0.986934, 4.07305, 0.00864022]","[2545570.0, 0.0, 2798258.0]","[0.5,0.0,1.0]",348,16547.1,3120.17,0.264248,0.123365,199488.9201761621,17.5777,1394.4585568415148,28.01487484210454,0.141,0.141,63.07158337259533,0.0,0.0,0.0,0.0
"[2.91596, -0.648043, 0.00329848]","[0.0, 138778300.0, 140703000.0]","[0.0,0.5,1.0]",5287,13646.2,10193.1,-0.834524,-0.615277,147050.47150601185,13.3688,846.8181409282955,43.70804425207358,-1.0,0.895,74.63665291384461,35.27489603387893,0.0,0.0,0.0
"[2.68206, -0.359251, 8.61996e-06]","[0.0, 15561180.0, 20827590.0]","[0.0,0.5,1.0]",8825,15181.7,7024.34,-0.968904,-0.728382,178795.46867593064,15.9267,820.9590474994319,34.13084278660411,-1.0,1.266,59.52207245616739,0.0,0.0,0.0,0.0
"[1.49598, 8.5849e-06, -0.162775]","[0.0, 23504100.0, 20688960.0]","[0.0,1.0,0.5]",3688,86255.5,1100.0,-0.45399,-0.126966,204823.2201117768,18.0015,1201.1023403846193,8.449878785996605,-1.0,1.291,10.882852056807529,0.0,0.0,0.0,0.0
"[7.26205, -0.337505, 0.0965785]","[0.0, 38047120.0, 38078360.0]","[0.0,0.5,1.0]",1302,146451.0,64955.0,0.224252,-0.908338,144999.34738958027,13.2023,26.112201356614488,231.691511070843,-1.0,0.447,624.366710127189,152.64998327888983,0.0,0.0,0.0
[3.05133],[0.0],[0.0],404,10778.1,5899.18,-0.377034,-0.672825,188882.2904866397,16.7329,1158.207699831986,30.857482148208987,1.354,1.354,53.902024347880314,0.0,0.0,0.0,0.0
"[-1.70441, 5.68652, -3.60275, 2.14803]","[52247150.0, 45893600.0, 47055060.0, 0.0]","[0.5,0.0,0.5,0.0]",9324,20972.7,20475.7,-0.232747,-0.577345,153308.4974100976,13.8758,311.3026682494466,67.57219192922722,1.764,1.764,99.03487966543963,224.0472164884708,0.0,0.0,0.0
[4.30793],[0.0],[0.0],5330,21961.6,3301.29,0.888179,0.100191,147101.0052235911,13.3729,1655.58066650027,38.39043401167216,2.301,2.301,79.68147060081641,0.0,0.0,0.0,0.0
"[3.16187, -1.71978, -8.453, 8.64958, 0.00846866]","[0.0, 316819.4, 122466.8, 118478.9, 508452.4]","[0.0,0.5,0.5,0.0,1.0]",5351,116438.0,78084.5,0.865938,0.17467,145057.2190413602,13.207,26.562401395199952,316.942815517151,-1.0,0.167,1486.346871731267,0.0,0.0,0.0,0.0
"[2.69789, -0.435695, 3.66761e-05]","[0.0, 5906561.0, 7858437.0]","[0.0,0.5,1.0]",4071,64702.6,36373.9,-0.40677,-0.947698,50134.89474700575,5.21938,327.0646595169573,188.62246005300432,-1.0,0.586,333.9002052777301,0.0,0.0,0.0,0.0
"[1.67477, -0.294605, 2.25738e-05]","[0.0, 7796246.0, 9985559.0]","[0.0,0.5,1.0]",6403,343937.0,125745.0,-0.986419,0.276982,185089.6281796261,16.4301,5.271175081362568,78.82194492644042,-1.0,0.947,102.00576876607248,42.782602895105896,0.3744979832937019,0.0,0.0
"[4.59923, -9.49742, 8.61775]","[0.0, 19881830.0, 15871210.0]","[0.0,0.5,0.0]",7606,16159.7,8618.69,-0.900764,0.0432342,136981.26892380294,12.5498,944.7267730938682,45.246965482687536,1.174,1.174,215.6453476055931,0.0,0.0,0.0,0.0
[3.41651],[0.0],[0.0],688,2131.64,1100.0,-0.566526,-0.0404254,80875.55907513193,7.88852,57459.81543303943,12.112500382870657,-1.0,1.409,22.38850796486806,0.0,0.0,0.0,0.0
"[2.20225, -0.317526, 2.90851e-05]","[0.0, 14534640.0, 17914110.0]","[0.0,0.5,1.0]",3764,215959.0,1100.0,-0.331273,0.930369,117134.15119501592,10.9222,1412.4913920885958,10.374724364451591,-1.0,1.426,16.468727411726796,0.0,0.0,0.0,0.0
"[2.24022, -1.68175, 0.00079345]","[0.0, 811564.7, 1016804.0]","[0.0,0.5,1.0]",7842,142343.0,3294.52,0.987996,0.645555,185080.86618153105,16.4294,332.6504086036905,72.3790980377993,-1.0,2.336,143.35380568178292,0.0,0.0,0.0,0.0
"[2.01912, -0.241818, 0.00518325]","[0.0, 6830957.0, 7012470.0]","[0.0,0.5,1.0]",1036,42347.0,17820.9,0.971827,-0.49674,110650.43574097256,10.3861,313.17227627621503,113.67509925284172,-1.0,2.654,171.12242014062048,0.0,0.0,0.0,0.0
[3.15059],[0.0],[0.0],483,17371.1,15068.7,0.542085,0.442764,138841.23936523247,12.7014,539.7900041363873,69.25906418259811,-1.0,0.48,122.93415608637119,0.0,0.0,0.0,0.0
"[3.28627, -0.744017, 3.91766e-05]","[0.0, 2836776.0, 5083791.0]","[0.0,0.5,1.0]",5627,115809.0,2004.17,0.711463,0.617861,115470.8980614926,10.7849,1202.763353931528,46.13695755401335,-1.0,0.662,92.62304400414345,0.0,0.0,0.0,0.0
