mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[-3.99506, 7.60236, 0.952729]","[257952.6, 0.0, 260889.6]","[0.5,0.0,1.0]",4312,246876.0,189490.0,-0.218074,-0.354778,40677.42889190486,4.36809,34.2286536808192,760.892426706932,0.56,0.56,2695.5519270895184,0.0,0.0,0.0,0.0
"[3.61039, -0.45885]","[0.0, 12547320.0]","[0.0,0.5]",198,136445.0,135112.0,0.991022,0.949966,57763.24612980738,5.89368,48.883969698248656,675.419213305607,1.323,1.323,1283.365822748869,457.5186253283359,0.0,0.0,0.0
[3.98859],[0.0],[0.0],1725,873108.0,755645.0,0.855302,0.927726,56734.77233206394,5.80332,2.473226975079824,881.6786897058021,1.448,1.448,1760.8405948855204,0.0,0.0,0.0,0.0
"[-2.35293, 16.7225, 0.00374841]","[987809.5, 0.0, 1372352.0]","[0.5,0.0,1.0]",8130,50697.3,32235.6,0.58109,0.442948,66072.47472478326,6.6182,314.4425564030832,190.5136776071622,0.944,0.944,832.158387972534,0.0,0.0,0.0,0.0
"[0.000296753, -0.0017602]","[96639440.0, 96617920.0]","[1.0,0.5]",852,107698.0,1841.11,0.998,0.911264,61403.79579855412,6.21228,3115.186013133416,69.50972253576806,1.193,1.193,3.152519191974273,0.0,0.0,0.0,0.0
"[3.66095, -1.33434, 0.000167103]","[0.0, 3551561.0, 5200475.0]","[0.0,0.5,1.0]",3442,104265.0,11450.4,0.723927,0.997986,88059.66235192203,8.49731,333.0625770640307,133.85143247095348,2.283,2.283,299.1649016750763,0.0,0.0,0.0,0.0
"[2.07545, -1.07991, 0.119736]","[0.0, 2649131.0, 2669605.0]","[0.0,0.5,1.0]",5416,805345.0,196807.0,0.903969,0.950981,21460.3510222472,2.55685,26.44580111781884,2310.8692007232394,0.418,0.418,3329.1357306100713,2531.0569638381644,0.0,0.0,0.0
"[2.56513, -2.69375, 5.40294e-05]","[0.0, 1401351.0, 2749537.0]","[0.0,0.5,1.0]",1334,365159.0,358732.0,0.997595,0.996145,33530.25777332907,3.71019,17.98092172209136,2017.9209984568088,-1.0,1.197,4627.570256932748,0.0,0.0,0.0,0.0
"[2.67007, -0.685166, 0.00870315]","[0.0, 2993176.0, 3056443.0]","[0.0,0.5,1.0]",6189,80210.4,52698.6,0.90441,0.998,49436.36365077608,5.15713,202.87388199978565,351.70200047408906,1.364,1.364,645.0582057244826,0.0,0.0,0.0,0.0
"[-5.59009, 3.18094, 0.169744]","[52821.64, 0.0, 55747.86]","[0.5,0.0,1.0]",7994,595485.0,261831.0,0.935605,0.963988,41596.60088745412,4.4517,12.508682504915248,1790.470615235302,-1.0,1.592,5353.708937956661,0.0,0.0,0.0,0.0
"[-0.531567, 1.83895, 0.000516471]","[8400424.0, 0.0, 9598591.0]","[0.5,0.0,1.0]",9320,827093.0,58825.2,0.924236,0.995319,75046.08401822114,7.39103,19.628549883519845,454.2624863220213,-1.0,0.481,616.0157756059592,331.35746386001085,0.0,0.0,0.0
"[1.49317, 4.13042e-05, -0.175303]","[0.0, 11106870.0, 10056730.0]","[0.0,1.0,0.5]",3170,46546.5,14420.8,-0.0670849,0.116152,113399.57369655868,10.6137,342.1710708976826,87.71945975651053,-1.0,1.201,113.30808910446888,0.0,0.0,0.0,0.0
"[-1.05102, 3.06222, 0.0841084]","[854399.2, 0.0, 891184.9]","[0.5,0.0,1.0]",706,383028.0,341038.0,0.998,0.522103,8880.300936217438,1.24303,62.15567291963941,3576.085364917314,-1.0,0.282,7326.480312564579,0.0,0.0,0.0,0.0
[3.15942],[0.0],[0.0],6546,162410.0,64561.6,0.998,0.984406,73043.64166208649,7.21935,60.38903558390588,479.6625628095945,-1.0,0.543,852.588567931779,0.0,0.0,0.0,0.0
[3.24162],[0.0],[0.0],2231,865457.0,333111.0,0.996321,0.802137,91133.1641450837,8.75644,2.790748494254096,718.578437101382,1.739,1.739,1293.764506669248,0.0,0.0,0.0,0.0
"[1.51759, -0.208406, 1.45062e-05]","[0.0, 21017720.0, 24415840.0]","[0.0,0.5,1.0]",6655,183307.0,114373.0,0.907935,0.998,72919.11935090127,7.20866,33.12407187867046,654.1805295682667,-1.0,2.041,805.8882841227806,298.6432637018143,2.4915777531084213,0.0,0.0
