m1,m2,a1,a2,Dl_s,z_merger,d2N_dzdt,duration_time,Mean_SNR
114708.0,102864.0,0.937334,0.893243,7771.207667406545,1.11556,2.0523199364944559e-10,508.1729792004368,1359.160677918756
751710.0,228454.0,0.808828,0.998,39677.66643152996,4.27691,1.6515030643360206e-11,12.5280886173091,1524.841997831012
14275.0,8163.86,0.376542,0.716237,66220.33409506861,6.63101,1.7959613349662062e-10,2844.0502756202154,64.83445051145127
382346.0,374563.0,0.998,0.998,41257.84436749767,4.42091,1.3814875181761416e-10,13.198146459516536,1886.4743785232413
832376000.0,486608000.0,0.623842,0.136216,1835.0357510647648,0.337284,3.324987863728457e-13,0.0,82.80376956865783
34690.9,12864.8,0.713738,0.893599,26999.45910936744,3.09427,4.3856611081981887e-10,2692.775194046369,165.54498692438764
269728.0,172360.0,0.778118,0.904522,28524.272818162783,3.23958,1.3620436748226852e-11,51.27254879202795,1252.9873851683385
923056.0,311259.0,0.941661,0.894889,72186.12621797678,7.1457,9.919585321241384e-12,3.858172189329345,892.4757503011592
348491.0,332003.0,-0.619279,0.353252,35281.141483048326,3.87274,6.470571327216675e-11,18.847638098989343,1160.233204143908
738191.0,622063.0,0.997969,0.99788,74475.80709599234,7.34218,1.5923961046156562e-11,2.3781048562055385,806.513974028405
311453.0,221139.0,0.994671,0.998,84870.74026217863,8.22763,1.4937707036451455e-11,10.047119548576196,1012.2671867101392
280282.0,207777.0,0.214607,-0.818442,40017.36971413976,4.30792,2.6784347186072585e-11,29.078681408640907,847.0361122667726
45707.2,1720.73,0.38784,0.996815,98108.03544156402,9.34182,3.0136131986865085e-11,3258.581536920853,35.52642320653308
222223.0,163329.0,0.998,0.998,24793.827098076217,2.8822,1.7085168509065937e-11,72.67273626253893,1268.789703398376
525692.0,327510.0,0.998,0.923389,51421.58749947127,5.33381,1.1892506172212578e-11,8.797796430321977,1693.1141336511928
281241.0,100444.0,0.970778,0.987465,63222.86860054216,6.37078,2.213752357973309e-11,31.95001184751544,782.9802589099928
699053.0,466836.0,0.930314,0.845956,41596.71095876721,4.45171,9.954143997000964e-11,6.599770186209617,1974.4619439164228
928596.0,611986.0,0.947544,0.976814,21516.25512024419,2.56236,1.5280786200105326e-11,8.468038392712248,3987.6864960050607
3580650.0,1079740.0,0.729943,0.998,34992.5078717282,3.84601,7.865086668752433e-12,0.899007817364511,707.937539704565
1198330.0,986625.0,0.998,0.956702,49362.47466231149,5.15054,2.698082925575828e-11,1.769298585651396,1062.9942599923063
1382870.0,457771.0,0.998,0.998,78569.6700303465,7.69213,1.2324786906094364e-11,1.7076068359557617,772.5953118570819
520285.0,193091.0,-0.333753,-0.61695,54803.65085169711,5.63321,1.6279826828389646e-10,13.166468778824768,498.9930463497668
464051.0,143000.0,0.880447,0.998,61315.2120334627,6.20455,2.1793665931219958e-11,16.467110195190937,1000.0230440570062
490165.0,452535.0,0.998,0.998,60494.25792351384,6.13286,5.877238179582102e-12,5.774157013226191,1547.0855375608442
884858.0,536810.0,0.804409,0.955149,72572.09718578206,7.17886,9.944814007393528e-12,2.406764169106553,656.6221419490835
640617000.0,589158000.0,0.0675697,0.0645681,6071.154752181994,0.912967,2.6289842102270038e-12,0.0,0.9598225505564888
227294000.0,103757000.0,0.568535,0.570103,11916.164240709615,1.57837,2.20363945284483e-12,0.0,48.94696581382618
892927.0,413984.0,0.829185,0.980618,69088.58130183161,6.87898,1.3873468145302596e-11,3.2265133841035207,773.1516514808086
831146.0,562724.0,0.998,0.968617,60940.73080037864,6.17186,3.024402928980487e-11,3.0524637216729738,1139.1809998381286
490063.0,289303.0,0.912383,0.965807,29692.18896784453,3.35022,9.46206594354318e-11,19.440217477801934,2096.077319499984
22602.5,14507.0,0.997833,0.998,20942.145980273184,2.50568,2.3858451247002464e-10,4370.380884355125,170.61358369836245
570704.0,4049.47,0.787147,0.760297,75684.7689361714,7.4457,2.345806532515773e-11,356.00091545513544,79.07054988400456
5846.15,3040.59,0.953925,0.998,19129.25616495572,2.32524,1.415379794464525e-09,54671.40293834104,53.21510106991222
274012.0,103808.0,0.998,0.993184,73222.24678203465,7.23468,3.7258500392557846e-11,26.283918188082968,767.8717256452248
39945.7,3092.7,0.32395,0.945213,46164.93115788246,4.86434,5.08881072067586e-10,5170.002104327847,65.26246660029712
41897.7,32279.1,0.912738,0.939573,72795.43167440828,7.19804,4.7663717402350544e-11,323.9677623515872,184.63966361800968
367945.0,203710.0,0.722186,0.953155,58126.310530013725,5.92554,4.2583166928741055e-11,15.269718459778442,1069.743831615779
217513.0,15838.4,0.998,0.609527,57144.3027118317,5.83932,7.386494879686997e-11,252.0199287712044,273.1838600474199
546964.0,521516.0,0.474773,0.648553,61388.553464982,6.21095,1.4746406824103488e-11,4.583790265950858,780.4520724590294
466769.0,251018.0,0.733569,0.933981,22741.279347025364,2.68262,3.8458635471525136e-10,30.22744413557392,2033.75157128717
194146.0,45187.0,0.966296,0.970009,6682.409030900708,0.986967,1.7296779930253888e-10,783.2808995860547,1268.378941407885
2221590.0,1605600.0,0.989952,0.998,28487.63304672368,3.2361,9.201882957398611e-12,1.2782689482588454,1754.3606363659078
851473.0,509331.0,0.998,0.928999,39651.717315154674,4.27454,1.382566027384963e-11,5.512667040381606,2263.790573583622
12976.6,1530.16,0.998,0.876671,57970.27694076423,5.91185,4.851766673147508e-11,17022.13531420898,31.18639271046173
522030.0,372756.0,0.998,0.998,45480.72141783063,4.80283,1.910042328561436e-12,9.154585157880156,1944.5931099040915
112502.0,15441.8,0.632913,0.998,75861.49515994593,7.46082,1.4505422146415464e-11,286.95739314040355,163.3514176029688
267469.0,262832.0,0.218007,0.0970149,112320.30785638528,10.5244,3.5511905579660614e-11,6.770911689911485,389.1387730644539
356172.0,338446.0,0.93329,0.916969,74481.05861355002,7.34263,1.7619258577301516e-11,7.407678887884846,1143.2249360435217
2577570.0,1511960.0,0.898791,0.964445,32483.14969823153,3.6125,1.6130218300058533e-11,0.9990873616718592,1228.9535018216498
763341.0,565047.0,0.998,0.701356,38207.7549327189,4.14238,1.4963446097975267e-11,5.741657383282427,2099.842925060883
156408.0,96832.7,0.994391,0.806788,45494.0591956322,4.80403,1.6653556550505874e-11,77.44783161108133,650.3916754412926
1196620.0,696879.0,0.998,0.998,63552.56675245797,6.39946,1.1127257133142099e-11,1.748285549483035,905.0642892995472
405882.0,199556.0,0.9978,0.971945,73041.54477404995,7.21917,2.5685067361293324e-11,10.812369363160624,1147.2158486744677
327081.0,279245.0,0.855695,0.752375,21567.306580710887,2.56739,1.2239479309057046e-11,38.65877721859215,1925.857170699932
89327.0,80346.4,0.951172,-0.483933,28984.557323626705,3.28325,8.60048499527063e-10,237.3217550425095,472.4683444633748
290315.0,192591.0,0.702171,0.997685,63738.52544010903,6.41563,1.9282717854901068e-11,17.273192673203408,954.2284606070356
594342.0,526949.0,0.981219,0.900899,71721.14076778684,7.10573,2.0434802211786475e-11,3.4723517938634667,967.0386579182796
1344020.0,787387.0,0.987423,0.995999,17522.614315909785,2.16328,6.232273632593726e-11,6.158984803026627,5255.93469048411
631486.0,427784.0,0.743713,0.839705,63563.83549318513,6.40044,1.9996869976902424e-11,4.619932483259334,960.8589598699872
66968900.0,15887700.0,0.173913,0.258015,29387.51214961626,3.32141,3.7787406196151015e-12,0.0,31.81077137398861
1052620.0,332289.0,0.998,0.998,45356.3668601071,4.79164,7.746691616469192e-12,5.866636751373632,1952.7270604023167
899303.0,851375.0,0.998,0.99782,37865.580975078985,4.11098,1.2133407949489407e-11,3.556151411034237,2087.151403236383
800266.0,457407.0,0.863604,0.998,49742.581732906045,5.18443,2.7098498547152566e-11,4.870363119290827,1487.6510865513192
115500.0,53183.8,0.998,0.766818,41538.7078394147,4.44644,3.51625403460584e-11,185.4270374551078,437.96329385946
313644.0,211423.0,0.991234,0.998,39581.10595735402,4.26809,2.6601259624358528e-11,26.495206945901444,1400.9695949549257
625143.0,384483.0,0.998,0.998,37949.3484946087,4.11867,1.6056130892164942e-11,9.510546020371889,2308.681525907373
128062.0,35141.5,0.856979,0.283162,38284.73769425665,4.14944,3.3414200392899565e-11,274.8548732768218,362.3772970731032
125797.0,79440.1,0.40379,0.613042,75793.11453506726,7.45497,2.6909626217839764e-11,58.4550765418228,385.7223993528736
1264740.0,903460.0,0.998,0.998,21148.529784079245,2.52608,1.050806024024407e-11,4.774252565899094,4287.238378456958
42239400.0,7777120.0,0.46722,0.629538,13250.537053344042,1.72094,3.5772642151370664e-12,0.0,328.32752387274945
350205000.0,187035000.0,0.839848,0.818273,13523.231014846087,1.74978,1.5065518764485214e-12,0.0,30.173278597932025
